N1,N2,Ts,alpha1*,alpha2*,alpha*,gamI-Day1,gamI-Day2,gamI-Day3,gamI-Day4,gamI-Day5,gamI-Day6,gamI-Day7,gamI-Day8,gamI-Day9,gamI-Day10,gamI-Day11,gamI-Day12,gamI-Day13,gamI-Day14
610572,630660,1642.700696,0,1,2,"[6.285714286, 0.714285714]","[6.611185786, 0.983509532]","[6.961284633, 1.28560875]","[7.338291833, 1.62408942]","[7.744714837, 2.0028196]","[8.183310431, 2.426066334]","[8.657109952, 2.898536408]","[9.169447058, 3.425421233]","[9.723988292, 4.012446257]","[10.32476674, 4.665925378]","[10.97621908, 5.392820869]","[11.68322641, 6.200809338]","[12.4511591, 7.098354316]","[13.28592621, 8.094786149]"
1568876,958676,1213.180491,0,1,2,"[3.857142857, 4.571428571]","[4.155674009, 4.922682291]","[4.477130661, 5.301064717]","[4.823283312, 5.708660683]","[5.196038382, 6.147715606]","[5.59744867, 6.620647799]","[6.029724608, 7.130061705]","[6.49524637, 7.678762151]","[6.996576908, 8.269769686]","[7.536475975, 8.906337084]","[8.117915223, 9.591967105]","[8.744094462, 10.33043161]","[9.418459145, 11.12579216]","[10.14471915, 11.98242206]"
793143,1784456,1204.068675,0,1,2,"[3.285714286, 5.857142857]","[3.287995982, 6.129364455]","[3.306049224, 6.405384874]","[3.338454552, 6.68618235]","[3.383997856, 6.972664764]","[3.441644857, 7.265680766]","[3.510518887, 7.56602955]","[3.589881571, 7.874469447]","[3.679116012, 8.191725507]","[3.777712177, 8.518496188]","[3.885254186, 8.855459286]","[4.00140931, 9.203277172]","[4.125918417, 9.562601463]","[4.258587642, 9.934077208]"
796837,899685,2066.463982,0,1,2,"[7.0, 7.857142857]","[6.519439887, 9.758228905]","[6.150344792, 11.9793532]","[5.891328787, 14.58671434]","[5.743278957, 17.65861325]","[5.70950611, 21.28781962]","[5.795955641, 25.58437887]","[6.011486333, 30.6789419]","[6.368226698, 36.72671506]","[6.882020573, 43.9121446]","[7.572976049, 52.45446952]","[8.466134437, 62.61429778]","[9.592279384, 74.70138931]","[10.98890975, 89.08385605]"
1445844,1254767,1069.06977,1,0,1,"[3.0, 4.0]","[3.452692748, 4.034655763]","[3.953873224, 4.114198091]","[4.510167669, 4.240564075]","[5.128961304, 4.416247958]","[5.81849689, 4.644341562]","[6.587984882, 4.928582159]","[7.447726679, 5.273408482]","[8.409252716, 5.684025727]","[9.485477103, 6.166480397]","[10.69087087, 6.727746031]","[12.04165619, 7.375821024]","[13.55602407, 8.11983984]","[15.25437851, 8.970199187]"
1407012,1149718,3441.458649,1,0,1,"[7.0, 5.428571429]","[9.07852037, 7.154128843]","[11.78730179, 9.411127465]","[15.31834621, 12.36204462]","[19.92217155, 16.21891553]","[25.92562043, 21.25841788]","[33.75506822, 27.84152946]","[43.96665238, 36.43913215]","[57.28562228, 47.6653395]","[74.65751928, 62.32084106]","[97.31467009, 81.44921081]","[126.8624495, 106.409948]","[165.3909833, 138.973044]","[215.6194324, 181.4411056]"
1604111,1688836,1406.76227,0,1,2,"[4.142857143, 1.285714286]","[4.292301208, 1.701065237]","[4.460150746, 2.166702584]","[4.648641783, 2.688735577]","[4.860281949, 3.274015405]","[5.097883433, 3.930225191]","[5.364599974, 4.665980986]","[5.663968298, 5.49094488]","[5.999954591, 6.415951862]","[6.37700663, 7.453152078]","[6.800112181, 8.61617019]","[7.274864482, 9.920284013]","[7.807535667, 11.38262478]","[8.405159072, 13.02240158]"
980659,1674801,3452.243204,1,0,1,"[4.0, 1.142857143]","[4.870695049, 1.507306369]","[5.935206917, 1.957779712]","[7.236850164, 2.513708147]","[8.82862126, 3.198876266]","[10.7753603, 4.042395649]","[13.15639391, 5.079895392]","[16.06876586, 6.35497813]","[19.63118511, 7.921000487]","[23.98884898, 9.843249798]","[29.31933293, 12.20160471]","[35.83977977, 15.09378631]","[43.81566931, 18.63932959]","[53.5715085, 22.98443263]"
1316741,1038465,2364.434661,0,1,2,"[5.285714286, 3.142857143]","[5.6941346, 3.759396509]","[6.144087002, 4.446503876]","[6.640003654, 5.211834804]","[7.186792708, 6.063868511]","[7.789889418, 7.011996232]","[8.455312694, 8.066618961]","[9.189727706, 9.239255602]","[10.00051516, 10.54266263]","[10.89584802, 11.99096652]","[11.88477637, 13.5998102]","[12.97732131, 15.38651501]","[14.18457889, 17.37025982]","[15.51883502, 19.57227905]"
1522095,1506553,4055.813495,1,0,1,"[5.428571429, 4.142857143]","[5.838036881, 4.569303299]","[6.287590922, 5.035616233]","[6.781004801, 5.545570375]","[7.322406231, 6.103296603]","[7.916312992, 6.713315847]","[8.56766971, 7.380575875]","[9.281888085, 8.110491524]","[10.0648909, 8.908988709]","[10.92316017, 9.782552568]","[11.86378978, 10.73828011]","[12.89454306, 11.78393782]","[14.02391578, 12.92802461]","[15.261205, 14.17984069]"
606006,1294140,284.8095915,1,0,1,"[2.142857143, 4.714285714]","[2.714013769, 4.565449986]","[3.357522088, 4.457616501]","[4.085943608, 4.392543062]","[4.913714472, 4.372600281]","[5.857444606, 4.400842896]","[6.936262766, 4.481093948]","[8.172214863, 4.618043734]","[9.590723564, 4.817365673]","[11.22111869, 5.085851591]","[13.0972492, 5.431569313]","[15.25818933, 5.864045949]","[17.74905267, 6.394480562]","[20.62193158, 7.035990955]"
795900,1026615,2744.571595,1,0,1,"[7.428571429, 0.571428571]","[8.909890012, 1.166213042]","[10.74225782, 1.896857504]","[13.00823307, 2.795370149]","[15.80977322, 3.901285668]","[19.27278173, 5.26343227]","[23.55271478, 6.942112215]","[28.84149114, 9.011791494]","[35.37600415, 11.56441683]","[43.44859926, 14.71350407]","[53.41995973, 18.59917483]","[65.73493722, 23.394357]","[80.94197396, 29.31241184]","[99.7168915, 36.61650601]"
1395718,1115718,1508.041766,1,0,1,"[4.857142857, 6.714285714]","[5.378729104, 6.50019023]","[5.873194528, 6.333005026]","[6.345128337, 6.207615811]","[6.798593937, 6.119562567]","[7.23719526, 6.064959437]","[7.664134914, 6.04042458]","[8.082265186, 6.043018721]","[8.494132807, 6.070191298]","[8.902018235, 6.119733298]","[9.307970129, 6.189735938]","[9.713835622, 6.278554493]","[10.1212869, 6.384776603]","[10.53184459, 6.507194532]"
868497,1091555,3533.565717,1,0,1,"[6.428571429, 1.142857143]","[6.824468061, 1.229567775]","[7.245250524, 1.319924152]","[7.692423433, 1.41434254]","[8.167588352, 1.51324405]","[8.672449301, 1.617057226]","[9.208818675, 1.726220549]","[9.778623518, 1.84118486]","[10.38391222, 1.962415718]","[11.02686169, 2.09039577]","[11.70978504, 2.225627072]","[12.43513951, 2.36863339]","[13.20553523, 2.519962576]","[14.02374438, 2.680188949]"
1748640,1353596,3505.982679,1,0,1,"[6.285714286, 6.714285714]","[7.700657546, 6.927064772]","[9.385135079, 7.192396352]","[11.39092855, 7.520247366]","[13.77975634, 7.92249952]","[16.62517774, 8.41331657]","[20.01486086, 9.009581892]","[24.05328327, 9.731419741]","[28.86494729, 10.60281614]","[34.59820711, 11.65235837]","[41.4298229, 12.9141155]","[49.57037701, 14.4286865]","[59.27071405, 16.24444769]","[70.82959472, 18.4190371]"
1042213,1222159,2555.329972,1,0,1,"[1.0, 2.0]","[1.105498534, 2.018937697]","[1.211587506, 2.040688894]","[1.318418706, 2.065257803]","[1.426143507, 2.092652775]","[1.53491308, 2.12288628]","[1.644878643, 2.155974872]","[1.756191656, 2.191939185]","[1.869004074, 2.230803913]","[1.983468538, 2.27259781]","[2.099738612, 2.317353691]","[2.217969006, 2.365108439]","[2.338315759, 2.415903019]","[2.460936513, 2.469782496]"
1761670,1597710,3280.956323,1,0,1,"[6.285714286, 0.142857143]","[6.152644196, 0.484548903]","[6.04174296, 0.791915132]","[5.95058572, 1.068898099]","[5.877023382, 1.318994104]","[5.819151382, 1.54530402]","[5.775282001, 1.75057808]","[5.743919803, 1.937255634]","[5.723739878, 2.10750035]","[5.713568528, 2.263231469]","[5.712366149, 2.406151503]","[5.719212057, 2.537770796]","[5.733291025, 2.6594293]","[5.753881357, 2.772315887]"
659628,1140255,2864.736798,1,0,1,"[6.571428571, 0.857142857]","[8.091850852, 1.271607026]","[9.989996675, 1.819893782]","[12.36336612, 2.540660292]","[15.33508986, 3.483261417]","[19.06071276, 4.710654146]","[23.73677061, 6.303082373]","[29.61162905, 8.362749861]","[36.99917337, 11.01974394]","[46.29608352, 14.43954014]","[58.00361284, 18.83250527]","[72.75500315, 24.46592049]","[91.3499385, 31.67918161]","[114.7977419, 40.90299317]"
889267,964216,2180.408661,1,0,1,"[4.142857143, 7.0]","[4.727723333, 7.186044611]","[5.343046697, 7.40785467]","[5.992103609, 7.666982003]","[6.67837348, 7.965172416]","[7.405557601, 8.304376507]","[8.177599269, 8.686761571]","[8.998705291, 9.114724661]","[9.873368983, 9.590906875]","[10.80639476, 10.11820893]","[11.80292453, 10.69980818]","[12.86846586, 11.33917701]","[14.00892233, 12.04010298]","[15.23062597, 12.80671055]"
1498993,638009,4191.332083,1,0,1,"[0.142857143, 4.857142857]","[0.661254405, 4.708830948]","[1.200953495, 4.619742551]","[1.76966359, 4.590114948]","[2.37566594, 4.620983739]","[3.02793791, 4.714215765]","[3.736289293, 4.872553888]","[4.511512869, 5.09967446]","[5.365551729, 5.400258614]","[6.311685701, 5.780078525]","[7.36474018, 6.246100301]","[8.541320229, 6.806605064]","[9.860073849, 7.471330328]","[11.34198875, 8.251634108]"
1137236,754626,4053.108941,0,1,2,"[2.285714286, 3.571428571]","[2.254778662, 3.759307336]","[2.2354413, 3.946331896]","[2.226647, 4.133318987]","[2.227471532, 4.321016248]","[2.237106902, 4.510111016]","[2.254848333, 4.701238143]","[2.280082751, 4.894986946]","[2.312278601, 5.091907382]","[2.350976851, 5.292515559]","[2.39578305, 5.497298625]","[2.446360311, 5.706719141]","[2.502423113, 5.921218988]","[2.563731794, 6.141222874]"
1084065,1370690,1962.533702,0,1,2,"[7.142857143, 0.142857143]","[7.057631078, 0.596278367]","[6.987918252, 1.03857013]","[6.933168944, 1.470860462]","[6.892876245, 1.89422815]","[6.866573952, 2.309706079]","[6.853834594, 2.718284407]","[6.854267583, 3.120913569]","[6.867517483, 3.518507115]","[6.893262397, 3.911944417]","[6.93121244, 4.302073254]","[6.98110835, 4.689712204]","[7.042720166, 5.075652978]","[7.11584597, 5.460662668]"
660165,1641670,2359.671537,0,1,2,"[6.428571429, 3.571428571]","[6.047671008, 4.008858804]","[5.74188507, 4.405268746]","[5.500062808, 4.767694183]","[5.312785315, 5.102104347]","[5.172098706, 5.413566962]","[5.071288421, 5.706387837]","[5.004688417, 5.984228895]","[4.967519648, 6.250208114]","[4.955753625, 6.506983954]","[4.965996979, 6.756826822]","[4.99539384, 7.001679524]","[5.041543278, 7.243208403]","[5.102429498, 7.482846611]"
1063573,1229878,3484.179104,0,1,2,"[7.0, 4.857142857]","[6.751811178, 5.281579581]","[6.547643092, 5.69233119]","[6.383323503, 6.091964195]","[6.255150496, 6.482804619]","[6.159842349, 6.866965208]","[6.094492822, 7.246369736]","[6.056531306, 7.62277474]","[6.043687298, 7.997788941]","[6.053958745, 8.372890612]","[6.085583821, 8.749443119]","[6.137015798, 9.12870883]","[6.206900628, 9.511861572]","[6.294056955, 9.899997821]"
1450211,1336152,2213.197347,1,0,1,"[6.571428571, 8.285714286]","[7.776346829, 8.573846058]","[9.113603537, 8.918808796]","[10.59953541, 9.326760578]","[12.25243177, 9.804622008]","[14.09276916, 10.36016714]","[16.14347388, 11.0021253]","[18.43021605, 11.74029514]","[20.9817384, 12.58567233]","[23.83022415, 13.5505924]","[27.01170849, 14.64889072]","[30.56653897, 15.89608154]","[34.53988999, 17.3095582]","[38.98233795, 18.90881724]"
1798759,1130409,3796.848952,0,1,2,"[0.428571429, 1.285714286]","[0.53354043, 1.458650356]","[0.651392903, 1.656271368]","[0.784022582, 1.882037301]","[0.933586324, 2.13989566]","[1.102541272, 2.434350022]","[1.293687239, 2.770538218]","[1.510215051, 3.154321525]","[1.75576167, 3.592386355]","[2.034473056, 4.092360235]","[2.351075888, 4.662944114]","[2.710959278, 5.314063114]","[3.120268068, 6.05703862]","[3.58600911, 6.904784307]"
1566010,1795213,3185.752145,0,1,2,"[7.428571429, 7.428571429]","[7.78813994, 8.823618965]","[8.22283578, 10.39401398]","[8.741879729, 12.16428828]","[9.355791458, 14.16229473]","[10.07656479, 16.41966004]","[10.91786689, 18.97229909]","[11.89526441, 21.86099843]","[13.02648059, 25.13207925]","[14.33168689, 28.83814911]","[15.83383436, 33.03895524]","[17.55902983, 37.80235301]","[19.53696269, 43.20540359]","[21.80138912, 49.33561869]"
897541,1541021,3547.64412,1,0,1,"[4.142857143, 1.857142857]","[4.928416864, 2.138989637]","[5.855742766, 2.46893838]","[6.950128198, 2.85545932]","[8.241364307, 3.308525129]","[9.764538089, 3.83987769]","[11.5609715, 4.46334217]","[13.67932642, 5.195196757]","[16.17690455, 6.054607935]","[19.12117589, 7.064142678]","[22.59157593, 8.250371262]","[26.68161819, 9.644576659]","[31.50137545, 11.28358882]","[37.18039372, 13.21076598]"
1683415,1108298,1471.805106,1,0,1,"[2.428571429, 3.571428571]","[2.642631989, 3.528251963]","[2.846714936, 3.492133857]","[3.041691714, 3.462592005]","[3.228368456, 3.439182198]","[3.407491037, 3.421495353]","[3.579749727, 3.409154835]","[3.74578349, 3.401813981]","[3.906183977, 3.399153795]","[4.061499176, 3.400880853]","[4.212236768, 3.406725367]","[4.358867318, 3.416439349]","[4.501827121, 3.429794976]","[4.641520826, 3.446583077]"
1001208,1292088,883.3701926,1,0,1,"[6.571428571, 0.285714286]","[6.662130874, 0.571539346]","[6.766460491, 0.858470967]","[6.884627433, 1.147096408]","[7.016869918, 1.438006211]","[7.16345485, 1.731795399]","[7.324678336, 2.029064667]","[7.500866293, 2.33042165]","[7.692375077, 2.636482105]","[7.8995922, 2.947871194]","[8.122937113, 3.26522476]","[8.362862008, 3.589190565]","[8.619852771, 3.920429691]","[8.894429876, 4.259617761]"
973615,1079209,1445.569203,1,0,1,"[3.714285714, 5.857142857]","[4.673222198, 6.075434712]","[5.764804327, 6.350430011]","[7.009724583, 6.689963545]","[8.431810492, 7.103092058]","[10.05850172, 7.600279238]","[11.9213992, 8.193608742]","[14.05689724, 8.897029573]","[16.50691118, 9.726638673]","[19.31971422, 10.70100618]","[22.55090041, 11.84154993]","[26.26449189, 13.17296646]","[30.53421138, 14.72372669]","[35.44494534, 16.52664652]"
1729732,1709466,2888.301208,1,0,1,"[5.0, 1.142857143]","[5.305705451, 1.357056004]","[5.633187922, 1.570832392]","[5.983662257, 1.785624838]","[6.358442285, 2.002815161]","[6.758945149, 2.223740132]","[7.186696132, 2.449702326]","[7.643333979, 2.681980276]","[8.130616729, 2.921838003]","[8.650428077, 3.17053402]","[9.204784269, 3.429329917]","[9.795841614, 3.699498617]","[10.42590454, 3.982332275]","[11.0974342, 4.27914994]"
642781,651683,853.2303482,0,1,2,"[6.714285714, 0.571428571]","[6.440088114, 1.043516889]","[6.210995638, 1.507121069]","[6.024322464, 1.965142612]","[5.8777066, 2.420362221]","[5.769086498, 2.875459307]","[5.69668009, 3.333030329]","[5.658966057, 3.795606072]","[5.65466716, 4.265668032]","[5.682735451, 4.745664008]","[5.742339245, 5.238023023]","[5.832851742, 5.74516964]","[5.953841132, 6.269537825]","[6.105062105, 6.813584431]"
1255408,1268693,2535.670492,1,0,1,"[7.428571429, 0.142857143]","[8.883750576, 0.710490675]","[10.64391735, 1.454669556]","[12.77510122, 2.419363504]","[15.35782832, 3.658754272]","[18.49031953, 5.239543288]","[22.29239321, 7.243773848]","[26.91022749, 9.772281603]","[32.52216879, 12.94891115]","[39.34581506, 16.92566732]","[47.64664873, 21.88900493]","[57.74855281, 28.06750431]","[70.04661229, 35.74123231]","[85.02268404, 45.25314994]"
1058451,1646235,2299.015008,1,0,1,"[8.285714286, 2.285714286]","[10.19431239, 3.170346215]","[12.56840018, 4.256215761]","[15.52039874, 5.592496601]","[19.1898913, 7.240229696]","[23.75016852, 9.275188098]","[29.41634255, 11.79143073]","[36.45540074, 14.90570926]","[45.19865638, 18.76293121]","[56.05715618, 23.54292905]","[69.54072939, 29.46884248]","[86.28151332, 36.81749099]","[107.0629664, 45.9321977]","[132.8555862, 57.23862592]"
803821,854148,3871.361412,0,1,2,"[1.142857143, 2.142857143]","[1.285012059, 2.354282801]","[1.440699243, 2.588778625]","[1.611428196, 2.848712385]","[1.798861269, 3.136703812]","[2.004830046, 3.45565079]","[2.23135341, 3.808758297]","[2.480657495, 4.199570409]","[2.755197698, 4.632005639]","[3.057682971, 5.110395983]","[3.391102633, 5.639530054]","[3.75875597, 6.224700728]","[4.164284903, 6.871757756]","[4.611710058, 7.587165873]"
1463004,1199781,3242.384222,1,0,1,"[6.0, 1.714285714]","[6.490719821, 2.011757144]","[7.025447229, 2.333656321]","[7.608071392, 2.68217181]","[8.242825584, 3.059685483]","[8.934317543, 3.468789591]","[9.687562516, 3.912305345]","[10.5080192, 4.393303129]","[11.40162885, 4.915124496]","[12.37485779, 5.481406087]","[13.43474368, 6.096105649]","[14.58894581, 6.763530348]","[15.84579976, 7.488367537]","[17.21437695, 8.275718245]"
942927,867461,4031.908574,1,0,1,"[6.428571429, 2.714285714]","[7.137344619, 2.811046624]","[7.906321225, 2.939543998]","[8.742690172, 3.100025805]","[9.654184541, 3.293138051]","[10.64915605, 3.51991542]","[11.73665408, 3.781777262]","[12.92650994, 4.080528652]","[14.22942732, 4.418366301]","[15.65707961, 4.797889162]","[17.2222152, 5.222113657]","[18.93877144, 5.694493506]","[20.82199854, 6.218944185]","[22.88859419, 6.799872108]"
1066733,1074381,2981.963276,1,0,1,"[1.285714286, 1.142857143]","[1.481798992, 1.208169915]","[1.698661801, 1.284058972]","[1.938810173, 1.371624294]","[2.205039315, 1.472099581]","[2.500465794, 1.586867549]","[2.828565085, 1.71747702]","[3.193213422, 1.865662005]","[3.598734524, 2.033363007]","[4.049951726, 2.222750809]","[4.552246168, 2.436253046]","[5.111621703, 2.676583851]","[5.73477732, 2.946776956]","[6.429187949, 3.250222638]"
1083517,1157525,2285.820511,1,0,1,"[3.857142857, 2.142857143]","[4.515642489, 2.339507907]","[5.275909954, 2.573353527]","[6.154095963, 2.849995879]","[7.168893799, 3.175932084]","[8.341939941, 3.558695111]","[9.698277399, 4.007016448]","[11.26689197, 4.531014442]","[13.08133234, 5.142412178]","[15.18042731, 5.854789601]","[17.60911524, 6.683875203]","[20.41940272, 7.647883364]","[23.67147293, 8.767904556]","[27.43496601, 10.06835645]"
607536,1251236,3106.824396,0,1,2,"[1.142857143, 7.142857143]","[1.728852047, 8.009798418]","[2.422343511, 8.997371055]","[3.240393951, 10.12324884]","[4.202669557, 11.4077381]","[5.331832146, 12.87417129]","[6.65398946, 14.54935933]","[8.199212518, 16.46411139]","[10.00212971, 18.65383194]","[12.10260912, 21.15920673]","[14.54654162, 24.02699054]","[17.3867392, 27.31091141]","[20.68396574, 31.07270918]","[24.50811768, 35.38332617]"
822356,1223215,3189.189031,1,0,1,"[2.0, 5.0]","[2.579334534, 5.29800815]","[3.248635635, 5.660472614]","[4.02309998, 6.097746794]","[4.920453426, 6.62192219]","[5.961372353, 7.247117744]","[7.169974954, 7.989817298]","[8.57439415, 8.869263217]","[10.20744523, 9.907915234]","[12.10740416, 11.13198555]","[14.31891468, 12.57206268]","[16.89404454, 14.26383827]","[19.89351653, 16.24895456]","[23.38814076, 18.57599108]"
1610214,724809,3540.161599,1,0,1,"[5.714285714, 4.142857143]","[6.365459109, 4.175749305]","[7.054024143, 4.225818395]","[7.78340647, 4.293582889]","[8.557256888, 4.379640975]","[9.379469903, 4.484674392]","[10.25420359, 4.609452661]","[11.18590083, 4.754837741]","[12.17931206, 4.921789131]","[13.23951965, 5.111369447]","[14.37196398, 5.324750509]","[15.58247148, 5.563219974]","[16.87728451, 5.828188511]","[18.26309349, 6.121197607]"
780963,812565,3181.223587,1,0,1,"[4.571428571, 6.571428571]","[6.132491547, 7.573565531]","[8.128517334, 8.830769049]","[10.67873871, 10.41239219]","[13.9349929, 12.40674617]","[18.0906148, 14.92627608]","[23.39174227, 18.11414359]","[30.15167978, 22.15259584]","[38.76913338, 27.27359853]","[49.75134008, 33.77233723]","[63.74336594, 42.02434275]","[81.5651659, 52.50719104]","[104.2583598, 65.82795386]","[133.1451261, 82.75786094]"
613680,1346392,2075.019397,1,0,1,"[3.428571429, 1.142857143]","[3.782989569, 1.364996053]","[4.177582566, 1.609019472]","[4.616789624, 1.877441859]","[5.10554318, 2.173054418]","[5.649323511, 2.498955859]","[6.254219329, 2.858586557]","[6.926995044, 3.255766464]","[7.67516542, 3.694737215]","[8.507078466, 4.180208882]","[9.432007375, 4.717411875]","[10.46025255, 5.312154543]","[11.60325475, 5.970887111]","[12.87372062, 6.70077264]"
1651081,1194790,2749.760509,1,0,1,"[8.285714286, 1.285714286]","[8.537047849, 1.306242135]","[8.795622188, 1.329504664]","[9.061688656, 1.355335546]","[9.335502017, 1.383592556]","[9.617321021, 1.414154881]","[9.907408943, 1.446920759]","[10.20603409, 1.481805383]","[10.51347026, 1.518739055]","[10.82999723, 1.557665599]","[11.15590112, 1.598540914]","[11.49147489, 1.641331705]","[11.83701867, 1.686014438]","[12.19284016, 1.732574301]"
913332,1384488,1267.822545,1,0,1,"[3.142857143, 5.571428571]","[3.74606323, 5.81394146]","[4.438611819, 6.096808602]","[5.233872792, 6.426039432]","[6.147214373, 6.808542194]","[7.196301326, 7.252258211]","[8.401437484, 7.766316138]","[9.785959287, 8.361209267]","[11.37668754, 9.048999123]","[13.20444626, 9.843549414]","[15.30465838, 10.76079478]","[17.71802906, 11.81904921]","[20.49133053, 13.03936059]","[23.67830143, 14.44591725]"
1116816,1603637,3123.296896,0,1,2,"[2.571428571, 1.571428571]","[2.492344391, 1.694364945]","[2.426724028, 1.808865635]","[2.37308, 1.91602712]","[2.330099752, 2.016820272]","[2.2966253, 2.112105024]","[2.271635249, 2.202643348]","[2.254228907, 2.289110714]","[2.243612243, 2.372106215]","[2.239085493, 2.452161514]","[2.240032207, 2.529748748]","[2.245909572, 2.605287513]","[2.256239866, 2.679151029]","[2.270602897, 2.751671605]"
850437,1542815,1400.542676,1,0,1,"[5.714285714, 6.714285714]","[6.171897026, 6.550096938]","[6.649169755, 6.404362381]","[7.14756288, 6.276726388]","[7.668601737, 6.166884559]","[8.213882627, 6.074583042]","[8.785077664, 5.999617969]","[9.383939832, 5.94183504]","[10.01230823, 5.901129246]","[10.6721137, 5.87744472]","[11.36538465, 5.870774751]","[12.09425306, 5.881161916]","[12.86096113, 5.908698363]","[13.6678678, 5.953526241]"
974007,1188170,715.5250167,1,0,1,"[3.0, 2.571428571]","[3.414041142, 2.605536027]","[3.873862242, 2.666593403]","[4.385343825, 2.755973028]","[4.955047353, 2.875368326]","[5.590299712, 3.026819739]","[6.299287653, 3.212744832]","[7.091163361, 3.435972968]","[7.976162536, 3.699785048]","[8.965736539, 4.007958857]","[10.07270019, 4.364820589]","[11.31139708, 4.775303238]","[12.69788465, 5.245012618]","[14.25014105, 5.780301861]"
1753316,1128431,3792.681825,1,0,1,"[4.428571429, 1.428571429]","[4.743915044, 1.597975478]","[5.08351278, 1.781874699]","[5.449268523, 1.981436401]","[5.843236292, 2.197920533]","[6.267632084, 2.432687007]","[6.724846636, 2.687203583]","[7.2174592, 2.963054391]","[7.748252407, 3.261949117]","[8.320228283, 3.585732904]","[8.936625531, 3.936397042]","[9.600938173, 4.316090488]","[10.31693564, 4.727132297]","[11.08868444, 5.17202502]"
1609081,1497200,3889.167247,0,1,2,"[1.285714286, 6.714285714]","[1.640986198, 6.965168102]","[2.001518342, 7.234312322]","[2.368230523, 7.522450719]","[2.742060893, 7.830365429]","[3.123968352, 8.158890485]","[3.514935016, 8.508914063]","[3.915968709, 8.881380835]","[4.328105564, 9.277294491]","[4.752412726, 9.697720456]","[5.189991039, 10.14378866]","[5.641977935, 10.61669656]","[6.109550389, 11.11771239]","[6.593927876, 11.64817836]"
613593,1146082,851.7272337,1,0,1,"[8.0, 5.857142857]","[8.684254606, 5.379787983]","[9.404804498, 4.971638498]","[10.16571049, 4.625733559]","[10.97115371, 4.335987302]","[11.82546344, 4.097093105]","[12.73314472, 3.904439336]","[13.6989058, 3.75403516]","[14.72768583, 3.642445314]","[15.82468287, 3.566732844]","[16.99538247, 3.52440892]","[18.24558703, 3.513388945]","[19.58144601, 3.531954262]","[21.00948731, 3.578718847]"
1228552,1112865,3567.539982,0,1,2,"[0.428571429, 6.714285714]","[1.092774125, 7.238246301]","[1.767137448, 7.86813076]","[2.46191321, 8.612548614]","[3.187563351, 9.481779689]","[3.954918214, 10.48791457]","[4.77533865, 11.64502108]","[5.660884727, 12.96933939]","[6.624493156, 14.479508]","[7.680166235, 16.19682377]","[8.843175152, 18.14553988]","[10.13028025, 20.35320514]","[11.55997156, 22.8510496]","[13.15273298, 25.67442171]"
1494515,623877,618.6879176,1,0,1,"[5.285714286, 7.857142857]","[6.747229855, 7.801225889]","[8.404788856, 7.838986438]","[10.29411847, 7.9780315]","[12.45656871, 8.227816911]","[14.94005628, 8.599906024]","[17.80016164, 9.108274234]","[21.10140402, 9.769666524]","[24.91872286, 10.60401628]","[29.33920066, 11.63493547]","[34.46406329, 12.89028671]","[40.41100604, 14.40285129]","[47.31689289, 16.211107]","[55.34089296, 18.36013452]"
965995,801078,245.2903648,1,0,1,"[5.0, 6.142857143]","[5.588352023, 5.78483426]","[6.198466418, 5.505612488]","[6.835186094, 5.297807658]","[7.503337692, 5.155180632]","[8.207780724, 5.072508026]","[8.953454099, 5.045470759]","[9.745420715, 5.070558074]","[10.58891067, 5.144985205]","[11.48936355, 5.266623134]","[12.4524703, 5.433938977]","[13.48421514, 5.645945786]","[14.5909178, 5.902160723]","[15.77927665, 6.202570685]"
1107676,1284819,663.9685074,1,0,1,"[4.857142857, 8.0]","[5.581353945, 8.472970858]","[6.355248556, 8.985682401]","[7.182821484, 9.541170305]","[8.068375129, 10.14270715]","[9.016543329, 10.79382074]","[10.03231701, 11.49831384]","[11.1210718, 12.26028539]","[12.28859777, 13.08415341]","[13.54113141, 13.97467958]","[14.8853901, 14.93699581]","[16.32860912, 15.97663272]","[17.87858151, 17.09955036]","[19.54370095, 18.31217123]"
1777751,633556,3990.711578,1,0,1,"[3.142857143, 2.285714286]","[3.36704821, 2.272850384]","[3.60347127, 2.275560168]","[3.853141112, 2.293167332]","[4.117114633, 2.325123983]","[4.39649592, 2.371001296]","[4.692441418, 2.430481375]","[5.006165208, 2.503350198]","[5.33894443, 2.58949157]","[5.692124877, 2.688881982]","[6.067126783, 2.801586323]","[6.465450841, 2.927754349]","[6.888684494, 3.067617866]","[7.338508519, 3.221488586]"
1685051,1600304,3260.179184,1,0,1,"[7.142857143, 5.857142857]","[8.779025279, 6.826040322]","[10.75471662, 7.983823972]","[13.13921386, 9.368602948]","[16.01588605, 11.02622074]","[19.48504658, 13.01182484]","[23.66738907, 15.39175429]","[28.70811681, 18.24580891]","[34.78190481, 21.66997705]","[42.09886012, 25.77971361]","[50.91167871, 30.71387831]","[61.5242351, 36.63946542]","[74.30188578, 43.75728179]","[89.68382009, 52.30875986]"
1050830,1317693,1859.363607,1,0,1,"[5.571428571, 0.714285714]","[6.767492992, 0.966486877]","[8.224009897, 1.278671283]","[9.99786543, 1.664199076]","[12.15837035, 2.139363216]","[14.78996955, 2.724030661]","[17.99554019, 3.442423326]","[21.90040517, 4.324069181]","[26.65721578, 5.404960329]","[32.45188884, 6.728962797]","[39.51082284, 8.349532294]","[48.10966315, 10.33180169]","[58.58394089, 12.75511972]","[71.3419741, 15.71613703]"
