N1,N2,Ts,alpha1*,alpha2*,alpha*,gamI-Day1,gamI-Day2,gamI-Day3,gamI-Day4,gamI-Day5,gamI-Day6,gamI-Day7,gamI-Day8,gamI-Day9,gamI-Day10,gamI-Day11,gamI-Day12,gamI-Day13,gamI-Day14
1212998,1391742,1102.321662,0,1,2,"[2.714285714, 5.714285714]","[2.58159331, 6.365219553]","[2.481300222, 7.065672775]","[2.411301825, 7.821776755]","[2.369890559, 8.640080877]","[2.355724873, 9.527611001]","[2.367803122, 10.4919313]","[2.40544201, 11.54120999]","[2.468259174, 12.68428949]","[2.556159587, 13.93076178]","[2.669325528, 15.29104944]","[2.808209876, 16.77649309]","[2.973532564, 18.39944608]","[3.16628004, 20.17337701]"
1592441,1665900,1196.7893,0,1,2,"[3.428571429, 4.0]","[3.868864831, 4.424590506]","[4.359285278, 4.899738963]","[4.905697999, 5.431298743]","[5.514649678, 6.025805002]","[6.193447687, 6.690553921]","[6.950248508, 7.433691111]","[7.794156361, 8.264310252]","[8.735333277, 9.192563155]","[9.785121954, 10.22978263]","[10.9561828, 11.38861954]","[12.26264679, 12.68319563]","[13.72028601, 14.12927417]","[15.34670392, 15.74445013]"
856692,1186466,679.2492357,1,0,1,"[4.571428571, 6.571428571]","[5.063759206, 6.357873016]","[5.54366118, 6.18160284]","[6.013711634, 6.039589395]","[6.476286866, 5.929124218]","[6.933583932, 5.847788576]","[7.387640208, 5.793426017]","[7.840351116, 5.764117641]","[8.293486181, 5.75815984]","[8.748703604, 5.774044243]","[9.207563503, 5.810439642]","[9.671539924, 5.866175766]","[10.14203174, 5.940228704]","[10.62037262, 6.03170776]"
1497215,1649916,2325.068827,0,1,2,"[6.714285714, 7.857142857]","[8.173817082, 9.95517113]","[9.964470042, 12.57771502]","[12.16307275, 15.85225305]","[14.86447402, 19.93683221]","[18.185788, 25.02734132]","[22.2716386, 31.36650379]","[27.30063728, 39.25499099]","[33.49338217, 49.06515004]","[41.12233232, 61.25795168]","[50.52399114, 76.40389917]","[62.11393054, 95.20880261]","[76.40530428, 118.5455172]","[94.03164032, 147.4929761]"
1563729,602302,994.3674651,0,1,2,"[0.571428571, 7.285714286]","[1.241763142, 7.724339213]","[1.906280103, 8.210048978]","[2.570000655, 8.745361491]","[3.237827184, 9.333101973]","[3.914581888, 9.976416579]","[4.60504389, 10.67878801]","[5.313985184, 11.4440532]","[6.046205692, 12.27642314]","[6.806567704, 13.18050488]","[7.600029952, 14.16132598]","[8.431681543, 15.22436119]","[9.306776072, 16.37556186]","[10.23076607, 17.62138794]"
794932,778283,3249.150947,1,0,1,"[1.0, 1.428571429]","[1.151616693, 1.465821081]","[1.3141274, 1.506863027]","[1.48838986, 1.551981259]","[1.675328322, 1.601481976]","[1.875938699, 1.655695299]","[2.091294139, 1.714977132]","[2.32255101, 1.779711162]","[2.570955355, 1.850311012]","[2.837849849, 1.927222562]","[3.124681283, 2.010926453]","[3.433008638, 2.10194078]","[3.764511776, 2.200823997]","[4.121000811, 2.308178051]"
1101012,1295706,2888.549067,1,0,1,"[5.714285714, 3.714285714]","[5.866101308, 3.776503537]","[6.019333941, 3.841100033]","[6.174125149, 3.908061422]","[6.330612639, 3.977377565]","[6.488930615, 4.049041809]","[6.64921011, 4.123050826]","[6.811579287, 4.19940447]","[6.976163684, 4.278105662]","[7.143086573, 4.359160226]","[7.312469088, 4.442576834]","[7.484430583, 4.528366846]","[7.659088825, 4.616544227]","[7.836560125, 4.707125497]"
1777592,903107,2834.976519,0,1,2,"[4.0, 7.571428571]","[4.340664093, 8.662814302]","[4.740571211, 9.903481047]","[5.20727948, 11.31426035]","[5.749431807, 12.91886227]","[6.376903843, 14.74427294]","[7.100972592, 16.82120712]","[7.934508097, 19.18462194]","[8.892191814, 21.87430151]","[9.990764821, 24.9355206]","[11.2493101, 28.41979844]","[12.68957369, 32.38575515]","[14.33632941, 36.9000829]","[16.21779323, 42.03864759]"
1119943,1599541,904.5332216,1,0,1,"[2.142857143, 1.285714286]","[2.17790703, 1.29741072]","[2.213275332, 1.310060467]","[2.248987974, 1.323603011]","[2.285069236, 1.337984185]","[2.32154192, 1.353155571]","[2.358427511, 1.36907395]","[2.395746316, 1.385700787]","[2.433517587, 1.403001823]","[2.471759653, 1.420946616]","[2.51049, 1.439508239]","[2.54972539, 1.458662881]","[2.589481928, 1.478389627]","[2.629775155, 1.498670107]"
1400705,1043754,3228.584191,0,1,2,"[7.0, 5.571428571]","[7.339358741, 6.11236163]","[7.713744975, 6.690231575]","[8.125476308, 7.30810013]","[8.577065839, 7.969255602]","[9.071236439, 8.677230676]","[9.61093616, 9.435821546]","[10.19935485, 10.2491085]","[10.83994206, 11.12147801]","[11.53642633, 12.05764656]","[12.29283599, 13.06268614]","[13.11352156, 14.14205179]","[14.00317985, 15.30161117]","[14.96688, 16.54767632]"
973494,1260895,582.7503208,1,0,1,"[7.0, 3.714285714]","[7.439983154, 4.040061326]","[7.914083191, 4.382193493]","[8.424318301, 4.742346669]","[8.972874588, 5.122252587]","[9.562114992, 5.523719018]","[10.19458906, 5.948638759]","[10.87304354, 6.398998894]","[11.60043397, 6.876890402]","[12.37993712, 7.38451815]","[13.21496449, 7.924211247]","[14.10917677, 8.498433918]","[15.06649955, 9.109796921]","[16.09114013, 9.761069561]"
1376820,1014080,1159.386899,0,1,2,"[6.857142857, 2.571428571]","[7.048817852, 3.832290551]","[7.335597214, 5.352337008]","[7.737008796, 7.191133669]","[8.277068016, 9.421662008]","[8.985287965, 12.13334578]","[9.89791714, 15.43575751]","[11.05945579, 19.46315664]","[12.52451317, 24.38004372]","[14.36008169, 30.38795567]","[16.64832065, 37.73377505]","[19.48996251, 46.71988451]","[23.00847861, 57.71656653]","[27.35517097, 71.17713087]"
1087700,1435592,2306.784562,0,1,2,"[5.714285714, 2.285714286]","[5.706049932, 2.537630289]","[5.705736682, 2.777733218]","[5.712869776, 3.007044191]","[5.727011274, 3.226508983]","[5.747758617, 3.437003779]","[5.774741982, 3.63934049]","[5.807621835, 3.834271656]","[5.846086671, 4.022494997]","[5.889850911, 4.204657633]","[5.938653002, 4.381359912]","[5.992253623, 4.553159013]","[6.050434006, 4.720572329]","[6.112994481, 4.884080393]"
1044342,1778132,1996.84336,0,1,2,"[8.428571429, 6.142857143]","[7.713404063, 7.055813376]","[7.100690605, 7.98980131]","[6.580175343, 8.952230114]","[6.142906248, 9.950419695]","[5.781094022, 10.99167041]","[5.487988229, 12.08332928]","[5.257768451, 13.23285356]","[5.085448807, 14.44787227]","[4.966794421, 15.73624641]","[4.89824851, 17.10612832]","[4.876868918, 18.56602093]","[4.900273112, 20.12483723]","[4.966590738, 21.79196063]"
1730737,1523143,3123.189216,1,0,1,"[2.0, 5.142857143]","[2.711165899, 5.275714272]","[3.5605419, 5.434294575]","[4.574977959, 5.623595947]","[5.78653854, 5.849587108]","[7.2335146, 6.11939611]","[8.961631687, 6.441535402]","[11.02549198, 6.826170549]","[13.49029541, 7.285441034]","[16.43389374, 7.833843235]","[19.94924129, 8.488687547]","[24.14731868, 9.270643955]","[29.16061993, 10.20439311]","[35.14731083, 11.31940322]"
1668399,632716,627.1292011,1,0,1,"[2.0, 8.428571429]","[2.665948857, 8.036270057]","[3.379638876, 7.703505112]","[4.149258775, 7.429333349]","[4.983794744, 7.213312691]","[5.893140227, 7.055515757]","[6.888217765, 6.956548558]","[7.981114512, 6.917574685]","[9.185232942, 6.940345403]","[10.51545875, 7.027236123]","[11.98834802, 7.181289809]","[13.62233612, 7.406267955]","[15.43797067, 7.706709816]","[17.45817168, 8.088000736]"
1626297,1402291,1342.534163,1,0,1,"[3.714285714, 7.714285714]","[4.173669478, 7.719709692]","[4.664477871, 7.737354131]","[5.189176407, 7.767910788]","[5.750416709, 7.812128905]","[6.351050664, 7.870819476]","[6.994145653, 7.944859848]","[7.683000933, 8.03519867]","[8.421165243, 8.142861215]","[9.212455749, 8.268955106]","[10.0609784, 8.414676483]","[10.97114983, 8.581316629]","[11.94772097, 8.770269126]","[12.9958023, 8.983037503]"
772702,1496325,928.6987875,0,1,2,"[0.714285714, 7.571428571]","[1.089330385, 8.12945682]","[1.498215058, 8.751673671]","[1.944652055, 9.44479432]","[2.432745049, 10.2162482]","[2.967030517, 11.07425452]","[3.552523617, 12.02790587]","[4.194768865, 13.08726057]","[4.899896147, 14.2634447]","[5.674682621, 15.56876499]","[6.526621154, 17.01683349]","[7.463995904, 18.62270535]","[8.495965831, 20.40303102]","[9.632656952, 22.37622445]"
1321049,648486,451.9659234,0,1,2,"[7.428571429, 6.857142857]","[7.492725574, 8.050769461]","[7.626888235, 9.339229712]","[7.833511409, 10.73600027]","[8.115754193, 12.25578116]","[8.477523692, 13.91465036]","[8.923523362, 15.73023315]","[9.45930937, 17.72188807]","[10.09135558, 19.91091127]","[10.82712786, 22.3207614]","[11.67516855, 24.97730712]","[12.64519185, 27.90909972]","[13.7481913, 31.14767332]","[14.99656022, 34.72787575]"
1309988,689615,2157.092466,0,1,2,"[0.428571429, 5.571428571]","[0.988554136, 6.403163945]","[1.687478826, 7.404618736]","[2.556446856, 8.612678127]","[3.633417665, 10.07232016]","[4.964716148, 11.8383914]","[6.606870553, 13.97777103]","[8.628852829, 16.57200748]","[11.11480927, 19.72053016]","[14.16738774, 23.54456004]","[17.91179061, 28.19186904]","[22.50071015, 33.84256939]","[28.12033554, 40.7161511]","[34.99766057, 49.08002971]"
724013,1329205,2341.658453,1,0,1,"[7.857142857, 6.0]","[8.262637722, 6.217524902]","[8.685917211, 6.447010557]","[9.127840501, 6.688961497]","[9.589305541, 6.943907158]","[10.07125089, 7.212402999]","[10.57465754, 7.495031631]","[11.10055092, 7.792404034]","[11.65000293, 8.105160842]","[12.22413405, 8.433973599]","[12.82411565, 8.779546236]","[13.45117217, 9.14261639]","[14.10658377, 9.523957056]","[14.79168859, 9.924378004]"
1644270,845943,3001.640013,1,0,1,"[8.0, 6.285714286]","[9.371614636, 6.464346948]","[10.9024826, 6.68023382]","[12.61247603, 6.937577403]","[14.5239061, 7.241107563]","[16.6618225, 7.596146077]","[19.05434943, 8.008679085]","[21.7330628, 8.485438466]","[24.73341305, 9.033993091]","[28.09519939, 9.662851235]","[31.8631016, 10.38157548]","[36.08727632, 11.20091162]","[40.82402515, 12.13293322]","[46.1365432, 13.19120366]"
1222198,1093410,1795.954356,1,0,1,"[5.0, 6.714285714]","[5.336590501, 6.446502572]","[5.675809132, 6.2192178]","[6.01886022, 6.029284414]","[6.366896536, 5.873878278]","[6.721026722, 5.750468994]","[7.082322124, 5.656793563]","[7.451823107, 5.590832568]","[7.830544892, 5.550788633]","[8.219482966, 5.535066953]","[8.619618109, 5.542257755]","[9.031921079, 5.571120432]","[9.457357006, 5.62056922]","[9.896889529, 5.68966023]"
1557361,942643,1036.109342,1,0,1,"[4.857142857, 0.428571429]","[5.793685243, 0.791906424]","[6.920686346, 1.238965915]","[8.27721719, 1.787253378]","[9.910371835, 2.457877877]","[11.87691366, 3.276294501]","[14.24525872, 4.273196498]","[17.09786486, 5.485590087]","[20.53410914, 6.958089163]","[24.67375277, 8.744474609]","[29.66111226, 10.90957191]","[35.67007954, 13.53151146]","[42.91016148, 16.70444876]","[51.63374284, 20.54183685]"
1140324,1022903,3060.748039,0,1,2,"[2.0, 8.0]","[2.126057196, 8.107879047]","[2.244351143, 8.221128288]","[2.355835883, 8.339458732]","[2.461362907, 8.462618128]","[2.561692397, 8.590387043]","[2.657503246, 8.722575355]","[2.749401981, 8.859019138]","[2.837930724, 8.999577883]","[2.923574256, 9.144132031]","[3.006766315, 9.292580781]","[3.087895215, 9.444840129]","[3.167308896, 9.600841113]","[3.24531931, 9.760528289]"
1156188,1794337,1451.279842,0,1,2,"[1.142857143, 1.142857143]","[1.210431809, 1.277173803]","[1.285899269, 1.423378212]","[1.36995941, 1.582634057]","[1.463380568, 1.756214675]","[1.567005975, 1.945513519]","[1.681760822, 2.152055632]","[1.80866, 2.377510199]","[1.948816571, 2.623704296]","[2.103451054, 2.892637949]","[2.273901593, 3.186500608]","[2.461635089, 3.507689204]","[2.668259397, 3.858827904]","[2.895536679, 4.242789749]"
1372664,856127,1687.41521,0,1,2,"[7.428571429, 2.714285714]","[7.494564522, 3.681103144]","[7.594392293, 4.719225461]","[7.73043353, 5.836969236]","[7.905350587, 7.0434536]","[8.122116518, 8.348683107]","[8.384044992, 9.763638753]","[8.694823289, 11.30037808]","[9.058548681, 12.97214524]","[9.479768536, 14.79349199]","[9.963524486, 16.78041065]","[10.51540109, 18.95048027]","[11.14157943, 21.32302714]","[11.84889605, 23.9193012]"
1760386,929119,2276.605434,1,0,1,"[6.571428571, 2.857142857]","[7.317718136, 3.268279716]","[8.154831941, 3.729239057]","[9.093804746, 4.246074615]","[10.14701105, 4.8255751]","[11.32832757, 5.475353349]","[12.65331524, 6.203946128]","[14.13942326, 7.020926106]","[15.8062178, 7.937027286]","[17.67563816, 8.964285532]","[19.7722838, 10.11619601]","[22.123736, 11.40788963]","[24.76091815, 12.85633067]","[27.71849907, 14.480538]"
864510,1794100,3242.392433,1,0,1,"[5.285714286, 5.857142857]","[6.381772531, 6.464790771]","[7.66922428, 7.183991016]","[9.181794773, 8.034348807]","[10.95914217, 9.038921408]","[13.04789886, 10.22482498]","[15.50289449, 11.62394775]","[18.38859237, 13.27378804]","[21.78077572, 15.21843888]","[25.76852622, 17.50974428]","[30.45654547, 20.20865725]","[35.96787691, 23.38683404]","[42.44709446, 27.1285045]","[50.06403802, 31.53266677]"
1444972,1596452,3398.853722,1,0,1,"[3.0, 1.428571429]","[3.373281884, 1.594821393]","[3.79216006, 1.781010077]","[4.262175906, 1.989548863]","[4.789543083, 2.223141368]","[5.381229034, 2.484818878]","[6.045046298, 2.777980056]","[6.78975484, 3.106435442]","[7.625176834, 3.474457386]","[8.562325249, 3.886835989]","[9.613547953, 4.348941811]","[10.7926892, 4.866796154]","[12.11527061, 5.447149869]","[13.59869398, 6.097571672]"
915467,902845,1049.462748,0,1,2,"[6.428571429, 3.714285714]","[6.687500028, 4.626350022]","[7.02953871, 5.63653368]","[7.462806824, 6.760651805]","[7.996809712, 8.016563492]","[8.642612525, 9.424467256]","[9.413039571, 11.00723666]","[10.32290236, 12.79080117]","[11.38926059, 14.80457929]","[12.63171982, 17.08196989]","[14.07277161, 19.6609112]","[15.73818106, 22.58451533]","[17.65742825, 25.90178885]","[19.86421138, 29.6684518]"
1084937,1597332,1713.595532,1,0,1,"[1.285714286, 8.285714286]","[1.83378895, 8.227075901]","[2.427775568, 8.197974331]","[3.073319026, 8.200360607]","[3.776669955, 8.236451067]","[4.544752511, 8.308754946]","[5.38523966, 8.420105109]","[6.306636718, 8.573692239]","[7.318374059, 8.773102851]","[8.430909994, 9.022361562]","[9.655844983, 9.325978097]","[11.00604835, 9.688999522]","[12.49579888, 10.11706828]","[14.14094077, 10.61648668]"
1640347,1568364,67.43435298,0,1,2,"[0.428571429, 1.142857143]","[0.538367513, 1.27251822]","[0.662986792, 1.42021561]","[0.804473745, 1.588433634]","[0.96515454, 1.779998917]","[1.147675836, 1.998127536]","[1.355048935, 2.246478662]","[1.590700004, 2.529215593]","[1.858527223, 2.851075188]","[2.162965771, 3.217446827]","[2.509061815, 3.634462309]","[2.902556588, 4.109098005]","[3.349982127, 4.649291175]","[3.858770136, 5.264072229]"
1038823,1233564,3437.885756,1,0,1,"[4.857142857, 8.285714286]","[5.626183344, 8.856685104]","[6.460686124, 9.477977985]","[7.366348884, 10.15396625]","[8.34936369, 10.88940294]","[9.416459704, 11.6894537]","[10.57494957, 12.55973242]","[11.83277975, 13.50634003]","[13.19858522, 14.53590654]","[14.68174873, 15.65563672]","[16.29246516, 16.8733597]","[18.0418114, 18.19758272]","[19.94182203, 19.63754958]","[22.00557145, 21.20330397]"
1454829,1426029,3465.382393,0,1,2,"[6.285714286, 6.428571429]","[5.964031957, 7.792324773]","[5.708708372, 9.347768358]","[5.519996998, 11.12840957]","[5.399118163, 13.17293941]","[5.348333158, 15.52608744]","[5.371037478, 18.23961201]","[5.471875616, 21.37344743]","[5.656880344, 24.99703369]","[5.933639681, 29.19085624]","[6.311495749, 34.04823128]","[6.801779744, 39.67737214]","[7.418088778, 46.20378416]","[8.176610338, 53.77303516]"
1233216,809188,1514.243845,1,0,1,"[2.142857143, 0.571428571]","[2.347268478, 0.648339504]","[2.57188913, 0.73026187]","[2.818634337, 0.817960125]","[3.089609966, 0.912241109]","[3.387130403, 1.013961764]","[3.713738235, 1.124037179]","[4.072225888, 1.243449059]","[4.465659409, 1.373254682]","[4.897404591, 1.514596439]","[5.371155657, 1.668712042]","[5.890966748, 1.836945495]","[6.461286472, 2.020758923]","[7.086995821, 2.221745366]"
1193196,991521,2479.809452,1,0,1,"[2.571428571, 2.428571429]","[2.848223113, 2.328451707]","[3.138773124, 2.257928412]","[3.445295059, 2.214611491]","[3.77004494, 2.196525244]","[4.115339316, 2.202064683]","[4.483575659, 2.22995814]","[4.877252427, 2.279235436]","[5.298989034, 2.349200922]","[5.751545933, 2.43941086]","[6.237845002, 2.549654665]","[6.760990434, 2.679939597]","[7.324290302, 2.830478552]","[7.931278996, 3.001680645]"
1230404,931326,2332.665278,0,1,2,"[4.571428571, 7.285714286]","[5.600630919, 9.005722627]","[6.864544915, 11.12600019]","[8.416987662, 13.73909984]","[10.32413842, 16.95889799]","[12.66737719, 20.92549011]","[15.54677311, 25.81120329]","[19.08537049, 31.82797776]","[23.43445336, 39.23642398]","[28.78000917, 48.35692834]","[35.35066102, 59.58325954]","[43.42739657, 73.39922179]","[53.35549154, 90.39901181]","[65.55910978, 111.3120644]"
1575375,1577030,2971.248724,0,1,2,"[1.0, 0.571428571]","[1.034457377, 0.657950648]","[1.073908152, 0.747581769]","[1.118538917, 0.840754419]","[1.168561244, 0.937917845]","[1.224212694, 1.039540219]","[1.285757936, 1.146110891]","[1.353490006, 1.258142749]","[1.427731706, 1.376174683]","[1.508837133, 1.500774175]","[1.59719337, 1.632540026]","[1.693222326, 1.772105225]","[1.797382753, 1.920139996]","[1.910172439, 2.077355014]"
700954,1715879,2301.588975,1,0,1,"[0.285714286, 5.142857143]","[0.454647343, 5.165946435]","[0.634433983, 5.199028998]","[0.826022326, 5.242757189]","[1.030436757, 5.297840062]","[1.248784177, 5.365047934]","[1.482260758, 5.445217323]","[1.732159255, 5.539256289]","[1.999876906, 5.648150212]","[2.286923976, 5.772968041]","[2.594932996, 5.914869057]","[2.925668747, 6.075110181]","[3.28103906, 6.255053884]","[3.663106493, 6.456176745]"
1092411,844742,2956.251641,1,0,1,"[3.714285714, 4.571428571]","[4.497461063, 4.678866492]","[5.368795221, 4.851353842]","[6.342964787, 5.09358965]","[7.436537508, 5.411358317]","[8.668258477, 5.81164553]","[10.05937542, 6.30277416]","[11.63400811, 6.894562418]","[13.41956904, 7.598507437]","[15.44724165, 8.427997153]","[17.75252524, 9.398554633]","[20.37585526, 10.52811892]","[23.36330944, 11.83736712]","[26.76741262, 13.35008386]"
1489589,1121135,2706.60009,1,0,1,"[2.857142857, 6.857142857]","[4.19577387, 7.345584347]","[5.865032161, 7.9923465]","[7.950662105, 8.837501861]","[10.56052675, 9.931486187]","[13.83031027, 11.3377705]","[17.93068631, 13.13622061]","[23.07632846, 15.42732085]","[29.53723109, 18.33748221]","[37.65292884, 22.02571187]","[47.85034902, 26.69199022]","[60.66621039, 32.58778682]","[76.77510565, 40.02925367]","[97.02467843, 49.41376553]"
798960,1187932,707.2477916,1,0,1,"[7.428571429, 1.571428571]","[8.898349707, 1.784245973]","[10.64920979, 2.041065482]","[12.73519366, 2.350237144]","[15.22070736, 2.721718105]","[18.18250269, 3.167380514]","[21.71203502, 3.701378221]","[25.91826773, 4.340583368]","[30.93100593, 5.105106062]","[36.90485741, 6.018912736]","[44.02393537, 7.110561645]","[52.50743757, 8.414077316]","[62.61625817, 9.969989538]","[74.66081402, 11.82656701]"
1566376,1514203,283.048473,1,0,1,"[0.571428571, 1.428571429]","[0.727434563, 1.502005772]","[0.90290308, 1.582298288]","[1.100093761, 1.670208583]","[1.321525871, 1.766582915]","[1.570008082, 1.872364132]","[1.848671638, 1.98860273]","[2.161007367, 2.1164692]","[2.510906888, 2.257267764]","[2.902708545, 2.412451704]","[3.34124861, 2.583640442]","[3.831918352, 2.772638571]","[4.38072761, 2.981457075]","[4.994375651, 3.212336966]"
1725566,701099,837.094446,0,1,2,"[3.714285714, 6.0]","[3.798919658, 6.108946679]","[3.883785199, 6.220211562]","[3.969006163, 6.33381171]","[4.054698046, 6.449766771]","[4.140968748, 6.568098835]","[4.227919375, 6.688832271]","[4.315644801, 6.811993626]","[4.404234384, 6.937611486]","[4.493772366, 7.065716396]","[4.584338558, 7.196340738]","[4.676008591, 7.329518685]","[4.768854515, 7.465286092]","[4.862945079, 7.603680448]"
646315,1515472,874.2965628,0,1,2,"[1.428571429, 3.142857143]","[1.477876054, 3.550168058]","[1.537612506, 4.00629282]","[1.608896263, 4.517212407]","[1.692984286, 5.089635547]","[1.791292055, 5.731087358]","[1.905412696, 6.450008788]","[2.037138415, 7.255868065]","[2.188484556, 8.159285696]","[2.361716597, 9.172174669]","[2.559380421, 10.30789764]","[2.784336261, 11.58144315]","[3.039796774, 13.00962313]","[3.329369736, 14.61129439]"
1108091,940587,2886.444641,1,0,1,"[1.142857143, 3.428571429]","[1.459091008, 3.628206186]","[1.812037653, 3.8451039]","[2.205557433, 4.080968529]","[2.64390883, 4.337677477]","[3.131789332, 4.617299362]","[3.674380437, 4.922113577]","[4.277397282, 5.254631862]","[4.947143343, 5.617622095]","[5.690570713, 6.014134493]","[6.515346514, 6.4475305]","[7.429926074, 6.921514612]","[8.44363356, 7.440169464]","[9.566750801, 8.007994477]"
1305897,1028880,1338.766719,0,1,2,"[7.0, 4.428571429]","[7.39454934, 5.061839834]","[7.837263326, 5.744648498]","[8.332142895, 6.482038906]","[8.883583539, 7.27950409]","[9.496411048, 8.143031381]","[10.17592062, 9.079149082]","[10.92791962, 10.09497742]","[11.75877431, 11.19828414]","[12.67546095, 12.39754523]","[13.68562163, 13.70201115]","[14.79762527, 15.12177917]","[16.02063424, 16.6678722]","[17.3646772, 18.35232495]"
871821,949136,3369.577516,1,0,1,"[3.857142857, 1.714285714]","[4.580521671, 1.925887792]","[5.432956748, 2.185842956]","[6.438100432, 2.50194019]","[7.623872499, 2.883480203]","[9.023235256, 3.341539615]","[10.6751083, 3.889283882]","[12.625448, 4.542337611]","[14.9285212, 5.319222538]","[17.64840774, 6.241875138]","[20.86077218, 7.336258003]","[24.65495283, 8.633081734]","[29.13642383, 10.16865692]","[34.42969465, 11.98589881]"
1058250,1631347,2985.489879,0,1,2,"[4.571428571, 3.285714286]","[4.648254649, 3.56393314]","[4.746681693, 3.856286333]","[4.866945401, 4.164028841]","[5.00938422, 4.488475948]","[5.174439824, 4.831008905]","[5.362658079, 5.193080846]","[5.574690508, 5.576222981]","[5.811296239, 5.982051111]","[6.073344453, 6.412272447]","[6.361817321, 6.868692788]","[6.67781345, 7.353224109]","[7.022551886, 7.867892616]","[7.397376582, 8.414847135]"
843968,1039147,2611.210072,0,1,2,"[8.428571429, 8.142857143]","[9.052345601, 9.946732941]","[9.790757226, 12.0437563]","[10.66267886, 14.48266446]","[11.69011432, 17.32026808]","[12.89871646, 20.62278397]","[14.31839003, 24.46738634]","[15.98399375, 28.9440118]","[17.93615698, 34.15745773]","[20.22223018, 40.22982239]","[22.8973902, 47.30333945]","[26.02592474, 55.54366832]","[29.68272542, 65.14371356]","[33.95501995, 76.3280489]"
1715682,1557527,329.641168,0,1,2,"[2.714285714, 2.285714286]","[2.618013203, 2.43919804]","[2.544877765, 2.59517997]","[2.492630458, 2.754392996]","[2.459322964, 2.917531803]","[2.443272438, 3.085259971]","[2.443030679, 3.258216358]","[2.457357105, 3.437020836]","[2.485195094, 3.622279469]","[2.52565127, 3.814589193]","[2.577977383, 4.014542082]","[2.641554478, 4.222729246]","[2.715879075, 4.439744417]","[2.800551113, 4.666187272]"
1158939,1229221,2930.138357,1,0,1,"[2.142857143, 8.285714286]","[3.450384071, 7.59878766]","[4.961145883, 7.071316501]","[6.734279738, 6.701260896]","[8.8411095, 6.490867361]","[11.3681403, 6.447077661]","[14.42072043, 6.582102922]","[18.12752602, 6.914192304]","[22.64605824, 7.468633244]","[28.16938569, 8.279029561]","[34.93441565, 9.388914979]","[43.23204018, 10.85377316]","[53.41957847, 12.74355181]","[65.93602644, 15.14577809]"
1261716,1238275,1054.162833,1,0,1,"[6.857142857, 3.428571429]","[7.390760895, 3.893145626]","[7.977295316, 4.40925651]","[8.622306253, 4.982438256]","[9.33194439, 5.618815333]","[10.11301371, 6.325165291]","[10.97304092, 7.10898822]","[11.9203522, 7.978583529]","[12.96415803, 8.943134863]","[14.11464707, 10.01280399]","[15.38308986, 11.19883462]","[16.7819535, 12.51366714]","[18.32502844, 13.97106545]","[20.02756849, 15.58625718]"
1252109,938988,744.5025022,1,0,1,"[6.0, 8.142857143]","[6.994048291, 8.992115972]","[8.125377362, 9.950083069]","[9.41246719, 11.03121412]","[10.87627298, 12.25189694]","[12.54055562, 13.63070927]","[14.43225615, 15.18871095]","[16.58191969, 16.94977449]","[19.02417586, 18.94095992]","[21.79828228, 21.19293861]","[24.94873998, 23.74047324]","[28.52599004, 26.62296108]","[32.58720131, 29.88504816]","[37.19716111, 33.57732379]"
1570016,974442,309.5308931,1,0,1,"[2.857142857, 5.0]","[3.38971173, 5.420391746]","[3.993891355, 5.899820242]","[4.679444368, 6.44631606]","[5.457462798, 7.06900324]","[6.340548843, 7.778247926]","[7.343020357, 8.585827324]","[8.481143978, 9.505121356]","[9.773400089, 10.55133047]","[11.24078358, 11.74172286]","[12.90714517, 13.09591494]","[14.79957923, 14.6361901]","[16.94886373, 16.38786008]","[19.38995945, 18.37967509]"
1464140,874011,3059.975989,1,0,1,"[7.571428571, 3.428571429]","[8.838136076, 3.515470304]","[10.2764815, 3.634194253]","[11.91136722, 3.788342713]","[13.7712209, 3.982073333]","[15.88849714, 4.220179176]","[18.30025069, 4.508177063]","[21.04878968, 4.852408411]","[24.18242197, 5.260154592]","[27.75630567, 5.739768561]","[31.83341936, 6.300825201]","[36.48566897, 6.954293045]","[41.79514828, 7.712730073]","[47.85557589, 8.5905072]"
1434347,623372,1272.222917,0,1,2,"[6.428571429, 7.857142857]","[7.822202819, 9.744517948]","[9.525154638, 12.07916793]","[11.60717616, 14.96617519]","[14.15390013, 18.53514752]","[17.27047794, 22.94590169]","[21.08604666, 28.39544878]","[25.75921728, 35.12657322]","[31.48481534, 43.43835838]","[38.50215596, 53.69908445]","[47.10519711, 66.36200984]","[57.65498843, 81.98464462]","[70.59492081, 101.2522343]","[86.46938568, 125.0062914]"
627403,1521396,1233.191594,0,1,2,"[6.428571429, 5.285714286]","[6.876126367, 6.239577982]","[7.406763149, 7.344495001]","[8.033593143, 8.624739584]","[8.771833601, 10.10847718]","[9.639144644, 11.82838754]","[10.65601991, 13.82238711]","[11.84623942, 16.13446665]","[13.23739471, 18.8156625]","[14.86149691, 21.92518178]","[16.75568199, 25.53170729]","[18.96302674, 29.71490797]","[21.53349466, 34.56719014]","[24.52502959, 40.1957232]"
1218069,1011147,2849.959716,1,0,1,"[2.0, 4.0]","[2.418020684, 4.002947029]","[2.898620698, 4.03068039]","[3.451891105, 4.086204217]","[4.089520083, 4.173035765]","[4.825046666, 4.295285524]","[5.674154571, 4.457750036]","[6.655012742, 4.666019558]","[7.788669557, 4.92660274]","[9.099509671, 5.247071205]","[10.61578271, 5.636226943]","[12.37021595, 6.104296384]","[14.40072299, 6.663154988]","[16.75122498, 7.326587639]"
