N1,N2,Ts,alpha1*,alpha2*,alpha*,gamI-Day1,gamI-Day2,gamI-Day3,gamI-Day4,gamI-Day5,gamI-Day6,gamI-Day7,gamI-Day8,gamI-Day9,gamI-Day10,gamI-Day11,gamI-Day12,gamI-Day13,gamI-Day14
849889,1252882,687.1600805,1,0,1,"[5.285714286, 5.142857143]","[6.613112006, 4.925656511]","[8.174542696, 4.768636241]","[10.0177212, 4.674917881]","[12.19947828, 4.648954789]","[14.78754598, 4.696730543]","[17.86268654, 4.826000925]","[21.52123057, 5.046587403]","[25.87810221, 5.370731633]","[31.07042329, 5.813522271]","[37.2618056, 6.393407597]","[44.6474585, 7.132809809]","[53.46026244, 8.058859933]","[63.97798479, 9.204275689]"
1050571,1776832,488.5464338,1,0,1,"[5.571428571, 1.857142857]","[6.632444828, 1.961512897]","[7.87038465, 2.096849183]","[9.31610209, 2.267711558]","[11.00574239, 2.479492319]","[12.98165258, 2.738556671]","[15.29344791, 3.052407486]","[17.99926035, 3.429878447]","[21.16719988, 3.881360423]","[24.87706508, 4.419066818]","[29.22234347, 5.057344267]","[34.31255135, 5.813036568]","[40.275969, 6.705910759]","[47.26283481, 7.759155507]"
1351934,1204507,495.1862274,0,1,2,"[1.428571429, 6.857142857]","[1.805896478, 6.931154873]","[2.172518721, 7.040445794]","[2.531115888, 7.183675106]","[2.884171184, 7.359769463]","[3.233998193, 7.567901715]","[3.582763442, 7.807472496]","[3.932506862, 8.078094124]","[4.285160399, 8.3795766]","[4.642564973, 8.711915496]","[5.006485966, 9.075281578]","[5.378627413, 9.470011998]","[5.760645054, 9.896602903]","[6.154158446, 10.35570332]"
1453025,1440269,323.1144552,1,0,1,"[0.142857143, 2.285714286]","[0.377479992, 2.071303041]","[0.613339728, 1.901010426]","[0.854822325, 1.770550689]","[1.106309953, 1.676490535]","[1.37226313, 1.616163615]","[1.657302241, 1.587601549]","[1.966290095, 1.589479668]","[2.304416852, 1.62107622]","[2.677289072, 1.682243822]","[3.091024237, 1.7733924]","[3.552352471, 1.89548298]","[4.068727251, 2.050031931]","[4.648446791, 2.239125494]"
1018001,777394,420.7796903,1,0,1,"[5.285714286, 3.142857143]","[5.737652252, 3.646617495]","[6.251533981, 4.191901105]","[6.833116902, 4.78457692]","[7.48889216, 5.431045538]","[8.226156501, 6.138308227]","[9.053092909, 6.914042613]","[9.978860746, 7.766685744]","[11.01369643, 8.705525464]","[12.16902572, 9.740801068]","[13.4575888, 10.88381427]","[14.89357955, 12.14705171]","[16.49280029, 13.5443202]","[18.2728339, 15.0908962]"
834536,1337921,199.9761611,0,1,2,"[2.857142857, 7.285714286]","[2.780505947, 7.905261798]","[2.72562863, 8.554293745]","[2.691298385, 9.236053282]","[2.676488355, 9.953878551]","[2.680343214, 10.71122143]","[2.702166737, 11.51166632]","[2.741410923, 12.35894903]","[2.797666534, 13.25697603]","[2.870654935, 14.20984393]","[2.96022113, 15.22185963]","[3.06632789, 16.29756093]","[3.189050916, 17.44173796]","[3.328574938, 18.65945528]"
1122942,1381209,374.629924,0,1,2,"[1.428571429, 5.857142857]","[1.776626321, 6.514243859]","[2.154953511, 7.258346976]","[2.568298874, 8.099848134]","[3.021922409, 9.050464335]","[3.521667678, 10.12339501]","[4.074039357, 11.33350335]","[4.686290054, 12.69752039]","[5.366517371, 14.23427416]","[6.123772646, 15.96494731]","[6.968182834, 17.9133666]","[7.911087024, 20.10632804]","[8.965189493, 22.57396187]","[10.14473129, 25.35014249]"
627712,1043772,497.4171748,1,0,1,"[7.714285714, 2.857142857]","[8.436265099, 2.89179566]","[9.213296078, 2.943705741]","[10.05035084, 3.013308623]","[10.95278912, 3.101146756]","[11.92639205, 3.207873441]","[12.97739861, 3.334257436]","[14.11254496, 3.481188243]","[15.33910685, 3.649682142]","[16.66494527, 3.840888985]","[18.09855579, 4.056099802]","[19.64912163, 4.296755259]","[21.326571, 4.564455033]","[23.14163883, 4.860968134]"
1474039,651116,369.9382525,0,1,2,"[4.571428571, 5.0]","[4.830961273, 5.583643899]","[5.11200943, 6.216780739]","[5.416381181, 6.903568828]","[5.746036499, 7.64851491]","[6.1030999, 8.456503196]","[6.489874223, 9.332826807]","[6.908855545, 10.28322179]","[7.362749342, 11.31390392]","[7.854487991, 12.43160857]","[8.387249725, 13.64363376]","[8.964479157, 14.95788679]","[9.58990949, 16.38293457]","[10.26758658, 17.92805817]"
1452016,1132819,651.6292221,1,0,1,"[7.571428571, 4.857142857]","[9.419003933, 5.098156337]","[11.61472977, 5.404448676]","[14.22633862, 5.788182941]","[17.33466902, 6.263891453]","[21.03619765, 6.848933808]","[25.44605829, 7.564043274]","[30.70164049, 8.433978491]","[36.96687725, 9.488300568]","[44.43735244, 10.76229954]","[53.34638121, 12.29809852]","[63.97224556, 14.14596932]","[76.64679737, 16.36589907]","[91.76568005, 19.02945498]"
986854,1179453,637.2696371,1,0,1,"[4.857142857, 6.857142857]","[6.131170982, 6.708119818]","[7.670139784, 6.660351305]","[9.533819899, 6.725362612]","[11.79505321, 6.918093836]","[14.54263769, 7.25758183]","[17.88484374, 7.767797624]","[21.95369916, 8.478672818]","[26.91020897, 9.427355688]","[32.95071137, 10.65974647]","[40.31461312, 12.2323719]","[49.29379713, 14.21467166]","[60.24405484, 16.69178464]","[73.59896466, 19.76794105]"
815228,1790521,464.685443,1,0,1,"[5.857142857, 4.142857143]","[6.486947422, 3.816496869]","[7.148504941, 3.541256478]","[7.846558743, 3.312165237]","[8.585973333, 3.1249181]","[9.37177426, 2.975804129]","[10.20918755, 2.861643897]","[11.10367917, 2.779734786]","[12.06099475, 2.727803306]","[13.08720014, 2.703963673]","[14.18872285, 2.706681942]","[15.37239495, 2.734745127]","[16.64549757, 2.787234758]","[18.01580745, 2.863504431]"
1695884,641504,282.962399,0,1,2,"[6.428571429, 2.285714286]","[6.696327896, 2.732058271]","[6.99990556, 3.219286281]","[7.342772966, 3.751669577]","[7.728756285, 4.333912228]","[8.162075606, 4.971195111]","[8.647384935, 5.669224387]","[9.189816229, 6.434284846]","[9.795027896, 7.273298616]","[10.4692582, 8.193889802]","[11.21938405, 9.204455602]","[12.05298579, 10.31424457]","[12.9784184, 11.53344269]","[14.00489003, 12.87326811]"
1162913,1487340,352.2692824,0,1,2,"[4.714285714, 5.571428571]","[5.228225957, 6.065248684]","[5.792573179, 6.609949481]","[6.412389724, 7.210582803]","[7.093242973, 7.872705938]","[7.841255681, 8.602431987]","[8.663161322, 9.406485246]","[9.566364926, 10.29226209]","[10.55900994, 11.26789789]","[11.65005168, 12.34234054]","[12.84933812, 13.5254313]","[14.16769852, 14.82799363]","[15.61704095, 16.26193071]","[17.21045932, 17.84033273]"
805459,1692841,124.6807507,1,0,1,"[6.428571429, 3.857142857]","[6.687395551, 4.106419371]","[6.962349714, 4.362264234]","[7.253892121, 4.625417029]","[7.562527502, 4.896617908]","[7.8888073, 5.17661044]","[8.233330029, 5.46614427]","[8.596741787, 5.765977766]","[8.979736953, 6.076880655]","[9.383058997, 6.399636391]","[9.8075015, 6.73504482]","[10.25390926, 7.083924414]","[10.72317961, 7.447114874]","[11.21626383, 7.825479383]"
838426,1616474,492.3598141,1,0,1,"[3.0, 4.0]","[3.416886472, 4.355078857]","[3.885331478, 4.746446854]","[4.411467504, 5.17809565]","[5.002145527, 5.654470388]","[5.665018603, 6.180521882]","[6.408635116, 6.761764804]","[7.242542762, 7.404342581]","[8.17740454, 8.115099774]","[9.22512816, 8.901662831]","[10.3990103, 9.772530128]","[11.71389746, 10.73717236]","[13.18636521, 11.80614451]","[14.83491807, 12.99121068]"
1451443,623262,277.4145252,0,1,2,"[8.142857143, 3.428571429]","[7.571309703, 4.105550828]","[7.114588655, 4.738744195]","[6.757132527, 5.337319281]","[6.485751997, 5.909213986]","[6.289281818, 6.461324511]","[6.158284719, 6.999665774]","[6.084798956, 7.529508556]","[6.062123628, 8.055496528]","[6.084635939, 8.581746279]","[6.147635601, 9.111932916]","[6.247212495, 9.649363333]","[6.380134144, 10.19703897]","[6.543750045, 10.75770968]"
691733,709761,551.1983281,0,1,2,"[5.142857143, 2.428571429]","[4.961347325, 2.66590372]","[4.808394779, 2.89514813]","[4.681512037, 3.117602522]","[4.578468946, 3.334452182]","[4.497267544, 3.546781475]","[4.436119422, 3.755584363]","[4.393425345, 3.961773904]","[4.367756903, 4.166190827]","[4.35783998, 4.369611269]","[4.362539873, 4.572753779]","[4.380847933, 4.776285621]","[4.411869513, 4.980828486]","[4.454813125, 5.186963667]"
976364,1715986,429.205034,0,1,2,"[7.571428571, 1.571428571]","[7.513582592, 1.929668819]","[7.471717793, 2.294664692]","[7.445856227, 2.667260022]","[7.436054944, 3.048321131]","[7.442406362, 3.438738873]","[7.465038715, 3.839430756]","[7.504116578, 4.251343095]","[7.559841473, 4.675453268]","[7.632452576, 5.112772099]","[7.722227479, 5.564346203]","[7.829483065, 6.031260575]","[7.954576476, 6.514641188]","[8.097906131, 7.015657661]"
1493782,1632328,272.3754004,1,0,1,"[7.142857143, 1.571428571]","[7.768800718, 1.986500844]","[8.462377651, 2.453038119]","[9.231197917, 2.976960163]","[10.08373303, 3.564859545]","[11.02941354, 4.224077845]","[12.07873749, 4.962790509]","[13.24339125, 5.790101287]","[14.53638373, 6.71614728]","[15.9721959, 7.752215857]","[17.56694707, 8.910874793]","[19.33857981, 10.206117]","[21.30706568, 11.65352154]","[23.49463394, 13.27043272]"
1276416,815419,218.2386051,0,1,2,"[1.571428571, 5.571428571]","[1.643157533, 5.973731325]","[1.72476243, 6.404137734]","[1.816385539, 6.864717351]","[1.918245431, 7.357678765]","[2.030634577, 7.88538038]","[2.153917716, 8.450341844]","[2.288530906, 9.055256172]","[2.434981228, 9.703002629]","[2.593847095, 10.39666044]","[2.765779134, 11.13952338]","[2.951501618, 11.9351153]","[3.151814437, 12.78720681]","[3.367595581, 13.69983284]"
736227,605224,213.9195298,0,1,2,"[1.0, 5.714285714]","[1.110560769, 6.496114687]","[1.238207475, 7.382319856]","[1.385047127, 8.387050114]","[1.553487857, 9.526348667]","[1.746277774, 10.81840748]","[1.966549169, 12.28385559]","[2.217868733, 13.94608554]","[2.504294549, 15.83162277]","[2.830440843, 17.97054419]","[3.201551341, 20.39695127]","[3.623582444, 23.14950522]","[4.103297526, 26.27203247]","[4.648373646, 29.81420836]"
837368,1367906,92.34928288,1,0,1,"[1.0, 7.428571429]","[1.367708973, 7.163424489]","[1.771205979, 6.934504039]","[2.2160308, 6.742567906]","[2.708419536, 6.588707549]","[3.255399918, 6.474379348]","[3.864899193, 6.401440824]","[4.545866179, 6.372192374]","[5.30840951, 6.389425272]","[6.163953986, 6.456476627]","[7.125417672, 6.577292296]","[8.207412388, 6.756498717]","[9.426470551, 6.999484775]","[10.80130194, 7.312495039]"
1715880,1251561,598.3475766,1,0,1,"[7.285714286, 1.857142857]","[8.65099534, 2.399861913]","[10.27973234, 3.071163059]","[12.22368611, 3.899148784]","[14.54489201, 4.917832971]","[17.3177099, 6.168359346]","[20.63128327, 7.700467879]","[24.59248917, 9.574259148]","[29.32947623, 11.86231652]","[34.99590725, 14.65225786]","[41.77604535, 18.04980254]","[49.89084951, 22.18245633]","[59.60527707, 27.20393665]","[71.23702805, 33.29948396]"
1365503,616542,624.1977036,0,1,2,"[7.571428571, 5.142857143]","[7.968659097, 6.881962769]","[8.440969481, 8.969431162]","[9.003273756, 11.4744827]","[9.673448091, 14.48006217]","[10.47291774, 18.08554748]","[11.4273597, 22.40998736]","[12.56754359, 27.59596915]","[13.93033758, 33.81423564]","[15.55991115, 41.26919101]","[17.50917257, 50.20546006]","[19.8414855, 60.91569197]","[22.6327175, 73.74982914]","[25.97368197, 89.12609514]"
1222176,828507,450.7977278,0,1,2,"[2.857142857, 0.714285714]","[2.706085037, 0.866345158]","[2.572622037, 1.03155715]","[2.45626672, 1.211835102]","[2.356660716, 1.409293625]","[2.273576158, 1.626274225]","[2.206918622, 1.865373915]","[2.156731308, 2.129477068]","[2.12320057, 2.421790934]","[2.10666287, 2.745885252]","[2.107613292, 3.105736441]","[2.12671572, 3.505776926]","[2.164814859, 3.950950189]","[2.222950238, 4.446772248]"
748928,1112638,402.9879944,0,1,2,"[0.857142857, 3.857142857]","[0.952919365, 4.330394845]","[1.06148138, 4.861240476]","[1.184260172, 5.456742195]","[1.322877517, 6.124821128]","[1.479167041, 6.8743622]","[1.655198373, 7.715331886]","[1.853304438, 8.658910231]","[2.076112261, 9.717638944]","[2.326577651, 10.9055873]","[2.608024231, 12.23853813]","[2.924187315, 13.73419627]","[3.279263236, 15.41242227]","[3.677964704, 17.29549417]"
1175140,851570,266.220777,0,1,2,"[5.714285714, 4.142857143]","[5.352655195, 4.723390091]","[5.049297781, 5.312041027]","[4.799092233, 5.91290964]","[4.597569444, 6.529990817]","[4.440846931, 7.167210043]","[4.325570902, 7.828456584]","[4.248865182, 8.517614744]","[4.208286237, 9.238593571]","[4.201783649, 9.995355285]","[4.227665493, 10.79194271]","[4.284568111, 11.63250597]","[4.371429829, 12.52132866]","[4.487468246, 13.46285378]"
1507140,693208,361.682823,1,0,1,"[2.857142857, 6.428571429]","[3.257484153, 6.304410942]","[3.667598805, 6.192934769]","[4.088434814, 6.093991429]","[4.520969655, 6.007455258]","[4.96621257, 5.933226312]","[5.425206944, 5.87123033]","[5.899032722, 5.821418753]","[6.388809027, 5.783768791]","[6.895696755, 5.758283551]","[7.420901322, 5.744992215]","[7.965675623, 5.743950287]","[8.531322855, 5.755239871]","[9.11919983, 5.778970045]"
705573,1018844,637.4988594,1,0,1,"[8.428571429, 6.428571429]","[9.899417561, 6.712042959]","[11.57494591, 7.042019843]","[13.48404214, 7.424996934]","[15.6596536, 7.868384878]","[18.13935736, 8.380638734]","[20.96600675, 8.971404544]","[24.18846687, 9.65168628]","[27.8624515, 10.43403611]","[32.05147339, 11.33277081]","[36.82792495, 12.36421836]","[42.27430449, 13.54699841]","[48.48460658, 14.9023411]","[55.56589917, 16.45444984]"
646568,1797222,508.0060565,0,1,2,"[7.571428571, 1.428571429]","[7.693757866, 1.785235758]","[7.835504338, 2.184678521]","[7.999026949, 2.632154063]","[8.18697407, 3.133561242]","[8.402318931, 3.695522406]","[8.648399438, 4.325472091]","[8.928962844, 5.031756554]","[9.248215867, 5.823745431]","[9.610880956, 6.711957125]","[10.02225943, 7.708199496]","[10.4883023, 8.825727701]","[11.01568975, 10.07942133]","[11.61192027, 11.48598308]"
1404420,1648040,543.5334148,1,0,1,"[4.142857143, 0.714285714]","[4.163191, 0.96645818]","[4.20232937, 1.199156402]","[4.258655409, 1.415416947]","[4.330793722, 1.617901831]","[4.41758024, 1.808947865]","[4.51803604, 1.990609664]","[4.631344637, 2.164697048]","[4.756832248, 2.332807667]","[4.893950675, 2.49635541]","[5.042262473, 2.656595149]","[5.201428086, 2.814644316]","[5.371194721, 2.971501713]","[5.551386715, 3.128063925]"
1189668,761085,68.98918667,0,1,2,"[1.857142857, 4.571428571]","[1.869494714, 4.679488047]","[1.883670851, 4.787972447]","[1.899592143, 4.897002656]","[1.917186019, 5.006693775]","[1.936386017, 5.117155574]","[1.957131369, 5.228492928]","[1.979366603, 5.340806224]","[2.003041206, 5.454191711]","[2.028109262, 5.568741882]","[2.054529177, 5.68454576]","[2.08226336, 5.801689235]","[2.111277977, 5.920255322]","[2.141542708, 6.04032442]"
1764355,1694240,268.8526997,0,1,2,"[5.428571429, 2.428571429]","[5.295472496, 2.69018]","[5.185655552, 2.93521594]","[5.096867301, 3.165654602]","[5.027095658, 3.383268399]","[4.974544468, 3.589648251]","[4.937610874, 3.786222792]","[4.914865072, 3.974275545]","[4.905032191, 4.154960304]","[4.906976096, 4.329314892]","[4.919684885, 4.49827347]","[4.94225791, 4.662677573]","[4.973894153, 4.823285983]","[5.013881887, 4.980783531]"
1553668,1253396,227.3659931,1,0,1,"[2.428571429, 6.571428571]","[2.897820691, 6.136402122]","[3.404683847, 5.749778185]","[3.954766062, 5.408966395]","[4.554202493, 5.111752034]","[5.20972764, 4.856283335]","[5.928751862, 4.641061923]","[6.71944585, 4.464936386]","[7.590834103, 4.327098968]","[8.552898407, 4.227085423]","[9.616692554, 4.164778103]","[10.79446956, 4.14041236]","[12.09982287, 4.154586423]","[13.54784308, 4.208274874]"
741511,617725,478.0598588,0,1,2,"[1.571428571, 6.142857143]","[2.25213293, 6.834974091]","[3.042388402, 7.636633799]","[3.95964546, 8.565277433]","[5.024130913, 9.6411202]","[6.259288624, 10.88759147]","[7.692289827, 12.33184434]","[9.354623889, 14.00534543]","[11.2827822, 15.94455755]","[13.51904946, 18.19172938]","[16.11241885, 20.79580861]","[19.11965082, 23.81349803]","[22.606496, 27.31047501]","[26.64910916, 31.36280096]"
1699026,682479,519.7235023,1,0,1,"[6.142857143, 1.714285714]","[6.790177117, 2.180534313]","[7.513779082, 2.715666848]","[8.323043862, 3.328761652]","[9.228522362, 4.030054305]","[10.24208205, 4.831083358]","[11.37707169, 5.744854216]","[12.64850678, 6.786023546]","[14.073278, 7.971106586]","[15.67038571, 9.318710187]","[17.46120382, 10.84979499]","[19.46977624, 12.58796985]","[21.72315032, 14.55982263]","[24.25175186, 16.79529214]"
1783314,1021346,654.223028,0,1,2,"[3.714285714, 2.428571429]","[3.932110675, 3.127721283]","[4.200515431, 3.970309311]","[4.529960218, 4.986156971]","[4.933078903, 6.211278954]","[5.425130271, 7.68916804]","[6.024542891, 9.472345921]","[6.753572889, 11.62423473]","[7.639097955, 14.22141514]","[8.713575641, 17.35635038]","[10.01619981, 21.14067127]","[11.59429587, 25.70913663]","[13.50500384, 31.22440606]","[15.81730784, 37.88278884]"
1384413,658843,644.0211549,0,1,2,"[2.857142857, 5.428571429]","[3.395053621, 6.206802641]","[4.026261117, 7.100757373]","[4.76631493, 8.128067516]","[5.633301116, 9.30909144]","[6.648250658, 10.66733873]","[7.835613198, 12.22996127]","[9.223806074, 14.02832058]","[10.84585086, 16.09864363]","[12.74011112, 18.48278054]","[14.95114678, 21.22907935]","[17.53070449, 24.39339681]","[20.53886341, 28.04026406]","[24.04536292, 32.24423277]"
1151533,1081131,376.8698138,0,1,2,"[6.142857143, 7.857142857]","[6.019810363, 8.008189779]","[5.91901464, 8.154393603]","[5.837887301, 8.296496113]","[5.774156947, 8.43515189]","[5.725826081, 8.570938798]","[5.691138225, 8.704367226]","[5.668548978, 8.835888211]","[5.656700564, 8.965900589]","[5.654399412, 9.094757293]","[5.660596426, 9.222770892]","[5.674369701, 9.350218446]","[5.694909255, 9.477345798]","[5.721503555, 9.604371357]"
1008059,732781,504.1237515,0,1,2,"[2.142857143, 2.714285714]","[2.019050676, 2.973817412]","[1.912514951, 3.242184479]","[1.821935202, 3.520731079]","[1.746145751, 3.810814273]","[1.684117121, 4.113811975]","[1.634944481, 4.431130744]","[1.597837304, 4.764213453]","[1.572110127, 5.114546886]","[1.557174309, 5.483669322]","[1.55253071, 5.873178148]","[1.557763196, 6.284737548]","[1.572532915, 6.720086298]","[1.596573264, 7.18104573]"
1536705,659869,484.9203394,0,1,2,"[3.857142857, 6.285714286]","[4.484525574, 7.222575625]","[5.211055965, 8.302568375]","[6.052233038, 9.547766352]","[7.025967328, 10.98365634]","[8.152955035, 12.6396651]","[9.457109935, 14.54976723]","[10.96606194, 16.75318607]","[12.71173282, 19.29520218]","[14.73100007, 22.22808438]","[17.06646372, 25.61216351]","[19.76732994, 29.51706758]","[22.89043115, 34.02314505]","[26.501401, 39.22310029]"
618586,1245884,562.2985102,1,0,1,"[7.571428571, 3.0]","[8.494730401, 3.551477746]","[9.535842694, 4.164349675]","[10.70952652, 4.846729284]","[12.0324001, 5.607732654]","[13.52317072, 6.457604908]","[15.20289547, 7.40786248]","[17.09527408, 8.471452956]","[19.22697772, 9.662934642]","[21.62801832, 10.9986785]","[24.33216294, 12.49709484]","[27.37739843, 14.17888789]","[30.80645246, 16.06734159]","[34.66737754, 18.18864045]"
1125455,614970,666.9919855,0,1,2,"[8.0, 3.428571429]","[7.550501342, 3.928798028]","[7.149968809, 4.446663147]","[6.795536619, 4.985003777]","[6.484639063, 5.546745539]","[6.214992284, 6.134918697]","[5.984577881, 6.752674593]","[5.791628246, 7.403302581]","[5.634613504, 8.090247565]","[5.51223, 8.817128202]","[5.423390205, 9.587755896]","[5.367213992, 10.40615465]","[5.343021193, 11.27658193]","[5.350325399, 12.20355061]"
1662188,1050103,470.4777858,1,0,1,"[1.285714286, 4.142857143]","[1.670432264, 3.878394552]","[2.072174044, 3.646034289]","[2.494549078, 3.443957316]","[2.941369581, 3.270596786]","[3.416684983, 3.124626013]","[3.924818682, 3.00494844]","[4.470407398, 2.910689553]","[5.058443502, 2.841190669]","[5.694320686, 2.796004565]","[6.383883401, 2.774892925]","[7.133480511, 2.777825574]","[7.950023647, 2.804981524]","[8.841050798, 2.856751844]"
649139,1023993,241.0494758,0,1,2,"[2.571428571, 5.571428571]","[2.751612475, 6.357344944]","[2.956653684, 7.248453344]","[3.189880779, 8.258849266]","[3.455068139, 9.404514858]","[3.756495579, 10.70357097]","[4.09901587, 12.17656245]","[4.48813135, 13.84678171]","[4.930080628, 15.74063478]","[5.431936841, 17.88805589]","[6.001719024, 20.32297717]","[6.648518149, 23.08385986]","[7.382639844, 26.2142954]","[8.215766044, 29.76368563]"
1056948,1630949,130.237922,0,1,2,"[5.571428571, 8.0]","[5.748453329, 8.001021097]","[5.91136919, 8.015775082]","[6.062376331, 8.042418862]","[6.203355047, 8.079380565]","[6.335912498, 8.125319931]","[6.461422648, 8.179094485]","[6.581060362, 8.239730662]","[6.695830506, 8.306399146]","[6.806592809, 8.378393824]","[6.914083085, 8.455113799]","[7.018931407, 8.536048007]","[7.121677542, 8.620762138]","[7.222784103, 8.708887501]"
928273,763702,105.145343,1,0,1,"[0.714285714, 3.285714286]","[0.939987467, 3.442176636]","[1.203980992, 3.62044351]","[1.512584567, 3.824065356]","[1.873156986, 4.057176842]","[2.294268808, 4.324593007]","[2.785901736, 4.631921222]","[3.359680815, 4.985691571]","[4.029144703, 5.393508631]","[4.810060318, 5.864228179]","[5.720789247, 6.408162989]","[6.782713954, 7.037322233]","[8.020734227, 7.765690376]","[9.463844396, 8.609551481]"
809012,1076865,334.5598656,1,0,1,"[0.142857143, 0.428571429]","[0.172606196, 0.421664583]","[0.203756256, 0.417266027]","[0.236514569, 0.415377583]","[0.271100628, 0.416016496]","[0.307747663, 0.419215717]","[0.346704227, 0.425024288]","[0.388235895, 0.433507824]","[0.432627094, 0.444749105]","[0.480183059, 0.458848787]","[0.531231947, 0.475926218]","[0.586127111, 0.496120387]","[0.645249557, 0.519591003]","[0.709010596, 0.546519708]"
793146,1580417,519.3175616,1,0,1,"[5.428571429, 7.428571429]","[5.696469803, 7.430666621]","[5.954980673, 7.438261986]","[6.204777384, 7.45108191]","[6.446492291, 7.468868771]","[6.680719343, 7.491381823]","[6.908016504, 7.518396143]","[7.128907945, 7.549701687]","[7.34388627, 7.585102319]","[7.553414387, 7.624415007]","[7.757927456, 7.667468972]","[7.957834588, 7.714104958]","[8.153520498, 7.764174518]","[8.345347027, 7.817539346]"
1136753,1242002,228.1075354,1,0,1,"[2.571428571, 0.142857143]","[2.65389282, 0.199788708]","[2.740283928, 0.256302654]","[2.830712091, 0.312513153]","[2.925293675, 0.368532187]","[3.024151349, 0.424469788]","[3.127414234, 0.480434283]","[3.235218052, 0.536532516]","[3.347705295, 0.592870087]","[3.465025401, 0.649551556]","[3.587334936, 0.706680666]","[3.714797796, 0.764360555]","[3.847585414, 0.822693954]","[3.985876976, 0.881783392]"
1759497,1232153,637.8621512,1,0,1,"[6.142857143, 0.285714286]","[6.059385431, 0.80248923]","[5.99248431, 1.258130759]","[5.940092936, 1.660466187]","[5.900413407, 2.016326047]","[5.871877272, 2.331671073]","[5.853116308, 2.611702995]","[5.842937013, 2.860961249]","[5.840298349, 3.083407345]","[5.844292334, 3.282498459]","[5.854127086, 3.461251721]","[5.869112039, 3.622300266]","[5.888645041, 3.767942142]","[5.912201094, 3.900183007]"
673441,1403267,392.3142828,1,0,1,"[7.0, 2.571428571]","[8.090121688, 2.888555307]","[9.344608519, 3.252053102]","[10.78812915, 3.668860297]","[12.44904632, 4.146955442]","[14.35996792, 4.695513009]","[16.55837935, 5.325082249]","[19.08736963, 6.047792819]","[21.99646364, 6.877590756]","[25.34257739, 7.830509756]","[29.19111174, 8.924982332]","[33.61720634, 10.18219727]","[38.70717441, 11.62650961]","[44.56014395, 13.28591087]"
1087717,1388725,276.8834877,1,0,1,"[4.857142857, 4.428571429]","[5.659486881, 4.587435479]","[6.533287539, 4.774318543]","[7.486382173, 4.991672341]","[8.527400385, 5.242219319]","[9.665846278, 5.528979904]","[10.91218915, 5.855302611]","[12.2779634, 6.224897263]","[13.77587868, 6.641871631]","[15.41994114, 7.110771866]","[17.22558715, 7.636627094]","[19.20983046, 8.224998586]","[21.39142437, 8.882033987]","[23.79104027, 9.614527088]"
882915,1796938,423.4882596,0,1,2,"[8.428571429, 3.142857143]","[8.450480909, 4.097979149]","[8.568311953, 5.086211372]","[8.782041034, 6.118333846]","[9.092735908, 7.205472014]","[9.50255199, 8.359218203]","[10.01474111, 9.591756596]","[10.63367252, 10.91599303]","[11.36486628, 12.34569109]","[12.2150391, 13.89561581]","[13.19216303, 15.5816867]","[14.3055374, 17.42114132]","[15.56587467, 19.43271147]","[16.98540082, 21.63681339]"
1096018,1720620,527.8457553,1,0,1,"[4.0, 5.571428571]","[4.530136508, 6.034949808]","[5.123593368, 6.54697738]","[5.787757949, 7.112981327]","[6.530873959, 7.739060646]","[7.362140438, 8.432015912]","[8.291822104, 9.199430248]","[9.331372378, 10.04975961]","[10.49357052, 10.99243345]","[11.79267458, 12.03796703]","[13.24459182, 13.1980866]","[14.86706865, 14.48586892]","[16.67990228, 15.9158969]","[18.70517646, 17.50443291]"
649371,1774364,585.0947132,0,1,2,"[6.428571429, 4.142857143]","[6.660764437, 5.075983843]","[6.973362484, 6.14474765]","[7.376970351, 7.371718731]","[7.88402037, 8.783051045]","[8.509058867, 10.40905957]","[9.269078795, 12.28488984]","[10.18390573, 14.45129417]","[11.2766461, 16.95553236]","[12.57420669, 19.85241526]","[14.10789784, 23.20551565]","[15.91413202, 27.08857058]","[18.03523431, 31.587108]","[20.52038069, 36.80032976]"
1308779,1444352,521.6389307,1,0,1,"[2.571428571, 5.142857143]","[3.484882906, 5.822657091]","[4.604722217, 6.651344316]","[5.977083386, 7.662173246]","[7.658409339, 8.895827392]","[9.717748973, 10.40207775]","[12.23956904, 12.24181065]","[15.32719166, 14.48950714]","[19.1069956, 17.23627395]","[23.73354988, 20.59354794]","[29.39588466, 24.6976226]","[36.32514844, 29.71517732]","[44.80395377, 35.85002907]","[55.17777748, 43.3513731]"
1701520,939142,466.4300096,0,1,2,"[0.142857143, 1.142857143]","[0.155031878, 1.194950863]","[0.167139042, 1.249833149]","[0.179254084, 1.3076006]","[0.191446517, 1.368358848]","[0.203780788, 1.432222455]","[0.216317054, 1.499314865]","[0.22911187, 1.569768412]","[0.242218804, 1.643724383]","[0.255688979, 1.72133312]","[0.269571568, 1.802754174]","[0.283914228, 1.888156493]","[0.298763499, 1.977718654]","[0.314165164, 2.071629135]"
1494950,1020309,502.9826199,0,1,2,"[4.857142857, 7.0]","[5.348056241, 7.722196593]","[5.890024788, 8.518207402]","[6.488228885, 9.395628959]","[7.148384648, 10.36283353]","[7.876798249, 11.42904848]","[8.680425842, 12.60444377]","[9.566939576, 13.90022817]","[10.54480035, 15.32875531]","[11.62333794, 16.90364032]","[12.81283934, 18.63988835]","[14.12464592, 20.55403588]","[15.57126057, 22.6643063]","[17.1664655, 24.99078105]"
