N1,N2,Ts,alpha1*,alpha2*,alpha*,gamI-Day1,gamI-Day2,gamI-Day3,gamI-Day4,gamI-Day5,gamI-Day6,gamI-Day7,gamI-Day8,gamI-Day9,gamI-Day10,gamI-Day11,gamI-Day12,gamI-Day13,gamI-Day14
1167201,1674416,1387.032098,1,0,1,"[7.142857143, 3.857142857]","[8.364141914, 4.674799959]","[9.812146288, 5.64361551]","[11.52886966, 6.79159964]","[13.56408578, 8.151949641]","[15.97677925, 9.764009357]","[18.8368465, 11.67440559]","[22.22710948, 13.93839393]","[26.24569874, 16.62145221]","[31.00887321, 19.80116709]","[36.65435539, 23.56946676]","[43.34527464, 28.03526304]","[51.27482656, 33.3275759]","[60.67177603, 39.59922807]"
692097,953846,2727.713858,1,0,1,"[8.0, 6.142857143]","[8.928665403, 6.825340287]","[9.964140091, 7.586062296]","[11.11868676, 8.434007935]","[12.40597262, 9.379192164]","[13.84122949, 10.43277789]","[15.44143192, 11.60720694]","[17.22549529, 12.91634594]","[19.21449627, 14.37564868]","[21.43191789, 16.00233673]","[23.90392183, 17.81560038]","[26.65965108, 19.83682207]","[29.73156604, 22.08982487]","[33.15581756, 24.60114853]"
1080014,1558647,1075.194417,1,0,1,"[8.0, 1.857142857]","[8.904171785, 2.188351163]","[9.919093873, 2.560111654]","[11.05832189, 2.977390209]","[12.33706858, 3.445760355]","[13.77240578, 3.971477496]","[15.38349097, 4.561562185]","[17.19182124, 5.223893558]","[19.22151785, 5.967314052]","[21.49964523, 6.801746891]","[24.05656846, 7.738327858]","[26.92635356, 8.78955295]","[30.14721581, 9.969443927]","[33.76202168, 11.29373384]"
980297,967813,1171.090505,1,0,1,"[5.142857143, 2.428571429]","[6.26447103, 2.868771419]","[7.621366652, 3.408435254]","[9.26362087, 4.06814769]","[11.25189946, 4.872895655]","[13.65969725, 5.852996361]","[16.57605001, 7.045221527]","[20.1088165, 8.494158777]","[24.38864944, 10.25385979]","[29.57379806, 12.38983499]","[35.8559139, 14.98146668]","[43.4670653, 18.12492718]","[52.68820647, 21.93670574]","[63.85939425, 26.55786857]"
1172979,889678,4030.625697,0,1,2,"[7.714285714, 2.142857143]","[7.575861387, 2.811711446]","[7.491538967, 3.596398658]","[7.467703942, 4.519822115]","[7.512168833, 5.609253998]","[7.634437313, 6.897175273]","[7.846019453, 8.422276302]","[8.160807852, 10.23064875]","[8.595526188, 12.37720498]","[9.170263988, 14.92736813]","[9.90911398, 17.95908386]","[10.84093152, 21.56521477]","[12.00023893, 25.85638814]","[13.42830224, 30.96438231]"
1151122,829302,1053.813847,0,1,2,"[3.0, 1.571428571]","[2.945550653, 1.847440982]","[2.903047501, 2.15100899]","[2.873040083, 2.485508217]","[2.856179049, 2.854694726]","[2.853226104, 3.262749234]","[2.865065179, 3.714326446]","[2.892714954, 4.214609978]","[2.937342894, 4.769373602]","[3.000280971, 5.385049487]","[3.08304325, 6.068804255]","[3.187345569, 6.828623748]","[3.315127523, 7.673407465]","[3.468577038, 8.613073791]"
961944,1465430,73.98629078,0,1,2,"[3.571428571, 6.857142857]","[3.635091941, 7.010609394]","[3.701298788, 7.166769093]","[3.769995331, 7.325733341]","[3.841136507, 7.487610959]","[3.914685285, 7.65250857]","[3.990611974, 7.820530989]","[4.068893679, 7.991781536]","[4.149513711, 8.166362364]","[4.232461179, 8.344374707]","[4.317730444, 8.525919195]","[4.405320872, 8.711096014]","[4.495236301, 8.900005226]","[4.587484879, 9.092746876]"
655388,1416988,311.7508293,0,1,2,"[0.285714286, 7.571428571]","[0.55459559, 8.138496962]","[0.861844889, 8.756120464]","[1.211942264, 9.429274744]","[1.609860201, 10.16344775]","[2.061116465, 10.96469336]","[2.57183261, 11.83969076]","[3.148798639, 12.79580989]","[3.799544575, 13.84118401]","[4.532419495, 14.98478967]","[5.356678994, 16.23653521]","[6.28258181, 17.6073585]","[7.321496592, 19.10933489]","[8.486019854, 20.75579653]"
919858,1125738,3686.321507,1,0,1,"[7.142857143, 3.857142857]","[8.006904024, 4.640964229]","[8.996511398, 5.525504207]","[10.12903939, 6.525147225]","[11.42427576, 7.656273342]","[12.90477345, 8.937536508]","[14.5962347, 10.3901813]","[16.52794851, 12.03840365]","[18.73328814, 13.9097612]","[21.25027723, 16.03564039]","[24.12223391, 18.451788]","[27.39850258, 21.19891527]","[31.1352864, 24.32338547]","[35.39659273, 27.87799512]"
928931,1379347,2286.290773,0,1,2,"[1.714285714, 0.714285714]","[1.760109681, 0.935929927]","[1.81369712, 1.17926666]","[1.875851337, 1.446736238]","[1.947465054, 1.741046641]","[2.029530245, 2.065202998]","[2.12314903, 2.422540279]","[2.229545778, 2.816759588]","[2.350080543, 3.251968468]","[2.486263973, 3.732725607]","[2.639773852, 4.264090449]","[2.812473473, 4.851678258]","[3.006432013, 5.501721224]","[3.223947151, 6.221136252]"
1726469,1334314,432.3577737,0,1,2,"[5.142857143, 8.0]","[6.046900869, 9.258626295]","[7.105501372, 10.72360684]","[8.344816141, 12.42931823]","[9.795411225, 14.41589474]","[11.49300233, 16.73019317]","[13.47932004, 19.42691891]","[15.80312016, 22.56994008]","[18.52136261, 26.23382032]","[21.70058751, 30.50560688]","[25.41852106, 35.48691602]","[29.76594806, 41.29636281]","[34.84889688, 48.07239418]","[40.79118566, 55.97658716]"
1499126,1689180,2462.553607,1,0,1,"[5.142857143, 8.142857143]","[5.776467754, 8.059107948]","[6.40879771, 8.009617835]","[7.042335684, 7.992918931]","[7.679482036, 8.007724588]","[8.322561347, 8.052917638]","[8.973834188, 8.127539749]","[9.635508182, 8.230781808]","[10.30974844, 8.361975223]","[10.99868754, 8.520584034]","[11.70443487, 8.7061979]","[12.42908552, 8.91852589]","[13.17472895, 9.157390743]","[13.94345721, 9.422723987]"
1374667,987647,3232.364626,1,0,1,"[7.0, 4.857142857]","[7.226714232, 4.769701343]","[7.455288045, 4.691721747]","[7.68596377, 4.622770307]","[7.91897809, 4.562440467]","[8.154562556, 4.510351358]","[8.392944059, 4.466146432]","[8.634345303, 4.429492113]","[8.878985254, 4.400076534]","[9.127079532, 4.377608422]","[9.378840856, 4.361815892]","[9.634479375, 4.352445537]","[9.89420309, 4.349261286]","[10.15821815, 4.352043661]"
648618,1719819,721.5246798,1,0,1,"[5.571428571, 3.428571429]","[6.210043168, 3.322129443]","[6.897499867, 3.258528499]","[7.640011408, 3.235426143]","[8.444200316, 3.251040674]","[9.317160502, 3.304109279]","[10.26652193, 3.393853785]","[11.30051899, 3.519953345]","[12.42806317, 3.682523445]","[13.65882077, 3.882100768]","[15.00329619, 4.1196335]","[16.47292169, 4.396476751]","[18.08015413, 4.714392846]","[19.83857967, 5.07555628]"
1312384,1362888,3947.183894,0,1,2,"[6.571428571, 6.571428571]","[6.815699229, 7.194083892]","[7.101722138, 7.843040646]","[7.429712972, 8.522122065]","[7.800206688, 9.235201491]","[8.214046102, 9.986230283]","[8.672373419, 10.77926496]","[9.176624527, 11.61849381]","[9.728525849, 12.50826326]","[10.33009363, 13.45310414]","[10.9836355, 14.457758]","[11.69175424, 15.52720393]","[12.4573536, 16.66668575]","[13.28364631, 17.88174011]"
1021411,1745576,4835.659718,1,0,1,"[6.285714286, 3.285714286]","[7.04840492, 3.43055515]","[7.89175015, 3.61582196]","[8.825446532, 3.843528542]","[9.860221959, 4.116186956]","[11.00795832, 4.43683489]","[12.28182712, 4.809069163]","[13.69643966, 5.237085704]","[15.26801327, 5.725726424]","[17.01455581, 6.280533518]","[18.95606998, 6.907811768]","[21.11478009, 7.61469952]","[23.51538343, 8.409249102]","[26.18532915, 9.300517576]"
1180234,1350597,996.1212111,1,0,1,"[5.857142857, 1.0]","[6.045127244, 1.317560713]","[6.254849558, 1.643936886]","[6.487287335, 1.980282013]","[6.743503612, 2.327797745]","[7.024651499, 2.687738358]","[7.33197909, 3.061415441]","[7.666834741, 3.450202829]","[8.030672735, 3.8555418]","[8.425059362, 4.27894657]","[8.851679446, 4.722010086]","[9.312343288, 5.186410122]","[9.808994118, 5.673915746]","[10.34371611, 6.186394189]"
1645960,1437511,1740.632288,0,1,2,"[4.285714286, 5.0]","[4.550428738, 5.713950774]","[4.843690106, 6.519375605]","[5.169012445, 7.427828818]","[5.530351103, 8.452320274]","[5.932158268, 9.607498497]","[6.379445455, 10.90985657]","[6.877853842, 12.37796384]","[7.433733479, 14.03272679]","[8.054232383, 15.89768226]","[8.747396802, 17.99932743]","[9.522284032, 20.3674907]","[10.3890894, 23.03574914]","[11.35928907, 26.04189747]"
1194777,985796,1332.280683,0,1,2,"[2.714285714, 3.285714286]","[2.635844014, 4.052474849]","[2.590037843, 4.947976428]","[2.579068632, 5.997056286]","[2.605855459, 7.229052034]","[2.674142245, 8.678638372]","[2.788626732, 10.38681706]","[2.955115087, 12.40208826]","[3.180706702, 14.78183628]","[3.474014487, 17.59396852]","[3.845427092, 20.91885388]","[4.307420598, 24.85161481]","[4.874928374, 29.50483562]","[5.56577973, 35.01176258]"
721196,1530537,2894.35718,1,0,1,"[0.428571429, 0.571428571]","[0.499568951, 0.55135715]","[0.572089041, 0.539669775]","[0.646950888, 0.535646685]","[0.724947676, 0.538714678]","[0.806858447, 0.548429825]","[0.89345897, 0.564463023]","[0.985531836, 0.586587981]","[1.083875948, 0.614671334]","[1.189315567, 0.648664617]","[1.302709066, 0.688597862]","[1.424957525, 0.734574629]","[1.557013271, 0.786768316]","[1.6998885, 0.845419598]"
1429726,891995,1269.069759,1,0,1,"[1.857142857, 7.857142857]","[2.238473773, 7.771913763]","[2.596462478, 7.699612087]","[2.932998738, 7.639307781]","[3.249826281, 7.590143969]","[3.548554159, 7.551331276]","[3.830667229, 7.522142586]","[4.09753582, 7.501908219]","[4.350424639, 7.49001147]","[4.590501005, 7.485884504]","[4.818842442, 7.489004558]","[5.036443636, 7.498890465]","[5.244222885, 7.515099433]","[5.443028113, 7.53722404]"
1781214,1495002,582.3525253,1,0,1,"[3.142857143, 5.285714286]","[3.442333184, 5.397979699]","[3.745147853, 5.517619353]","[4.051732065, 5.644767106]","[4.362519732, 5.779567168]","[4.677948351, 5.922174246]","[4.998459696, 6.07275372]","[5.324500354, 6.231481803]","[5.65652246, 6.398545757]","[5.994984231, 6.574144077]","[6.340350688, 6.758486739]","[6.69309426, 6.951795424]","[7.053695414, 7.154303767]","[7.422643404, 7.366257656]"
1563699,1219216,4391.659058,0,1,2,"[1.714285714, 6.285714286]","[1.915558809, 6.857289216]","[2.132154801, 7.481955998]","[2.365717979, 8.164559026]","[2.618026462, 8.910390295]","[2.891005744, 9.725230192]","[3.186743373, 10.61539201]","[3.507504895, 11.58777055]","[3.855751166, 12.64989511]","[4.234157172, 13.80998738]","[4.645632489, 15.07702447]","[5.093343544, 16.46080779]","[5.58073784, 17.97203806]","[6.111570319, 19.62239715]"
1480548,1794097,4790.281584,1,0,1,"[6.857142857, 4.857142857]","[7.875011849, 4.924935193]","[8.982681262, 5.051333849]","[10.1930028, 5.237597382]","[11.51999756, 5.485694144]","[12.97901791, 5.798322592]","[14.58692436, 6.17894017]","[16.36227937, 6.6318011]","[18.32556046, 7.16200344]","[20.49939492, 7.775545959]","[22.90881863, 8.479395404]","[25.58156205, 9.281564898]","[28.5483664, 10.19120434]","[31.84333351, 11.21870375]"
1043843,1403560,3546.354107,1,0,1,"[2.0, 4.142857143]","[2.593851217, 3.94668153]","[3.262721823, 3.833150684]","[4.023715306, 3.802092272]","[4.896483101, 3.855172843]","[5.903736081, 3.995987516]","[7.071838693, 4.230195232]","[8.431501362, 4.565703917]","[10.01858907, 5.012910998]","[11.87506717, 5.585006156]","[14.05010963, 6.298344867]","[16.60139769, 7.172902758]","[19.59664317, 8.232823097]","[23.11537627, 9.507072257]"
666471,1136402,3547.42706,0,1,2,"[0.571428571, 1.285714286]","[0.599186502, 1.622676642]","[0.63868634, 2.038709057]","[0.692491882, 2.552760133]","[0.763790435, 3.188299603]","[0.856541143, 3.974397536]","[0.975658713, 4.947060875]","[1.127241, 6.15088852]","[1.318850875, 7.641120731]","[1.559865303, 9.486176487]","[1.861907608, 11.77079452]","[2.239382678, 14.59992099]","[2.71013953, 18.10352021]","[3.296291386, 22.4425259]"
1511921,959095,1948.1436,1,0,1,"[7.0, 5.0]","[7.532733362, 4.891949302]","[8.063153457, 4.826218557]","[8.594938508, 4.798293788]","[9.131420207, 4.804343042]","[9.675638872, 4.841125498]","[10.23039132, 4.905913306]","[10.79827256, 4.996424271]","[11.38171209, 5.110763939]","[11.9830057, 5.247375804]","[12.60434322, 5.404998512]","[13.24783296, 5.582629126]","[13.91552325, 5.779491623]","[14.60942143, 5.995009897]"
769687,607343,1745.252135,1,0,1,"[1.571428571, 8.0]","[1.989779817, 8.618300044]","[2.476868809, 9.301089305]","[3.042940529, 10.05650244]","[3.699724272, 10.89378744]","[4.460646519, 11.82346232]","[5.34107419, 12.85749384]","[6.358592396, 14.00950164]","[7.533321917, 15.29499116]","[8.888281407, 16.73161936]","[10.44980136, 18.3394981]","[12.24799623, 20.14153993]","[14.31730347, 22.16385276]","[16.69709858, 24.43618975]"
631988,1641719,637.0917973,0,1,2,"[0.428571429, 4.714285714]","[0.608419966, 5.51792259]","[0.821375323, 6.462391689]","[1.073275065, 7.572425108]","[1.370982184, 8.877097139]","[1.72256503, 10.41058587]","[2.137508764, 12.21306814]","[2.626963835, 14.33177092]","[3.204037939, 16.82220665]","[3.884139011, 19.74962405]","[4.685378112, 23.19071195]","[5.629042634, 27.23559999]","[6.740152038, 31.99020742]","[8.048110143, 37.57899896]"
1607743,1456486,2483.592302,1,0,1,"[5.571428571, 2.857142857]","[5.644878489, 3.142632092]","[5.73424955, 3.427479795]","[5.83921983, 3.712657781]","[5.959531728, 3.999101132]","[6.09498861, 4.287712723]","[6.245451777, 4.57936747]","[6.410837725, 4.874916349]","[6.591115753, 5.175190088]","[6.786305777, 5.481002734]","[6.996476388, 5.793155062]","[7.221743263, 6.112437593]","[7.462267598, 6.439633791]","[7.718254964, 6.775522766]"
1019567,1797540,2188.869881,1,0,1,"[8.428571429, 2.0]","[9.61263273, 2.646362245]","[10.97375937, 3.410736638]","[12.53904294, 4.312358111]","[14.33974949, 5.373491106]","[16.41196301, 6.619900807]","[18.79732746, 8.081397137]","[21.54390259, 9.792462653]","[24.70715069, 11.79297733]","[28.35107374, 14.12905468]","[32.5495236, 16.85400628]","[37.38771156, 20.02945457]","[42.96394509, 23.72661507]","[49.39162801, 28.0277755]"
673553,1135057,1946.519665,0,1,2,"[2.428571429, 7.857142857]","[2.830451516, 8.196404251]","[3.225048748, 8.573103089]","[3.61584, 8.98740551]","[4.006026401, 9.439747422]","[4.39857689, 9.930818521]","[4.796266933, 10.46154934]","[5.201713014, 11.03310099]","[5.617403488, 11.64685742]","[6.045726282, 12.30441975]","[6.488993836, 13.00760272]","[6.949465695, 13.75843299]","[7.429369089, 14.55914897]","[7.930917892, 15.4122024]"
1556212,1751611,3371.305665,0,1,2,"[1.857142857, 5.571428571]","[2.257145113, 6.840195032]","[2.748392624, 8.397017444]","[3.351596545, 10.30729684]","[4.092169415, 12.65127568]","[5.0012916, 15.52740242]","[6.117219179, 19.0564568]","[7.486887839, 23.38660725]","[9.167879454, 28.69960955]","[11.23083289, 35.21840233]","[13.76239875, 43.21641089]","[16.86885969, 53.02893906]","[20.68056483, 65.06711059]","[25.35735886, 79.83492008]"
970478,1069341,802.8239057,0,1,2,"[1.857142857, 0.857142857]","[1.820639966, 0.928168746]","[1.791999927, 0.999918943]","[1.770831965, 1.072624014]","[1.756786397, 1.146509494]","[1.749551874, 1.221796876]","[1.74885286, 1.29870455]","[1.754447323, 1.377448705]","[1.766124647, 1.458244181]","[1.783703733, 1.54130528]","[1.807031257, 1.626846562]","[1.835980088, 1.715083603]","[1.87044791, 1.806233717]","[1.91035591, 1.900516682]"
1291763,1160407,811.5265299,1,0,1,"[4.714285714, 3.714285714]","[5.499360201, 3.984660958]","[6.380501423, 4.304037329]","[7.37104391, 4.678227705]","[8.486073319, 5.113862776]","[9.742661393, 5.618497718]","[11.16013206, 6.200733183]","[12.7603628, 6.870352537]","[14.56812567, 7.638477318]","[16.6114737, 8.517743621]","[18.92217819, 9.522501832]","[21.53622345, 10.66904287]","[24.49436706, 11.9758546]","[27.84277378, 13.46391211]"
1538580,616891,2757.91873,1,0,1,"[6.714285714, 1.285714286]","[7.359437657, 1.397964922]","[8.065720552, 1.521484642]","[8.838971188, 1.65731381]","[9.685580408, 1.806593605]","[10.61254572, 1.970575484]","[11.62752891, 2.150631561]","[12.73891904, 2.348265961]","[13.95590142, 2.56512726]","[15.2885331, 2.803022104]","[16.74782539, 3.063930108]","[18.34583419, 3.350020181]","[20.09575875, 3.663668373]","[22.01204972, 4.00747742]"
1138093,709890,2462.472709,0,1,2,"[3.857142857, 4.857142857]","[3.992661354, 5.092666777]","[4.137238642, 5.336186523]","[4.29096638, 5.588268133]","[4.45396928, 5.849481235]","[4.62640373, 6.120401225]","[4.808456654, 6.401611313]","[5.000344551, 6.693704483]","[5.202312674, 6.997285466]","[5.414634473, 7.312972471]","[5.63761105, 7.641399099]","[5.871570893, 7.983215985]","[6.116869631, 8.339092591]","[6.373889994, 8.709718866]"
691845,1154280,2123.988039,0,1,2,"[0.571428571, 7.571428571]","[0.904961792, 8.238481671]","[1.259582358, 8.970829954]","[1.637692043, 9.774593136]","[2.041905038, 10.65647343]","[2.475068623, 11.62381046]","[2.940285724, 12.6846413]","[3.440939586, 13.84776616]","[3.980720741, 15.12282018]","[4.563656477, 16.52035202]","[5.194143046, 18.05190971]","[5.87698086, 19.73013448]","[6.617412959, 21.56886341]","[7.421167035, 23.58324147]"
897345,875700,3562.105482,1,0,1,"[0.285714286, 5.285714286]","[0.468933338, 5.512026524]","[0.681151651, 5.757586049]","[0.926495135, 6.024779705]","[1.209666733, 6.316319853]","[1.536026855, 6.635289545]","[1.911684973, 6.985193961]","[2.34360398, 7.370019027]","[2.83971905, 7.794298157]","[3.409072982, 8.263188265]","[4.061970401, 8.782556365]","[4.810153292, 9.359078152]","[5.667000889, 10.00035027]","[6.64775737, 10.71501823]"
1365010,1143388,4077.286038,0,1,2,"[7.714285714, 0.285714286]","[7.387569258, 0.858784764]","[7.09467346, 1.501981892]","[6.836518335, 2.228926198]","[6.614448862, 3.055497029]","[6.430293576, 4.000225433]","[6.286434015, 5.084754208]","[6.185886839, 6.334376626]","[6.132400758, 7.778667318]","[6.130570746, 9.452220908]","[6.185972472, 11.39551683]","[6.305320412, 13.65593208]","[6.496653513, 16.28892618]","[6.769553247, 19.35942845]"
1187948,954105,2304.300151,1,0,1,"[7.285714286, 1.142857143]","[7.947120124, 1.65237182]","[8.70374141, 2.239453717]","[9.569646307, 2.915592052]","[10.56098261, 3.693974769]","[11.69628475, 4.589739333]","[12.99682595, 5.620260412]","[14.48702229, 6.805479972]","[16.19489595, 8.168285706]","[18.1526066, 9.734945165]","[20.39706062, 11.53560341]","[22.97060944, 13.60485356]","[25.92184991, 15.98239062]","[29.30654163, 18.71376089]"
1225231,1574717,1093.68946,1,0,1,"[5.0, 7.142857143]","[6.388322779, 6.550483602]","[7.921596933, 6.063352469]","[9.630543428, 5.674953905]","[11.54970043, 5.38041577]","[13.71812454, 5.176450863]","[16.18018706, 5.061331514]","[18.98648197, 5.034891569]","[22.19486321, 5.0985564]","[25.8716326, 5.255402014]","[30.09290139, 5.510244851]","[34.94615387, 5.86976453]","[40.53204133, 6.342662166]","[46.9664453, 6.939857981]"
852451,714159,279.5657034,1,0,1,"[3.0, 0.428571429]","[3.307744557, 0.546963241]","[3.650902244, 0.67110942]","[4.033139819, 0.802347613]","[4.458541776, 0.942090256]","[4.931653832, 1.091839738]","[5.457531337, 1.25320453]","[6.0417931, 1.427916421]","[6.690681149, 1.617849048]","[7.411127108, 1.825037933]","[8.210825858, 2.051702217]","[9.098317241, 2.300268331]","[10.08307667, 2.573395858]","[11.17561558, 2.87400584]"
1339686,1047454,892.4344931,0,1,2,"[2.428571429, 5.714285714]","[2.763859626, 6.410731364]","[3.138355006, 7.193040751]","[3.556979959, 8.071740235]","[4.025255178, 9.05864817]","[4.549373308, 10.16703306]","[5.136281492, 11.41179081]","[5.79377404, 12.80964366]","[6.530596371, 14.3793633]","[7.356561549, 16.14202101]","[8.282680988, 18.12126801]","[9.321311076, 20.34364996]","[10.48631754, 22.83895928]","[11.79325965, 25.6406298]"
1400934,1177574,3444.362278,0,1,2,"[7.714285714, 2.428571429]","[7.338650939, 2.921279721]","[6.998648806, 3.458848552]","[6.693499384, 4.047343043]","[6.422639798, 4.693489009]","[6.185730473, 5.404753446]","[5.982663302, 6.189434137]","[5.81357188, 7.056759543]","[5.678843985, 8.017000213]","[5.579136498, 9.081592985]","[5.515392985, 10.26327948]","[5.488864189, 11.57626055]","[5.501131719, 13.03636857]","[5.554135263, 14.66125954]"
1262600,1378873,520.6434987,0,1,2,"[2.0, 2.714285714]","[2.099406503, 3.219449921]","[2.238171513, 3.801718429]","[2.420452828, 4.474356502]","[2.651323251, 5.252748887]","[2.936897569, 6.154753734]","[3.284482704, 7.201113928]","[3.70275452, 8.415935132]","[4.201965611, 9.827241897]","[4.79418865, 11.46762391]","[5.493601255, 13.37498789]","[6.316818722, 15.59343167]","[7.283282367, 18.17426061]","[8.415712505, 21.17716959]"
1489464,1770946,2063.799323,0,1,2,"[4.857142857, 3.0]","[5.368608065, 3.75246605]","[5.965663172, 4.642267575]","[6.663458545, 5.693901986]","[7.479839102, 6.93622631]","[8.435823419, 8.403232274]","[9.556167879, 10.1349589]","[10.87003093, 12.17856696]","[12.41175517, 14.58960389]","[14.22178806, 17.43349279]","[16.34776546, 20.78728446]","[18.84578705, 24.74171939]","[21.78191717, 29.40365378]","[25.23394992, 34.89891209]"
763022,860162,3409.514451,0,1,2,"[1.857142857, 1.571428571]","[2.129964023, 1.996734009]","[2.455349628, 2.515000877]","[2.84413349, 3.145864343]","[3.30941226, 3.913079514]","[3.867018995, 4.845384193]","[4.53609575, 5.97754196]","[5.339785851, 7.351603097]","[6.306070736, 9.018428657]","[7.468781472, 11.03953224]","[8.868821162, 13.4893053]","[10.55564197, 16.45770507]","[12.58902935, 20.05350047]","[15.04125675, 24.40819009]"
1775775,923984,1655.565682,1,0,1,"[0.857142857, 1.285714286]","[1.003956558, 1.196457924]","[1.159953889, 1.118718667]","[1.326591233, 1.051735805]","[1.505422483, 0.994852074]","[1.698113523, 0.947507208]","[1.906457741, 0.90923243]","[2.13239271, 0.879645811]","[2.3780182, 0.858448471]","[2.645615676, 0.845421563]","[2.93766947, 0.840424027]","[3.256889826, 0.843391088]","[3.606238017, 0.854333466]","[3.988953786, 0.873337315]"
1371386,1317725,1772.053079,0,1,2,"[6.0, 5.571428571]","[6.06649497, 6.296843225]","[6.148851778, 7.084105852]","[6.248319901, 7.93895034]","[6.366266826, 8.867631356]","[6.504188714, 9.876971696]","[6.663722033, 10.97441393]","[6.846656251, 12.16807668]","[7.054947668, 13.46681603]","[7.290734523, 14.88029235]","[7.556353441, 16.41904328]","[7.854357392, 18.09456309]","[8.187535258, 19.91938928]","[8.558933167, 21.90719688]"
892003,1206435,4363.660889,0,1,2,"[1.857142857, 0.857142857]","[1.971432035, 0.994620467]","[2.094827124, 1.140667442]","[2.227995105, 1.295963337]","[2.371653056, 1.461237523]","[2.526571877, 1.637272933]","[2.693580299, 1.824910073]","[2.873569188, 2.025051334]","[3.067496166, 2.238665629]","[3.276390584, 2.466793366]","[3.501358852, 2.710551798]","[3.743590176, 2.971140764]","[4.004362728, 3.24984887]","[4.285050247, 3.548060107]"
1707127,1657906,714.5582628,0,1,2,"[2.428571429, 2.428571429]","[2.270335774, 2.682776691]","[2.132416296, 2.953582082]","[2.013399116, 3.242814825]","[1.912041105, 3.55241467]","[1.827257345, 3.884447066]","[1.758110034, 4.24111708]","[1.703798716, 4.624784168]","[1.663651748, 5.037977895]","[1.637118904, 5.483414692]","[1.623765055, 5.964015794]","[1.623264841, 6.482926442]","[1.63539829, 7.043536502]","[1.660047327, 7.649502632]"
817190,851554,2709.432669,1,0,1,"[7.285714286, 0.285714286]","[7.642955059, 0.693306923]","[8.03353997, 1.076172277]","[8.458052098, 1.43913277]","[8.917295826, 1.786498154]","[9.412286625, 2.122137108]","[9.944243238, 2.449540074]","[10.514582, 2.771874491]","[11.1249131, 3.09203342]","[11.77703863, 3.412678394]","[12.47295223, 3.736277293]","[13.21484024, 4.065137892]","[14.0050842, 4.40143767]","[14.84626473, 4.747250366]"
602624,964991,3229.664171,0,1,2,"[3.285714286, 2.142857143]","[3.384186854, 2.632607101]","[3.531060816, 3.211049173]","[3.733887021, 3.89533046]","[4.001747374, 4.705847532]","[4.345540809, 5.666865246]","[4.778323859, 6.807252957]","[5.315716134, 8.161360344]","[5.976382961, 9.770059186]","[6.782609749, 11.68198245]","[7.760985269, 13.9549976]","[8.943214307, 16.65795807]","[10.36708399, 19.8727851]","[12.0776125, 23.69694158]"
1235884,1176288,2410.514831,1,0,1,"[7.142857143, 4.714285714]","[7.579070254, 4.774823728]","[8.036722947, 4.859707999]","[8.517354651, 4.968193483]","[9.022558315, 5.099708063]","[9.553986769, 5.253840503]","[10.11335911, 5.430329915]","[10.70246711, 5.629056622]","[11.32318178, 5.850034302]","[11.97745989, 6.093403285]","[12.66735083, 6.359424877]","[13.39500354, 6.648476679]","[14.1626736, 6.961048879]","[14.97273059, 7.297741235]"
745573,1016902,2282.131438,0,1,2,"[2.714285714, 8.0]","[2.925143853, 8.369197077]","[3.146109307, 8.759668438]","[3.377754829, 9.172536779]","[3.620683502, 9.6089858]","[3.875530378, 10.07026345]","[4.142964209, 10.55768539]","[4.423689254, 11.07263855]","[4.718447178, 11.61658493]","[5.0280191, 12.19106569]","[5.353227676, 12.79770521]","[5.694939319, 13.43821561]","[6.054066614, 14.11440145]","[6.431570675, 14.82816446]"
1704869,1702685,1440.699851,0,1,2,"[0.857142857, 8.142857143]","[1.015722745, 8.875455343]","[1.186063429, 9.679496115]","[1.369425596, 10.5616906]","[1.567183532, 11.52939027]","[1.780836157, 12.5906474]","[2.012019107, 13.75428132]","[2.262517926, 15.02995081]","[2.534282506, 16.42823341]","[2.829442876, 17.96071214]","[3.150326474, 19.64007031]","[3.499477028, 21.48019537]","[3.879675217, 23.49629232]","[4.293961261, 25.70500788]"
1517463,1504207,4594.91473,1,0,1,"[6.714285714, 5.571428571]","[7.072069527, 5.950246571]","[7.45098491, 6.349811152]","[7.85223771, 6.771335355]","[8.277103198, 7.216101523]","[8.726930036, 7.685465263]","[9.203144475, 8.180859651]","[9.707254809, 8.703799689]","[10.24085601, 9.255886943]","[10.8056347, 9.838814512]","[11.40337445, 10.45437232]","[12.03596115, 11.10445254]","[12.70538897, 11.79105548]","[13.41376655, 12.51629584]"
930846,761683,3225.362651,0,1,2,"[6.428571429, 1.142857143]","[6.908040412, 1.516620263]","[7.45025542, 1.961981551]","[8.06554766, 2.491746159]","[8.76604365, 3.12098062]","[9.565980298, 3.867410869]","[10.48207529, 4.751890167]","[11.53396249, 5.798949088]","[12.74470355, 7.037441851]","[14.14138931, 8.501305833]","[15.75584641, 10.230454]","[17.62546727, 12.27182287]","[19.79418513, 14.68060329]","[22.31361913, 17.52168555]"
1016425,1664340,3288.346324,1,0,1,"[6.285714286, 5.285714286]","[7.227230924, 6.026927124]","[8.30655708, 6.875853418]","[9.543804485, 7.848204254]","[10.96201614, 8.961981722]","[12.58759263, 10.23781254]","[14.45077999, 11.69932994]","[16.58622838, 13.37361122]","[19.03363096, 15.29167827]","[21.83845531, 17.48907095]","[25.05277957, 20.00650294]","[28.73624869, 22.8906123]","[32.95716788, 26.19482045]","[37.79375091, 29.98031365]"
