N1,N2,Ts,alpha1*,alpha2*,alpha*,gamI-Day1,gamI-Day2,gamI-Day3,gamI-Day4,gamI-Day5,gamI-Day6,gamI-Day7,gamI-Day8,gamI-Day9,gamI-Day10,gamI-Day11,gamI-Day12,gamI-Day13,gamI-Day14
892979,1248001,1135.01405,1,0,1,"[3.0, 5.0]","[3.769613226, 4.797668684]","[4.601628091, 4.657529939]","[5.508244702, 4.578587034]","[6.502851387, 4.560659108]","[7.600222993, 4.604390451]","[8.816740596, 4.711271071]","[10.17063607, 4.883668995]","[11.68226469, 5.124874852]","[13.37441024, 5.439159543]","[15.27262686, 5.83184595]","[17.40562256, 6.309395758]","[19.80568995, 6.879512784]","[22.50919077, 7.551264422]"
1422873,623677,605.0735573,1,0,1,"[7.428571429, 8.0]","[7.753018758, 7.886273847]","[8.068281241, 7.795828851]","[8.375629053, 7.726781112]","[8.676223912, 7.677425648]","[8.971129245, 7.646220006]","[9.261319423, 7.631769387]","[9.547688139, 7.632813174]","[9.831056011, 7.648212686]","[10.11217753, 7.676940013]","[10.39174737, 7.718067897]","[10.67040598, 7.770760717]","[10.94874489, 7.834266032]","[11.22731142, 7.907907004]"
963832,1072781,2000.492897,0,1,2,"[6.428571429, 2.571428571]","[6.567644769, 3.246951418]","[6.746163808, 4.008807192]","[6.969128221, 4.869299358]","[7.242251055, 5.842446948]","[7.572058087, 6.944224352]","[7.966001035, 8.19283444]","[8.432586582, 9.609019755]","[8.981523365, 11.21641691]","[9.623889348, 13.04195999]","[10.37232266, 15.11634035]","[11.24123867, 17.47452941]","[12.24707736, 20.15637404]","[13.40858499, 23.20727427]"
1520300,1533963,263.406348,0,1,2,"[1.571428571, 0.142857143]","[1.521804876, 0.276652196]","[1.481021645, 0.415740536]","[1.449035805, 0.561183776]","[1.425861679, 0.71411317]","[1.411572554, 0.875738939]","[1.406302692, 1.047360349]","[1.410249796, 1.23037664]","[1.423677959, 1.426298907]","[1.446921129, 1.636763025]","[1.480387132, 1.863543735]","[1.524562286, 2.108570021]","[1.580016656, 2.373941896]","[1.647409999, 2.661948763]"
636595,1783541,1757.866789,0,1,2,"[3.285714286, 5.857142857]","[3.116759314, 6.318618999]","[2.979375587, 6.790770928]","[2.870571174, 7.275973681]","[2.787739263, 7.77652973]","[2.728615602, 8.294688789]","[2.691240956, 8.832665976]","[2.673928069, 9.392658524]","[2.675232595, 9.976861264]","[2.693927539, 10.58748106]","[2.72898081, 11.22675036]","[2.77953554, 11.89694]","[2.844892841, 12.60037138]","[2.924496743, 13.33942824]"
1540063,1363054,854.3224531,1,0,1,"[2.285714286, 1.428571429]","[2.561741828, 1.433107766]","[2.859867312, 1.443649527]","[3.182236666, 1.460494154]","[3.531185017, 1.483977251]","[3.909254154, 1.514475562]","[4.319211561, 1.552410241]","[4.764071169, 1.598250434]","[5.247115968, 1.652517215]","[5.771922671, 1.715787893]","[6.342388594, 1.788700726]","[6.962760962, 1.871960086]","[7.637668859, 1.966342109]","[8.372158044, 2.07270086]"
1071357,1439348,940.9308397,0,1,2,"[4.285714286, 6.857142857]","[4.864362188, 7.373385614]","[5.496032733, 7.944163396]","[6.186024361, 8.57473844]","[6.94015288, 9.270891415]","[7.764802121, 10.03897211]","[8.666979545, 10.88595507]","[9.65437725, 11.81950067]","[10.7354389, 12.84802206]","[11.91943313, 13.98075871]","[13.21653411, 15.22785705]","[14.63790984, 16.60045889]","[16.19581902, 18.11079849]","[17.90371726, 19.77230891]"
1563672,1194019,635.2327361,1,0,1,"[2.714285714, 8.428571429]","[3.675395894, 8.123860685]","[4.760878448, 7.864929592]","[5.992416105, 7.653721299]","[7.395073542, 7.49279964]","[8.997845035, 7.385431083]","[10.83428939, 7.335680812]","[12.94326612, 7.348525147]","[15.36978843, 7.42998278]","[18.16601276, 7.587267951]","[21.39238455, 7.828968704]","[25.11896735, 8.165254568]","[29.42698117, 8.608117768]","[34.4105863, 9.171653836]"
867385,602077,1737.202515,1,0,1,"[1.285714286, 7.285714286]","[1.786118232, 6.791197756]","[2.300113719, 6.378194284]","[2.83323323, 6.041106015]","[3.391151995, 5.775246906]","[3.979749032, 5.576779331]","[4.605169682, 5.442660848]","[5.273890235, 5.370600477]","[5.99278539, 5.359023815]","[6.769199224, 5.407046519]","[7.611020421, 5.514455742]","[8.526762485, 5.681699212]","[9.525649792, 5.909881729]","[10.61771029, 6.200768948]"
648479,1726176,1057.454219,1,0,1,"[6.857142857, 4.0]","[7.783261068, 4.148057463]","[8.815293152, 4.350744547]","[9.96717461, 4.610978391]","[11.25446285, 4.932436877]","[12.69454555, 5.319609911]","[14.30687312, 5.777861327]","[16.11321854, 6.313502333]","[18.13796774, 6.933877393]","[20.40844407, 7.647463654]","[22.95527102, 8.463985242]","[25.81277796, 9.394543915]","[29.01945347, 10.45176767]","[32.61845176, 11.64997917]"
1675492,1797918,375.5917386,0,1,2,"[7.142857143, 1.0]","[6.413956058, 1.414340221]","[5.794420624, 1.833760049]","[5.272397265, 2.263664524]","[4.837720591, 2.709418912]","[4.481722446, 3.176421264]","[4.197067138, 3.670173004]","[3.977609774, 4.196348567]","[3.818275208, 4.760864967]","[3.714955169, 5.369952276]","[3.664421588, 6.030225939]","[3.664254524, 6.748761755]","[3.712783217, 7.533174456]","[3.809039016, 8.391700798]"
1157404,1697191,1997.066529,0,1,2,"[2.0, 4.571428571]","[2.313072834, 5.289279273]","[2.675337583, 6.119788053]","[3.094511234, 7.080634764]","[3.579521545, 8.192272366]","[4.140696839, 9.478361541]","[4.789985464, 10.96627317]","[5.541209557, 12.68766934]","[6.410358585, 14.67917528]","[7.4159285, 16.9831557]","[8.579314166, 19.64861287]","[9.925262521, 22.7322235]","[11.48239686, 26.29953826]","[13.28382204, 30.42636585]"
1652835,721107,1540.008603,1,0,1,"[7.285714286, 8.428571429]","[8.095929741, 8.801178049]","[8.968417425, 9.226285296]","[9.909134645, 9.707455657]","[10.92453607, 10.2486204]","[12.02161865, 10.85410884]","[13.20797032, 11.52868023]","[14.49182293, 12.27755869]","[15.88210969, 13.10647121]","[17.38852745, 14.02168908]","[19.02160445, 15.03007302]","[20.79277374, 16.13912237]","[22.71445296, 17.35702853]","[24.8001309, 18.69273314]"
1533128,1361673,1463.481083,1,0,1,"[0.571428571, 4.857142857]","[0.829249628, 4.699814741]","[1.087772473, 4.567984805]","[1.348275063, 4.460657394]","[1.61202818, 4.376972084]","[1.880301848, 4.316197592]","[2.154371658, 4.277726418]","[2.435525037, 4.261070171]","[2.725067486, 4.265855545]","[3.024328841, 4.291820915]","[3.334669566, 4.338813541]","[3.657487076, 4.406787368]","[3.994222189, 4.495801356]","[4.34636574, 4.606018349]"
748274,1417202,1705.005234,0,1,2,"[3.285714286, 0.142857143]","[3.791887549, 0.483218581]","[4.396613838, 0.92416338]","[5.121295866, 1.490463841]","[5.992171658, 2.21271399]","[7.041420554, 3.128678312]","[8.308522775, 4.284951192]","[9.841930702, 5.738998538]","[11.70112283, 7.561668886]","[13.95912799, 9.840281851]","[16.70562655, 12.68242543]","[20.05075954, 16.22062391]","[24.12980586, 20.61807436]","[29.10892296, 26.07569369]"
633963,1750025,587.1033289,0,1,2,"[7.0, 5.142857143]","[7.5837027, 5.844532282]","[8.231340924, 6.631518996]","[8.950385474, 7.51398937]","[9.749190089, 8.503323212]","[10.63709582, 9.612251199]","[11.62454759, 10.85501477]","[12.72322445, 12.24754496]","[13.94618525, 13.80766231]","[15.30803114, 15.55530036]","[16.82508726, 17.51275521]","[18.51560551, 19.70496466]","[20.39999095, 22.15981985]","[22.50105455, 24.90851357]"
834117,1366925,1108.783238,0,1,2,"[5.857142857, 7.857142857]","[6.215640799, 8.298215796]","[6.593962586, 8.765603461]","[6.993304353, 9.260791467]","[7.414928815, 9.785353157]","[7.860169205, 10.34095454]","[8.330433446, 10.92935951]","[8.827208566, 11.55243543]","[9.352065294, 12.2121589]","[9.906662955, 12.91062196]","[10.49275471, 13.65003871]","[11.11219291, 14.43275209]","[11.76693485, 15.26124123]","[12.45904899, 16.13812927]"
1133294,1013316,1204.913046,1,0,1,"[0.285714286, 2.0]","[0.367759778, 1.995770571]","[0.454160264, 1.997036595]","[0.545336741, 2.004023419]","[0.641740744, 2.016981717]","[0.743856859, 2.036189218]","[0.852205428, 2.061952594]","[0.967345465, 2.094609487]","[1.089877806, 2.134530721]","[1.220448492, 2.182122689]","[1.359752426, 2.237829942]","[1.508537312, 2.302137982]","[1.6676079, 2.375576292]","[1.837830564, 2.458721609]"
1600340,666146,1390.07302,1,0,1,"[1.714285714, 2.142857143]","[2.095684629, 2.482164021]","[2.548374307, 2.878807737]","[3.085078616, 3.342699955]","[3.720760111, 3.885478085]","[4.473011924, 4.520806223]","[5.362518058, 5.264728493]","[6.413593977, 6.136083894]","[7.6548215, 7.156993332]","[9.11979432, 8.35343128]","[10.8479932, 9.755896595]","[12.88581355, 11.40019976]","[15.28777167, 13.32838646]","[18.11791987, 15.58982054]"
1160947,1527336,1475.055451,1,0,1,"[2.714285714, 1.428571429]","[2.897584368, 1.354878522]","[3.083496803, 1.294261273]","[3.272870413, 1.245407497]","[3.466508912, 1.207168515]","[3.665180084, 1.178540563]","[3.869622745, 1.158648386]","[4.080553033, 1.146730772]","[4.298670098, 1.142127803]","[4.52466127, 1.144269623]","[4.759206782, 1.152666541]","[5.002984096, 1.166900328]","[5.25667189, 1.18661655]","[5.520953754, 1.211517838]"
613197,851529,1995.312587,0,1,2,"[6.285714286, 6.285714286]","[7.062944924, 7.455874457]","[7.96079599, 8.819261075]","[8.998700746, 10.40727865]","[10.19923626, 12.25641789]","[11.58863089, 14.40907659]","[13.19735332, 16.91451236]","[15.06079566, 19.82994742]","[17.22006596, 23.22184993]","[19.72290698, 27.16741945]","[22.62476056, 31.75630721]","[25.99000137, 37.09260968]","[29.89336388, 43.29717364]","[34.42159485, 50.51026453]"
1509829,1139433,1912.702468,1,0,1,"[1.142857143, 5.285714286]","[1.607714928, 5.46099961]","[2.134474637, 5.683336654]","[2.73290496, 5.959281136]","[3.414259734, 6.296412345]","[4.191505297, 6.703488968]","[5.079582579, 7.190628774]","[6.095709168, 7.769515723]","[7.259727368, 8.453638642]","[8.594505524, 9.25856646]","[10.12640014, 10.20226517]","[11.88578879, 11.30546336]","[13.9076836, 12.59207309]","[16.23243841, 14.08967504]"
719229,835346,1798.773956,1,0,1,"[8.285714286, 4.571428571]","[9.41620317, 4.684258154]","[10.67536414, 4.846086017]","[12.07962795, 5.060109053]","[13.64736606, 5.330133308]","[15.39913023, 5.660630613]","[17.35792019, 6.056803358]","[19.54948319, 6.524658356]","[22.00264883, 7.071090716]","[24.74970333, 7.703978785]","[27.8268077, 8.432291429]","[31.27446495, 9.266208957]","[35.13804205, 10.21725928]","[39.46835223, 11.29847089]"
1594279,751760,2003.27758,0,1,2,"[2.285714286, 2.142857143]","[2.317444185, 2.280873364]","[2.352031909, 2.42003941]","[2.389482931, 2.560538353]","[2.429806773, 2.702552321]","[2.473016952, 2.846262768]","[2.519130937, 2.991850763]","[2.568170116, 3.139497227]","[2.620159759, 3.289383226]","[2.675128996, 3.441690211]","[2.733110802, 3.596600258]","[2.794141976, 3.754296374]","[2.858263141, 3.914962655]","[2.925518738, 4.078784627]"
1612922,766303,1403.222405,0,1,2,"[4.857142857, 7.571428571]","[4.936518089, 8.054312119]","[5.032926143, 8.557870551]","[5.146387437, 9.083583157]","[5.276986091, 9.632982323]","[5.424868945, 10.20765813]","[5.590244811, 10.8092631]","[5.773383982, 11.43951708]","[5.974617991, 12.10021219]","[6.194339568, 12.79321799]","[6.433002852, 13.52048691]","[6.691123817, 14.28405957]","[6.969280906, 15.08607071]","[7.268115905, 15.928755]"
1632122,1096183,154.5073336,1,0,1,"[0.428571429, 0.285714286]","[0.485870397, 0.28812565]","[0.548975099, 0.294730918]","[0.618678484, 0.305527763]","[0.695851982, 0.320575757]","[0.781456501, 0.339995777]","[0.876554469, 0.363970327]","[0.982323088, 0.392744764]","[1.100068967, 0.426629422]","[1.231244317, 0.466002642]","[1.377464905, 0.511314734]","[1.540529986, 0.563092903]","[1.722444476, 0.6219472]","[1.925443615, 0.688577539]"
1381570,1134734,1694.023725,1,0,1,"[3.0, 7.857142857]","[4.175991124, 8.929763875]","[5.654529451, 10.20925434]","[7.507983562, 11.7414737]","[9.825737205, 13.58285954]","[12.71816844, 15.80288987]","[16.321556, 18.4871189]","[20.80412682, 21.74091856]","[26.37350817, 25.69408897]","[33.28590725, 30.50653822]","[41.85741355, 36.37527638]","[52.47790658, 43.5430242]","[65.62815786, 52.30880259]","[81.90084248, 63.04094952]"
1218704,1462174,1213.963515,1,0,1,"[6.714285714, 2.571428571]","[7.497556402, 2.538837986]","[8.360775029, 2.536436316]","[9.313245616, 2.563879119]","[10.36522149, 2.621176124]","[11.52801522, 2.708687563]","[12.81411971, 2.827124646]","[14.2373416, 2.977554137]","[15.81294855, 3.161407027]","[17.55783178, 3.380491357]","[19.49068563, 3.637009311]","[21.632206, 3.933578687]","[24.00530956, 4.27325898]","[26.63537616, 4.659582288]"
1649139,1130477,1078.584022,1,0,1,"[0.857142857, 3.714285714]","[1.242131861, 3.782419615]","[1.649843573, 3.863354148]","[2.082442585, 3.957942319]","[2.542265201, 4.067114281]","[3.031833927, 4.191883562]","[3.553873159, 4.333353798]","[4.111326158, 4.492726044]","[4.707373426, 4.671306687]","[5.345452597, 4.870516023]","[6.029279956, 5.091897543]","[6.762873741, 5.337128]","[7.55057935, 5.608028303]","[8.397096637, 5.906575324]"
1034143,1061814,217.5469027,1,0,1,"[5.571428571, 3.0]","[5.896953962, 3.140457773]","[6.239258941, 3.291631081]","[6.59942983, 3.453821321]","[6.978598033, 3.627377665]","[7.377944153, 3.812696497]","[7.798702163, 4.010221149]","[8.242163675, 4.220441923]","[8.709682244, 4.443896393]","[9.202677859, 4.681169937]","[9.722641599, 4.93289655]","[10.27114029, 5.199759861]","[10.8498215, 5.482494389]","[11.46041872, 5.781887052]"
966016,1068532,909.1865643,1,0,1,"[7.571428571, 1.0]","[8.368878321, 1.140758539]","[9.251157154, 1.294726514]","[10.22723805, 1.463389215]","[11.30704361, 1.64838497]","[12.50154612, 1.851521523]","[13.82287808, 2.074794125]","[15.28445417, 2.320405498]","[16.90110606, 2.590787899]","[18.68923115, 2.888627479]","[20.66695679, 3.216891182]","[22.85432149, 3.578856448]","[25.27347484, 3.978144002]","[27.94889807, 4.418754053]"
1365565,1053521,731.8088258,1,0,1,"[8.0, 3.571428571]","[8.673914952, 3.965454897]","[9.410455306, 4.383201571]","[10.21462366, 4.828181624]","[11.09192356, 5.30402408]","[12.04839464, 5.814509469]","[13.09065198, 6.363605061]","[14.22592987, 6.955500228]","[15.46213006, 7.594642319]","[16.8078751, 8.285773449]","[18.27256675, 9.03396855]","[19.86645003, 9.844675064]","[21.60068326, 10.72375461]","[23.48741446, 11.67752701]"
1567205,1439426,2019.898418,1,0,1,"[6.428571429, 2.142857143]","[7.717582575, 2.818375109]","[9.293225938, 3.678631911]","[11.22318328, 4.77162445]","[13.5916117, 6.157556666]","[16.50320993, 7.911913844]","[20.08829325, 10.1293069]","[24.50912622, 12.92827808]","[29.96782519, 16.45730764]","[36.71621673, 20.90231875]","[45.06813333, 26.49605123]","[55.41474391, 33.52976508]","[68.24365883, 42.36784512]","[84.16272325, 53.46601415]"
1421877,878697,162.1324516,1,0,1,"[4.571428571, 4.285714286]","[4.878351656, 4.517980641]","[5.202359632, 4.766578928]","[5.544618483, 5.03237179]","[5.906357712, 5.316284029]","[6.288874751, 5.61930577]","[6.693539605, 5.942495867]","[7.121799758, 6.286985565]","[7.575185298, 6.653982382]","[8.055314354, 7.044774278]","[8.563898894, 7.460734164]","[9.102750735, 7.903324613]","[9.673787918, 8.37410291]","[10.2790416, 8.874726544]"
1646860,730224,846.1433538,1,0,1,"[6.0, 5.571428571]","[6.53342703, 5.783991014]","[7.089075957, 6.013695285]","[7.668609121, 6.261305465]","[8.273766911, 6.527639492]","[8.906372998, 6.813571772]","[9.568339855, 7.120035987]","[10.26167455, 7.448028061]","[10.98848477, 7.798609291]","[11.75098526, 8.172909711]","[12.55150455, 8.572131676]","[13.39249194, 8.997553559]","[14.27652505, 9.450533807]","[15.20631762, 9.932515182]"
1288462,1153482,1504.404659,0,1,2,"[3.0, 5.142857143]","[3.89348685, 6.345719079]","[5.028014124, 7.851797178]","[6.466976126, 9.739311444]","[8.290317024, 12.10678685]","[10.5988387, 15.07832817]","[13.51962643, 18.81026175]","[17.21288162, 23.49949701]","[21.88052328, 29.39404875]","[27.77701248, 36.80627318]","[35.22296903, 46.12950984]","[44.62228916, 57.85898942]","[56.48365034, 72.61808008]","[71.44750412, 91.19120076]"
1686312,963874,1787.308533,0,1,2,"[6.571428571, 4.857142857]","[6.283704325, 5.300875509]","[6.051949883, 5.765574099]","[5.872366198, 6.253759461]","[5.741672614, 6.768023503]","[5.657063555, 7.311044927]","[5.616170242, 7.885604966]","[5.617026999, 8.494603221]","[5.658041727, 9.141073732]","[5.737970171, 9.828201363]","[5.855893655, 10.55933861]","[6.011199988, 11.33802294]","[6.203567271, 12.16799475]","[6.432950386, 13.05321606]"
731949,1255836,808.11584,1,0,1,"[5.0, 3.428571429]","[5.108807196, 3.510780948]","[5.220362061, 3.594677692]","[5.334713909, 3.680309286]","[5.451913804, 3.767723966]","[5.572014568, 3.856970638]","[5.695070791, 3.948098897]","[5.821138838, 4.04115906]","[5.950276868, 4.136202223]","[6.082544841, 4.233280273]","[6.218004537, 4.332445925]","[6.356719576, 4.433752777]","[6.49875543, 4.537255327]","[6.644179442, 4.643009001]"
981445,1053630,1295.798945,0,1,2,"[1.714285714, 2.571428571]","[1.741547861, 2.880695735]","[1.791163675, 3.217412156]","[1.862991692, 3.585098651]","[1.95719305, 3.987563637]","[2.074222709, 4.428943687]","[2.214824904, 4.913747]","[2.38003264, 5.446900227]","[2.571171057, 6.033799198]","[2.789864577, 6.680364046]","[3.038047773, 7.393099322]","[3.31798, 8.179159689]","[3.632263801, 9.046421885]","[3.983867231, 10.00356365]"
1200503,621936,1178.147974,0,1,2,"[5.857142857, 5.285714286]","[5.972197357, 6.2154146]","[6.109600692, 7.241795382]","[6.271652566, 8.375654971]","[6.46090985, 9.628980216]","[6.680214871, 11.01507689]","[6.932726773, 12.54871416]","[7.221956309, 14.24628467]","[7.551804427, 16.1259819]","[7.926605069, 18.20799655]","[8.35117262, 20.51473398]","[8.830854501, 23.07105487]","[9.371589452, 25.90454131]","[9.979972114, 29.04579109]"
1324957,1234974,2096.991179,1,0,1,"[6.571428571, 0.142857143]","[7.065177567, 0.444748587]","[7.609818056, 0.749478802]","[8.209252427, 1.059267281]","[8.86777675, 1.376367233]","[9.5901114, 1.703081931]","[10.3814347, 2.041781401]","[11.24741979, 2.394919569]","[12.19427507, 2.765051977]","[13.22878835, 3.154854209]","[14.35837514, 3.567141146]","[15.59113134, 4.00488719]","[16.93589077, 4.471247605]","[18.4022878, 4.969581116]"
1215449,1774380,348.0479017,1,0,1,"[5.428571429, 2.428571429]","[6.034194352, 2.381925159]","[6.692691028, 2.352578162]","[7.409662107, 2.340526309]","[8.191216065, 2.345895153]","[9.044021108, 2.368942471]","[9.975361894, 2.410061826]","[10.9932015, 2.469787176]","[12.10624919, 2.548798601]","[13.32403449, 2.647929174]","[14.65698825, 2.768173064]","[16.11653132, 2.910694935]","[17.71517154, 3.076840715]","[19.46660992, 3.268149855]"
1391148,1227398,1317.511971,0,1,2,"[1.714285714, 6.0]","[2.239956716, 6.721685973]","[2.816034717, 7.561808293]","[3.452229101, 8.536245338]","[4.159432011, 9.663294702]","[4.94991033, 10.96401193]","[5.837523324, 12.46259891]","[6.837970102, 14.18684944]","[7.96907087, 16.16865924]","[9.251087571, 18.4446107]","[10.70708889, 21.05664137]","[12.36336701, 24.05280968]","[14.24991253, 27.48816999]","[16.40095673, 31.42577333]"
726321,1031103,1273.762838,0,1,2,"[5.571428571, 5.857142857]","[6.276261162, 6.554210723]","[7.067585364, 7.337992285]","[7.95607784, 8.219161565]","[8.953729353, 9.209707735]","[10.07400611, 10.3230967]","[11.33203061, 11.57445226]","[12.74478478, 12.98075961]","[14.33133756, 14.56109346]","[16.11310015, 16.33687381]","[18.11411213, 18.33215299]","[20.3613623, 20.57393737]","[22.88514785, 23.09254786]","[25.71947679, 25.92202389]"
1041188,1104201,491.5832976,1,0,1,"[7.285714286, 4.857142857]","[7.774222247, 4.967003613]","[8.276287467, 5.088934433]","[8.793085482, 5.223073078]","[9.325812923, 5.369589065]","[9.875690504, 5.528683589]","[10.44396595, 5.700589546]","[11.03191698, 5.88557163]","[11.64085442, 6.083926521]","[12.27212507, 6.295983156]","[12.92711505, 6.52210309]","[13.60725268, 6.762680926]","[14.31401192, 7.018144846]","[15.04891548, 7.288957207]"
813506,1668941,1596.489802,1,0,1,"[6.285714286, 7.857142857]","[6.608807559, 7.489861019]","[6.932888362, 7.177199477]","[7.259086182, 6.914011959]","[7.588455718, 6.695711252]","[7.921986235, 6.518211376]","[8.260609986, 6.377875835]","[8.605209807, 6.271471311]","[8.956625974, 6.196126236]","[9.315662399, 6.149293727]","[9.683092233, 6.128718437]","[10.05966295, 6.132406899]","[10.44610096, 6.158600999]","[10.84311579, 6.205754228]"
938152,1049289,1623.746776,0,1,2,"[5.285714286, 3.142857143]","[5.451275518, 3.835551095]","[5.638614045, 4.625070707]","[5.850753604, 5.524869201]","[6.091137898, 6.550267381]","[6.363688843, 7.718712342]","[6.672872919, 9.0500721]","[7.02377664, 10.56697053]","[7.422192544, 12.29516888]","[7.874716952, 14.26399927]","[8.3888613, 16.50685805]","[8.973178818, 19.06176688]","[9.637408567, 21.97201014]","[10.39263935, 25.2868597]"
1285278,1573226,1471.909787,0,1,2,"[6.0, 3.571428571]","[6.611617361, 4.234281133]","[7.292821723, 4.983577159]","[8.051794797, 5.829845548]","[8.897688325, 6.784875316]","[9.840739206, 7.861865542]","[10.89239816, 9.075592955]","[12.06547374, 10.44259954]","[13.37429324, 11.98140212]","[14.83488259, 13.71272673]","[16.46516753, 15.65977077]","[18.28519846, 17.84849589]","[20.31740168, 20.30795534]","[22.58686011, 23.07065979]"
1242909,878338,174.8736812,0,1,2,"[1.714285714, 1.714285714]","[1.675197057, 1.837910259]","[1.640860515, 1.966587583]","[1.611174862, 2.100674697]","[1.586052054, 2.240543447]","[1.565416961, 2.386581556]","[1.549207149, 2.539193684]","[1.537372689, 2.698802538]","[1.529875998, 2.865850062]","[1.52669173, 3.040798631]","[1.527806684, 3.224132321]","[1.533219756, 3.416358281]","[1.542941924, 3.618008061]","[1.556996264, 3.829639144]"
1261471,1287439,1390.03157,0,1,2,"[1.142857143, 4.571428571]","[1.339805486, 4.980278476]","[1.545564533, 5.427780541]","[1.761878379, 5.917370639]","[1.990556829, 6.452811017]","[2.233490921, 7.038219036]","[2.492668911, 7.678098641]","[2.770192849, 8.377374813]","[3.0682959, 9.141431237]","[3.389360552, 9.976151493]","[3.73593785, 10.88796406]","[4.110767823, 11.88389147]","[4.516801267, 12.97160399]","[4.957223053, 14.15947823]"
1398320,820391,1372.313713,1,0,1,"[6.571428571, 1.142857143]","[7.780240379, 1.665433867]","[9.22302918, 2.292955511]","[10.94521048, 3.045838013]","[13.00101057, 3.948459344]","[15.45517334, 5.029927319]","[18.38499655, 6.324995741]","[21.88276077, 7.875157385]","[26.05862613, 9.729947678]","[31.04408574, 11.94849933]","[36.99608184, 14.60139568]","[44.10190942, 17.77287936]","[52.58505547, 21.56348333]","[62.71214848, 26.09316344]"
890254,1480900,692.0316014,1,0,1,"[7.0, 4.571428571]","[7.969338792, 5.029612597]","[9.066903509, 5.54284309]","[10.30945423, 6.118132925]","[11.71593205, 6.763402431]","[13.30774175, 7.487597092]","[15.10907076, 8.300820493]","[17.14724938, 9.214484503]","[19.45315669, 10.24147872]","[22.06167873, 11.39636186]","[25.01222522, 12.69557787]","[28.34931159, 14.15769967]","[32.12321491, 15.80370419]","[36.39071291, 17.65728282]"
1660105,650074,1978.606823,0,1,2,"[8.142857143, 4.857142857]","[8.393785464, 5.736027685]","[8.71964367, 6.736349045]","[9.129810425, 7.876109428]","[9.63509588, 9.17592294]","[10.24794746, 10.6593951]","[10.98268548, 12.35355723]","[11.85577311, 14.28936361]","[12.88612534, 16.50225978]","[14.09546251, 19.03283218]","[15.50871523, 21.92755102]","[17.15448692, 25.23961795]","[19.06558342, 29.02993487]","[21.27961793, 33.36820889]"
1633768,1204849,363.8532964,1,0,1,"[3.0, 3.285714286]","[3.499268647, 3.395241618]","[4.041693665, 3.520569782]","[4.631582339, 3.663099488]","[5.273655483, 3.824370222]","[5.973087462, 4.006073579]","[6.735550086, 4.210067895]","[7.567260722, 4.438394279]","[8.475035037, 4.693294204]","[9.466344815, 4.97722879]","[10.54938132, 5.292899949]","[11.73312477, 5.643273558]","[13.02742041, 6.031604876]","[14.44306197, 6.461466399]"
1557518,1730987,543.3900305,0,1,2,"[4.857142857, 0.571428571]","[4.41495747, 0.761637222]","[4.036457958, 0.948772013]","[3.714824396, 1.134705545]","[3.444116475, 1.321200603]","[3.219172756, 1.509932078]","[3.035522454, 1.702506884]","[2.889308082, 1.900482248]","[2.777217834, 2.105382548]","[2.696426534, 2.31871497]","[2.644544122, 2.541984187]","[2.619570853, 2.776706227]","[2.619858409, 3.02442172]","[2.644076285, 3.286708667]"
1695592,717484,1155.399518,1,0,1,"[8.0, 6.0]","[8.722574664, 6.495076121]","[9.506007975, 7.03683021]","[10.35588864, 7.628978891]","[11.27826464, 8.275603513]","[12.27968638, 8.981177481]","[13.3672533, 9.750596414]","[14.54866409, 10.58921135]","[15.83227109, 11.50286516]","[17.22713904, 12.49793248]","[18.74310874, 13.58136334]","[20.3908659, 14.76073077]","[22.18201582, 16.04428279]","[24.12916426, 17.44099898]"
659993,1615153,1108.195631,0,1,2,"[8.285714286, 1.714285714]","[8.218443549, 2.230833772]","[8.199917894, 2.825341192]","[8.235908442, 3.511356606]","[8.333261465, 4.304700825]","[8.500075684, 5.223850911]","[8.745909603, 6.290388902]","[9.082023973, 7.529526244]","[9.521665139, 8.970716285]","[10.08039624, 10.64836993]","[10.77648434, 12.60269176]","[11.63135238, 14.88065611]","[12.67010764, 17.53714786]","[13.92215825, 20.63629323]"
1398278,1532533,884.3986805,0,1,2,"[5.428571429, 4.285714286]","[5.393945073, 4.583693975]","[5.37292896, 4.893905546]","[5.36549735, 5.217159895]","[5.371658853, 5.554302524]","[5.391456515, 5.906215747]","[5.424967994, 6.273820989]","[5.472305819, 6.65808115]","[5.533617742, 7.060003166]","[5.609087176, 7.480640591]","[5.698933716, 7.921096312]","[5.803413777, 8.38252552]","[5.922821283, 8.866138554]","[6.057488505, 9.373204228]"
1680635,687238,944.0964886,0,1,2,"[1.571428571, 7.857142857]","[1.989324654, 8.935100817]","[2.44982331, 10.16773251]","[2.960299796, 11.57662338]","[3.529054115, 13.18641336]","[4.165450422, 15.02522333]","[4.880075031, 17.12514056]","[5.684915857, 19.52277197]","[6.593565958, 22.25987318]","[7.621454942, 25.38406494]","[8.78611169, 28.94964727]","[10.10746287, 33.01852487]","[11.60817226, 37.66125888]","[13.31402581, 42.95825943]"
1540113,799841,1370.00354,1,0,1,"[2.714285714, 1.714285714]","[3.368760293, 2.006067173]","[4.16897592, 2.366601246]","[5.147757357, 2.811245909]","[6.345307684, 3.358815588]","[7.810866195, 4.032357713]","[9.60473828, 4.860103544]","[11.80078048, 5.876632229]","[14.48944244, 7.124295778]","[17.78148991, 8.65496316]","[21.81256056, 10.5321546]","[26.74873729, 12.83365276]","[32.79336468, 15.65469658]","[40.19538258, 19.11188627]"
