N1,N2,Ts,alpha1*,alpha2*,alpha*,gamI-Day1,gamI-Day2,gamI-Day3,gamI-Day4,gamI-Day5,gamI-Day6,gamI-Day7,gamI-Day8,gamI-Day9,gamI-Day10,gamI-Day11,gamI-Day12,gamI-Day13,gamI-Day14
1144026,1429463,616.7211787,1,0,1,"[5.285714286, 6.714285714]","[5.815071154, 7.078220777]","[6.383011374, 7.47322277]","[6.992556929, 7.901633851]","[7.646961851, 8.365977841]","[8.349730056, 8.868974167]","[9.10463454, 9.413552881]","[9.915738055, 10.00287083]","[10.78741533, 10.64032903]","[11.72437701, 11.32959143]","[12.73169537, 12.07460502]","[13.81483201, 12.87962153]","[14.97966767, 13.74922075]","[16.2325343, 14.68833571]"
1522791,1442573,2255.879245,0,1,2,"[4.857142857, 5.428571429]","[4.874960308, 5.793957588]","[4.90106955, 6.169204574]","[4.935514999, 6.554949624]","[4.978355212, 6.951847714]","[5.029662983, 7.360572648]","[5.089525456, 7.781818172]","[5.158044282, 8.216299197]","[5.235335775, 8.6647529]","[5.321531116, 9.127940087]","[5.416776558, 9.606646309]","[5.521233688, 10.10168336]","[5.635079669, 10.61389042]","[5.758507566, 11.14413568]"
641979,1517631,1917.164961,1,0,1,"[6.285714286, 5.142857143]","[6.778171411, 5.099542805]","[7.286502468, 5.070453402]","[7.812009437, 5.05543054]","[8.356033554, 5.054355138]","[8.919958692, 5.067146875]","[9.505214856, 5.093763737]","[10.11328169, 5.134201681]","[10.74569219, 5.188494385]","[11.40403655, 5.256713117]","[12.08996588, 5.3389667]","[12.80519652, 5.435401567]","[13.55151393, 5.546201937]","[14.33077728, 5.671590065]"
1713194,1776569,907.2246855,1,0,1,"[1.714285714, 4.857142857]","[2.16744831, 5.348280445]","[2.71151555, 5.899266943]","[3.363312437, 6.518693716]","[4.142686744, 7.216522556]","[5.073045476, 8.004316517]","[6.181985974, 8.895510595]","[7.502038243, 9.905729164]","[9.071538026, 11.05315834]","[10.93565362, 12.35898288]","[13.14759321, 13.84789874]","[15.77002398, 15.54871453]","[18.87674075, 17.49505735]","[22.55462655, 19.72620116]"
927256,1761396,2007.523518,1,0,1,"[1.857142857, 5.857142857]","[2.311079121, 5.641405378]","[2.772892316, 5.449953348]","[3.244471469, 5.281897777]","[3.727738729, 5.13645031]","[4.22465719, 5.012919552]","[4.737238847, 4.91070782]","[5.267552734, 4.829308282]","[5.817733251, 4.768302496]","[6.389988688, 4.72735833]","[6.986610044, 4.706228227]","[7.609980209, 4.704747825]","[8.262583362, 4.722834956]","[8.947014741, 4.760488965]"
1481458,788639,62.33351149,1,0,1,"[7.142857143, 6.857142857]","[7.145792508, 6.876832076]","[7.149061212, 6.89586665]","[7.152643902, 6.91428522]","[7.156522368, 6.932124148]","[7.160679452, 6.949417685]","[7.165099022, 6.966198036]","[7.169765879, 6.982495535]","[7.174665707, 6.998338754]","[7.179785058, 7.013754533]","[7.185111249, 7.028768171]","[7.190632334, 7.043403505]","[7.196337091, 7.057682916]","[7.202214952, 7.071627483]"
629038,1303168,233.528889,1,0,1,"[4.285714286, 5.0]","[4.77694703, 5.085772944]","[5.310709215, 5.196600169]","[5.891176678, 5.33409962]","[6.522910781, 5.500074318]","[7.210894857, 5.696528314]","[7.960574032, 5.925684196]","[8.777898733, 6.190002286]","[9.669372211, 6.492201695]","[10.64210246, 6.83528338]","[11.70385887, 7.222555407]","[12.86313419, 7.657660608]","[14.12921202, 8.144606842]","[15.51224063, 8.687800118]"
1005904,784330,1687.808511,1,0,1,"[6.571428571, 7.142857143]","[7.599157705, 7.65140341]","[8.742114082, 8.224015638]","[10.01373251, 8.868051032]","[11.42900308, 9.591720624]","[13.00465081, 10.40418794]","[14.75933565, 11.31567889]","[16.71387547, 12.33760439]","[18.89149463, 13.48269689]","[21.31810062, 14.76516263]","[24.02259225, 16.2008511]","[27.03720276, 17.80744387]","[30.39788166, 19.60466483]","[34.14471961, 21.61451421]"
1088194,1111401,415.1176912,0,1,2,"[3.428571429, 5.714285714]","[4.025607256, 6.634638792]","[4.71927425, 7.704662543]","[5.525277703, 8.948672217]","[6.461872949, 10.39493012]","[7.55027877, 12.07628514]","[8.815157697, 14.03091561]","[10.2851737, 16.30319172]","[11.99363988, 18.9446768]","[13.97927058, 22.01528992]","[16.28705405, 25.58465402]","[18.96926575, 29.7336612]","[22.08664309, 34.55628623]","[25.70974882, 40.16169037]"
1602191,633832,667.6114921,0,1,2,"[7.285714286, 3.142857143]","[6.965340605, 3.855768623]","[6.700612672, 4.58585817]","[6.488749973, 5.338175645]","[6.327399323, 6.117854184]","[6.214611137, 6.930146038]","[6.148818981, 7.780458696]","[6.128822221, 8.67439152]","[6.153771579, 9.61777316]","[6.223157452, 10.61669997]","[6.336800869, 11.67757574]","[6.49484696, 12.80715287]","[6.697760866, 14.01257545]","[6.946326007, 15.30142425]"
1213283,1545394,1726.548225,1,0,1,"[5.0, 0.714285714]","[5.294254457, 0.769892988]","[5.606540929, 0.827303004]","[5.937878247, 0.886800003]","[6.289352398, 0.948664531]","[6.662119745, 1.01317562]","[7.057410537, 1.080612837]","[7.476532694, 1.151258181]","[7.920875859, 1.225397872]","[8.391915802, 1.303324088]","[8.891219127, 1.385336603]","[9.42044821, 1.471744359]","[9.981366614, 1.562867042]","[10.57584479, 1.659036607]"
768933,1238260,1279.687466,0,1,2,"[3.857142857, 7.0]","[4.825097457, 8.006222314]","[5.972270903, 9.192128397]","[7.331268951, 10.59033364]","[8.940616657, 12.2393756]","[10.84583046, 14.1847875]","[13.10068354, 16.48036561]","[15.76869879, 19.18966516]","[18.9249099, 22.38776552]","[22.65793784, 26.16335276]","[27.07243862, 30.62117573]","[32.29198654, 35.88494137]","[38.46246868, 42.10072605]","[45.75607898, 49.44099358]"
1165322,920234,183.4555166,1,0,1,"[2.714285714, 3.142857143]","[3.014013469, 3.305723447]","[3.334428727, 3.480597935]","[3.677010281, 3.668333928]","[4.043342172, 3.869845531]","[4.435121172, 4.086111946]","[4.854164787, 4.318182103]","[5.302419827, 4.567179613]","[5.781971577, 4.834308063]","[6.295053629, 5.120856703]","[6.844058417, 5.428206531]","[7.43154844, 5.757836789]","[8.060268322, 6.111331925]","[8.733157697, 6.490389051]"
901653,1206943,375.2875688,1,0,1,"[8.428571429, 2.571428571]","[9.274455483, 3.365155437]","[10.24272085, 4.280841833]","[11.35156248, 5.336689598]","[12.62188224, 6.553610162]","[14.07769081, 7.95562707]","[15.74656896, 9.570338179]","[17.66019687, 11.42944603]","[19.85496142, 13.56936656]","[22.37265296, 16.03192767]","[25.26126408, 18.86517022]","[28.57590567, 22.12426709]","[32.37985658, 25.87257658]","[36.74576598, 30.1828496]"
1024350,1515828,2236.463667,0,1,2,"[3.714285714, 7.857142857]","[4.6679503, 8.917806154]","[5.763688778, 10.15400621]","[7.024539243, 11.59365589]","[8.477213013, 13.26913511]","[10.15268088, 15.21800353]","[12.08685253, 17.4838266]","[14.32136388, 20.11713292]","[16.90448882, 23.17652301]","[19.89219577, 26.72995435]","[23.34937042, 30.85622895]","[27.35123159, 35.64671597]","[31.98496941, 41.20734553]","[37.35163988, 47.66091492]"
1584440,776463,377.688626,1,0,1,"[3.714285714, 7.428571429]","[4.60291988, 7.651403179]","[5.611214836, 7.927364168]","[6.756660905, 8.263609395]","[8.059266756, 8.668338935]","[9.541922464, 9.150948258]","[11.23081449, 9.722200075]","[13.15590064, 10.39442102]","[15.35145256, 11.18172634]","[17.85667652, 12.10027705]","[20.7164227, 13.16857372]","[23.9819956, 14.40779226]","[27.7120808, 15.84216796]","[31.97380278, 17.49943382]"
1650219,1534258,1197.68404,1,0,1,"[7.285714286, 7.0]","[7.725796044, 7.151729018]","[8.181284962, 7.312550447]","[8.65287482, 7.482783208]","[9.14128681, 7.662760526]","[9.647270699, 7.852830509]","[10.17160597, 8.05335671]","[10.71510315, 8.264718775]","[11.27860497, 8.487313026]","[11.86298784, 8.721553191]","[12.46916312, 8.967871015]","[13.09807869, 9.226717068]","[13.75072029, 9.498561385]","[14.42811327, 9.783894365]"
902592,871983,1392.7495,1,0,1,"[2.857142857, 0.142857143]","[2.847413257, 0.213219292]","[2.843307433, 0.280957078]","[2.844576858, 0.346306775]","[2.850993474, 0.409490163]","[2.862348397, 0.47071556]","[2.878450714, 0.530178772]","[2.899126361, 0.588063991]","[2.924217083, 0.644544632]","[2.95357947, 0.699784105]","[2.987084056, 0.753936546]","[3.024614486, 0.807147496]","[3.066066729, 0.859554537]","[3.111348384, 0.911287876]"
1677448,1257129,649.988631,1,0,1,"[4.857142857, 5.714285714]","[5.335259695, 5.537175815]","[5.839049124, 5.401905629]","[6.371372987, 5.30660612]","[6.93522315, 5.249723462]","[7.533738932, 5.230001282]","[8.170225146, 5.246465346]","[8.848170848, 5.298410495]","[9.571268909, 5.385389725]","[10.34343651, 5.507205258]","[11.16883673, 5.663901521]","[12.05190119, 5.855759929]","[12.99735413, 6.0832954]","[14.0102378, 6.347254518]"
1131252,1156945,1405.551789,1,0,1,"[5.285714286, 1.428571429]","[5.760544121, 1.806061938]","[6.295901183, 2.217126299]","[6.898454507, 2.666062751]","[7.57565026, 3.157642056]","[8.335800163, 3.697162576]","[9.18817992, 4.290511519]","[10.14313897, 4.9442332]","[11.21222276, 5.66560504]","[12.40830891, 6.462722155]","[13.7457589, 7.34459156]","[15.24058696, 8.321237043]","[16.91064817, 9.403815956]","[18.77584792, 10.6047492]"
1118439,1308584,1251.766969,1,0,1,"[2.714285714, 7.142857143]","[3.188789812, 6.8200315]","[3.632689357, 6.540559269]","[4.049585382, 6.300213276]","[4.442718268, 6.095208217]","[4.815005197, 5.922155223]","[5.169073761, 5.77802111]","[5.507292089, 5.660091856]","[5.831795883, 5.565939831]","[6.144512671, 5.493394423]","[6.447183566, 5.440515685]","[6.741382791, 5.405570708]","[7.028535205, 5.387012419]","[7.309931995, 5.383460616]"
1565502,1093143,1397.297701,1,0,1,"[6.142857143, 0.428571429]","[6.674884091, 0.784115441]","[7.262220743, 1.169658223]","[7.91041289, 1.588335001]","[8.62556564, 2.043594854]","[9.414399635, 2.53923231]","[10.28431297, 3.079422152]","[11.24344925, 3.668757682]","[12.30077248, 4.312292815]","[13.46614946, 5.015588403]","[14.75044039, 5.784763189]","[16.16559855, 6.626549841]","[17.72477988, 7.548356579]","[19.44246348, 8.558334949]"
1567188,1525653,1434.524681,1,0,1,"[1.0, 4.571428571]","[1.167066981, 4.445774621]","[1.343100875, 4.331861108]","[1.528976537, 4.229637928]","[1.725628692, 4.139094072]","[1.934056939, 4.06025874]","[2.15533112, 3.99320262]","[2.390597092, 3.938039356]","[2.641082929, 3.894927204]","[2.908105591, 3.864070886]","[3.193078092, 3.845723671]","[3.497517222, 3.840189671]","[3.823051853, 3.847826399]","[4.171431846, 3.869047563]"
1220743,1525922,1589.310965,0,1,2,"[1.714285714, 7.428571429]","[2.403140777, 7.596383691]","[3.0853403, 7.833389279]","[3.768071639, 8.138873077]","[4.458204268, 8.512843134]","[5.162373375, 8.955998135]","[5.887057238, 9.46970331]","[6.638649555, 10.05597412]","[7.423527651, 10.71746722]","[8.248117406, 11.45747822]","[9.118955727, 12.27994603]","[10.04275129, 13.18946341]","[11.02644423, 14.19129355]","[12.07726542, 15.2913927]"
1466884,1476735,2151.827795,0,1,2,"[2.714285714, 6.142857143]","[3.53027411, 7.664228389]","[4.553205086, 9.567992653]","[5.835147587, 11.95031001]","[7.44126068, 14.93150831]","[9.453080953, 18.66214896]","[11.97263366, 23.3306108]","[15.12757264, 29.17256843]","[19.07760541, 36.4828358]","[24.02252129, 45.63015682]","[30.21221867, 57.07566726]","[37.95922341, 71.39592429]","[47.65430598, 89.31160715]","[59.78594868, 111.7232474]"
1028231,1794138,996.6767518,1,0,1,"[0.285714286, 2.0]","[0.40977695, 1.945187516]","[0.531063512, 1.899969306]","[0.650149433, 1.863827998]","[0.76758115, 1.836300235]","[0.883879249, 1.816972944]","[0.999541428, 1.805479932]","[1.115045264, 1.801498784]","[1.230850804, 1.804748047]","[1.347402996, 1.814984663]","[1.465133968, 1.832001667]","[1.584465179, 1.855626093]","[1.705809456, 1.885717081]","[1.829572937, 1.922164179]"
1429098,1052123,811.7289719,1,0,1,"[8.285714286, 4.571428571]","[8.520240114, 4.731913173]","[8.762204137, 4.896557588]","[9.011817415, 5.065504718]","[9.269297609, 5.238901201]","[9.534869154, 5.416897526]","[9.808763466, 5.599648173]","[10.09121913, 5.787311734]","[10.38248208, 5.980051044]","[10.68280588, 6.178033343]","[10.99245182, 6.381430374]","[11.31168924, 6.590418574]","[11.64079574, 6.805179204]","[11.98005733, 7.025898467]"
1133960,773122,364.7848887,1,0,1,"[5.428571429, 1.714285714]","[5.949395912, 1.999501971]","[6.523158699, 2.322721683]","[7.155460574, 2.688600826]","[7.852509987, 3.102343582]","[8.621189954, 3.56976555]","[9.4691323, 4.097364066]","[10.40480016, 4.692396547]","[11.43757962, 5.362967731]","[12.57788145, 6.118126734]","[13.8372541, 6.967975081]","[15.22850918, 7.923786925]","[16.76586076, 8.998142817]","[18.46508012, 10.20507847]"
1690030,1311575,1652.629326,0,1,2,"[1.571428571, 6.857142857]","[1.64108182, 7.179558461]","[1.714348694, 7.516882061]","[1.791364752, 7.869824402]","[1.872274956, 8.239127929]","[1.957233817, 8.62556839]","[2.046405578, 9.029956476]","[2.139964432, 9.453139544]","[2.238094771, 9.896003447]","[2.340991456, 10.35947431]","[2.448860144, 10.8445206]","[2.561917603, 11.35215499]","[2.680392111, 11.88343662]","[2.804523827, 12.43947316]"
1608846,1766561,1778.38423,0,1,2,"[2.285714286, 0.142857143]","[2.342043632, 0.284670255]","[2.405472344, 0.430173415]","[2.476309371, 0.579811615]","[2.554888845, 0.734049607]","[2.64157145, 0.893373483]","[2.736745884, 1.058292358]","[2.840830431, 1.229340127]","[2.954274631, 1.407077338]","[3.077561068, 1.59209316]","[3.211207275, 1.785007464]","[3.355767773, 1.986473031]","[3.511836246, 2.197177897]","[3.680047849, 2.41784781]"
1214906,751977,1351.868168,0,1,2,"[3.142857143, 6.857142857]","[3.348651408, 7.54403691]","[3.578549459, 8.294833089]","[3.834634235, 9.115691061]","[4.119197036, 10.01335218]","[4.434756796, 10.99519464]","[4.784081203, 12.06929385]","[5.170209821, 13.24448837]","[5.596479415, 14.53045208]","[6.066551665, 15.93777295]","[6.584443502, 17.47803925]","[7.154560292, 19.16393361]","[7.781732146, 21.00933585]","[8.471253615, 23.02943524]"
733057,1557052,2298.29087,0,1,2,"[8.428571429, 1.428571429]","[8.706247991, 2.417432605]","[9.02188345, 3.580360824]","[9.381856445, 4.946986944]","[9.793628659, 6.551975222]","[10.26592863, 8.435877172]","[10.80896668, 10.64612984]","[11.43468626, 13.23822277]","[12.15705773, 16.2770619]","[12.99242187, 19.83856358]","[13.95989136, 24.01151684]","[15.08181977, 28.89975819]","[16.38434989, 34.62471222]","[17.89805373, 41.32835588]"
1007382,697603,1176.383598,0,1,2,"[0.714285714, 3.285714286]","[0.780903659, 3.781418395]","[0.860475706, 4.350428941]","[0.954698432, 5.00369297]","[1.065538519, 5.75378248]","[1.195271538, 6.615135787]","[1.346526594, 7.604334643]","[1.522337678, 8.740422245]","[1.7262027, 10.04526813]","[1.96215134, 11.54398679]","[2.234823011, 13.26541798]","[2.549556333, 15.24267719]","[2.912491971, 17.5137873]","[3.330690504, 20.12240174]"
733304,1350874,1508.509549,1,0,1,"[2.428571429, 2.428571429]","[2.95986946, 2.875967459]","[3.601589843, 3.414475467]","[4.37654736, 4.062878589]","[5.312265246, 4.843836436]","[6.441945758, 5.78468464]","[7.805640321, 6.918399064]","[9.451660075, 8.284758432]","[11.43827587, 9.931746038]","[13.83576665, 11.91723944]","[16.72888689, 14.31104688]","[20.21983791, 17.19736114]","[24.43184438, 20.67771536]","[29.51345725, 24.87454263]"
1310813,1333449,1482.595949,1,0,1,"[8.142857143, 2.285714286]","[8.420745318, 2.869576165]","[8.754217395, 3.493050343]","[9.147356125, 4.16105462]","[9.604726722, 4.878945749]","[10.13142086, 5.652565724]","[10.73310524, 6.488292501]","[11.41607511, 7.393095595]","[12.18731335, 8.374597067]","[13.05455545, 9.441138408]","[14.02636118, 10.60185393]","[15.11219343, 11.86675126]","[16.32250496, 13.24679972]","[17.66883386, 14.75402723]"
1610989,1740762,1599.91259,1,0,1,"[5.285714286, 2.0]","[6.350481439, 2.441697363]","[7.632562415, 2.973415071]","[9.176290527, 3.613520615]","[11.03503907, 4.384127846]","[13.2730627, 5.311860547]","[15.96771303, 6.428771412]","[19.2121041, 7.773447916]","[23.11831848, 9.392342931]","[27.82126278, 11.34137554]","[33.48330305, 13.68785657]","[40.29983596, 16.5128042]","[48.50598218, 19.91372806]","[58.38462446, 24.00797539]"
1605052,1336104,889.1621735,1,0,1,"[2.285714286, 1.714285714]","[2.446903165, 1.676710195]","[2.612426571, 1.644645629]","[2.782690254, 1.617904363]","[2.958106728, 1.596317406]","[3.139096349, 1.579733618]","[3.326088397, 1.568018966]","[3.519522154, 1.561055844]","[3.71984802, 1.558742441]","[3.927528618, 1.560992177]","[4.143039901, 1.567733201]","[4.366872346, 1.578907903]","[4.599532059, 1.594472531]","[4.841542026, 1.614396802]"
977791,1714801,182.1739757,1,0,1,"[4.142857143, 5.285714286]","[4.762208168, 5.057869936]","[5.410612498, 4.873039461]","[6.09278068, 4.729174675]","[6.813623869, 4.624578362]","[7.578289591, 4.557886048]","[8.392198836, 4.528050631]","[9.261084763, 4.53432972]","[10.19103328, 4.576275533]","[11.18852576, 4.653727256]","[12.26048427, 4.766805746]","[13.41431947, 4.915910511]","[14.65798169, 5.101718916]","[16.00001538, 5.325187565]"
1082315,601902,2585.084462,0,1,2,"[2.0, 7.857142857]","[2.512220887, 8.016987588]","[3.024893243, 8.213336522]","[3.540582201, 8.446305281]","[4.061806647, 8.716190247]","[4.59105293, 9.023465662]","[5.130788076, 9.368781683]","[5.683472556, 9.752963353]","[6.251572712, 10.17701046]","[6.837572946, 10.64209825]","[7.44398772, 11.14957901]","[8.073373226, 11.70098446]","[8.728339146, 12.29802894]","[9.411560473, 12.94261352]"
621932,1795034,2406.438123,0,1,2,"[2.0, 5.142857143]","[2.372965464, 5.837928653]","[2.789208756, 6.637144812]","[3.256086792, 7.554852359]","[3.781872528, 8.607512174]","[4.375901374, 9.813993714]","[5.04873672, 11.19591236]","[5.812357314, 12.77801542]","[6.68036996, 14.58862386]","[7.66825099, 16.66013706]","[8.793621169, 19.02961038]","[10.07655819, 21.73941426]","[11.53995288, 24.83798786]","[13.20991478, 28.3806993]"
671928,713625,2071.498386,1,0,1,"[4.142857143, 2.142857143]","[5.090402526, 2.578893697]","[6.248651022, 3.111352044]","[7.664376698, 3.761635997]","[9.394727023, 4.555898589]","[11.50951886, 5.526094427]","[14.09404039, 6.711264526]","[17.25246917, 8.159104597]","[21.1120404, 9.927878821]","[25.82812736, 12.08875444]","[31.59042995, 14.72864848]","[38.63050741, 17.95369729]","[47.23093886, 21.89348237]","[57.736451, 26.70617364]"
1075658,1731490,1524.631167,0,1,2,"[6.428571429, 3.0]","[5.996745471, 3.735420354]","[5.62061832, 4.479510733]","[5.295954974, 5.237567233]","[5.019012044, 6.01485191]","[4.786497241, 6.816632616]","[4.595533237, 7.648221845]","[4.443625536, 8.515014878]","[4.32863403, 9.422527546]","[4.248747904, 10.37643387]","[4.202463643, 11.38260387]","[4.188565877, 12.44714185]","[4.206110864, 13.57642532]","[4.254412391, 14.77714497]"
835413,611600,2677.977929,1,0,1,"[3.142857143, 6.714285714]","[4.018178488, 7.541669888]","[5.048524104, 8.498650216]","[6.259896791, 9.606527964]","[7.682619259, 10.89013043]","[9.35204902, 12.37839383]","[11.30941089, 14.10504197]","[13.60276623, 16.10937626]","[16.28814123, 18.43719528]","[19.43083942, 21.14186412]","[23.10696842, 24.28555811]","[27.40521519, 27.94070865]","[32.42890781, 32.19168176]","[38.29841121, 37.13672804]"
1543240,685031,2778.736991,1,0,1,"[7.714285714, 6.428571429]","[8.598580581, 6.65570436]","[9.559471499, 6.920543765]","[10.60446331, 7.225940544]","[11.74175427, 7.575043867]","[12.9803016, 7.971327854]","[14.32989316, 8.418620807]","[15.80122572, 8.921137212]","[17.40599051, 9.483512762]","[19.15696676, 10.1108427]","[21.06812374, 10.80872372]","[23.15473239, 11.58329988]","[25.43348714, 12.44131269]","[27.92263894, 13.39015594]"
1577060,620030,2688.861561,1,0,1,"[1.714285714, 2.571428571]","[1.947501152, 2.548172706]","[2.202601035, 2.544808042]","[2.482220871, 2.561836848]","[2.789263557, 2.599938837]","[3.126929813, 2.659981339]","[3.498751825, 2.743031252]","[3.908630447, 2.85036892]","[4.360876339, 2.983504078]","[4.860255479, 3.144194071]","[5.412039534, 3.334464532]","[6.022061613, 3.55663276]","[6.69677799, 3.81333405]","[7.443336446, 4.107551264]"
1427344,1506951,507.6316427,0,1,2,"[5.571428571, 3.857142857]","[5.504570027, 4.332157467]","[5.486904754, 4.842363782]","[5.517947158, 5.392043077]","[5.597645968, 5.985797053]","[5.726380825, 6.628586306]","[5.904962699, 7.325771715]","[6.134638106, 8.083159051]","[6.417097137, 8.907047196]","[6.754485337, 9.804280361]","[7.149419518, 10.78230472]","[7.605007598, 11.84922996]","[8.124872632, 13.01389613]","[8.713181187, 14.28594652]"
974715,857551,855.2169703,0,1,2,"[3.714285714, 7.571428571]","[4.07263078, 7.955754939]","[4.457850199, 8.367114866]","[4.871918313, 8.807481925]","[5.316954013, 9.278974027]","[5.795231279, 9.783863941]","[6.309190496, 10.32459058]","[6.861450571, 10.90377108]","[7.454821942, 11.5242138]","[8.092320502, 12.18893219]","[8.777182558, 12.9011597]","[9.512880875, 13.66436579]","[10.30314183, 14.48227303]","[11.15196378, 15.35887542]"
1728662,1276970,2162.823203,1,0,1,"[6.285714286, 0.285714286]","[6.668154336, 0.490868947]","[7.085119796, 0.719418652]","[7.540018901, 0.973758447]","[8.036601287, 1.256524701]","[8.578992233, 1.570619336]","[9.171730352, 1.919236502]","[9.819809012, 2.305891892]","[10.52872196, 2.734455033]","[11.30451347, 3.20918478]","[12.1538335, 3.734768364]","[13.08399841, 4.316364354]","[14.10305765, 4.959649896]","[15.21986723, 5.670872684]"
702652,775635,1265.688663,0,1,2,"[2.142857143, 2.428571429]","[2.195619891, 2.518517376]","[2.250896163, 2.611256349]","[2.308745484, 2.706892576]","[2.369230317, 2.805533477]","[2.432416129, 2.907289777]","[2.498371463, 3.012275638]","[2.567168004, 3.120608776]","[2.638880664, 3.2324106]","[2.713587656, 3.347806344]","[2.791370574, 3.466925194]","[2.872314498, 3.589900459]","[2.956508054, 3.716869675]","[3.044043545, 3.847974805]"
1353188,1454480,2735.390039,0,1,2,"[2.714285714, 2.571428571]","[2.714883668, 2.662386904]","[2.72299264, 2.751275569]","[2.737850913, 2.838558431]","[2.758795118, 2.924646435]","[2.78524811, 3.009904272]","[2.816708355, 3.094656231]","[2.852740638, 3.179191318]","[2.892967929, 3.263767744]","[2.937064259, 3.348616854]","[2.984748463, 3.433946591]","[3.035778704, 3.519944521]","[3.089947752, 3.606780451]","[3.147078748, 3.694608782]"
1160385,1690615,1231.780802,1,0,1,"[3.0, 8.0]","[3.464184081, 7.740102918]","[3.949586874, 7.545566982]","[4.459786247, 7.41393469]","[4.998507957, 7.343284241]","[5.569653222, 7.332206744]","[6.177327312, 7.379787824]","[6.825869344, 7.485593401]","[7.519883504, 7.649659507]","[8.26427192, 7.872485961]","[9.064269421, 8.155033818]","[9.925480427, 8.498726517]","[10.85391822, 8.905454662]","[11.85604688, 9.377584443]"
1630234,1297005,546.2137719,1,0,1,"[7.714285714, 3.714285714]","[7.968447025, 3.725183306]","[8.228453311, 3.746579928]","[8.494670077, 3.777784572]","[8.76745521, 3.818185601]","[9.047160608, 3.867243193]","[9.33413366, 3.924482541]","[9.628718613, 3.989487735]","[9.931257838, 4.061896233]","[10.24209299, 4.141393937]","[10.56156605, 4.227710802]","[10.89002039, 4.320616741]","[11.22780162, 4.419918125]","[11.57525852, 4.525454591]"
1770411,976361,634.3808612,0,1,2,"[2.571428571, 5.285714286]","[2.435956957, 5.766457546]","[2.323387387, 6.275573013]","[2.232124861, 6.816015865]","[2.160787837, 7.390883537]","[2.108190837, 8.003434555]","[2.073329086, 8.657107955]","[2.055365029, 9.355543434]","[2.053616547, 10.10260234]","[2.067546731, 10.90238961]","[2.096755092, 11.75927687]","[2.140970082, 12.67792669]","[2.200042837, 13.66331827]","[2.273942039, 14.72077459]"
1196570,1623835,2312.060283,1,0,1,"[4.0, 7.714285714]","[4.738910111, 8.149155218]","[5.547764877, 8.643027891]","[6.434379728, 9.201870935]","[7.407400383, 9.832304377]","[8.476392167, 10.54167077]","[9.651938772, 11.3381123]","[10.94575155, 12.23065615]","[12.37079046, 13.22930896]","[13.94139779, 14.34516146]","[15.67344621, 15.59050408]","[17.58450241, 16.9789551]","[19.69400804, 18.52560217]","[22.02347986, 20.24715904]"
673232,782768,334.6552488,0,1,2,"[3.0, 5.285714286]","[3.224225821, 5.654508452]","[3.462605793, 6.050004135]","[3.716371094, 6.47399541]","[3.9868076, 6.92841508]","[4.275264134, 7.415342691]","[4.583160675, 7.937013335]","[4.911996619, 8.495827273]","[5.263359179, 9.094360405]","[5.638931963, 9.735375615]","[6.040503784, 10.42183499]","[6.469977833, 11.15691303]","[6.929381228, 11.94401086]","[7.420875032, 12.78677155]"
1370217,1273380,445.8798298,1,0,1,"[1.142857143, 3.0]","[1.251726334, 2.928209669]","[1.362202296, 2.864813659]","[1.474540372, 2.809533106]","[1.588996956, 2.762113534]","[1.70583013, 2.722323866]","[1.825300279, 2.68995552]","[1.947670715, 2.664821556]","[2.073208311, 2.646755887]","[2.20218409, 2.635612597]","[2.334873884, 2.63126524]","[2.471558927, 2.63360629]","[2.612526501, 2.642546567]","[2.758070569, 2.65801477]"
1125821,1512518,388.5935416,1,0,1,"[8.285714286, 3.857142857]","[9.194975248, 4.596038428]","[10.21264958, 5.420604942]","[11.35158843, 6.341018002]","[12.6261648, 7.368658739]","[14.0524531, 8.516256273]","[15.64843001, 9.798046998]","[17.43419879, 11.22995261]","[19.43223981, 12.82977895]","[21.66769027, 14.61743811]","[24.1686568, 16.61519678]","[26.96656417, 18.84795335]","[30.09654453, 21.34354739]","[33.59787168, 24.13310521]"
1682556,674489,2109.504339,0,1,2,"[0.857142857, 1.857142857]","[0.871643367, 2.092250781]","[0.891685853, 2.349785282]","[0.917634975, 2.63220918]","[0.949905053, 2.94223656]","[0.988964642, 3.282859332]","[1.035341614, 3.657376543]","[1.089628804, 4.069426721]","[1.152490272, 4.523023571]","[1.224668252, 5.022595359]","[1.306990842, 5.573028372]","[1.400380523, 6.179714871]","[1.50586359, 6.848606]","[1.624580584, 7.586270153]"
1282709,1632802,2490.646596,1,0,1,"[5.857142857, 7.714285714]","[6.513057785, 7.739854845]","[7.188125427, 7.827327413]","[7.886862353, 7.974202365]","[8.6137432, 8.178593281]","[9.373239262, 8.439180988]","[10.16985503, 8.755173231]","[11.0081631, 9.12627074]","[11.89283776, 9.552639067]","[12.82868763, 10.03488567]","[13.82068774, 10.57404177]","[14.87401115, 11.17154857]","[15.99406055, 11.82924753]","[17.18650016, 12.54937435]"
1675851,1146187,1765.00146,1,0,1,"[3.285714286, 7.857142857]","[4.012120058, 7.233288885]","[4.784362748, 6.682959547]","[5.610819061, 6.200683732]","[6.500477269, 5.781683852]","[7.463034878, 5.421828568]","[8.509004148, 5.117592142]","[9.649826625, 4.866020001]","[10.89799796, 4.664700151]","[12.26720429, 4.511740186]","[13.77247177, 4.405749664]","[15.43033072, 4.345827691]","[17.25899619, 4.331555604]","[19.27856696, 4.362994683]"
