N1,N2,Ts,alpha1*,alpha2*,alpha*,gamI-Day1,gamI-Day2,gamI-Day3,gamI-Day4,gamI-Day5,gamI-Day6,gamI-Day7,gamI-Day8,gamI-Day9,gamI-Day10,gamI-Day11,gamI-Day12,gamI-Day13,gamI-Day14
706651,1444394,549.4535848,0,1,2,"[3.0, 3.0]","[3.315259052, 3.315272114]","[3.663641678, 3.66367251]","[4.048626836, 4.048681376]","[4.474058614, 4.47414432]","[4.944184467, 4.944310676]","[5.463697472, 5.463875838]","[6.037782998, 6.038028034]","[6.67217023, 6.672499969]","[7.373189068, 7.373625869]","[8.147832936, 8.148404482]","[9.00382814, 9.004568654]","[9.949710419, 9.950662149]","[10.99490944, 10.99612448]"
794329,727498,561.2208341,1,0,1,"[2.0, 3.571428571]","[2.229023789, 3.53681571]","[2.474546503, 3.513426832]","[2.738056795, 3.501600807]","[3.021162763, 3.501730121]","[3.325602096, 3.514264276]","[3.653253056, 3.53971351]","[4.006146353, 3.578652872]","[4.386478003, 3.631726681]","[4.79662324, 3.699653385]","[5.239151573, 3.783230872]","[5.716843079, 3.883342247]","[6.232706039, 4.000962131]","[6.789996034, 4.137163517]"
658491,1129840,527.5259817,1,0,1,"[7.857142857, 7.714285714]","[8.20203225, 7.588471465]","[8.547792491, 7.479210417]","[8.894940714, 7.385742182]","[9.243977728, 7.307358356]","[9.595389378, 7.243399541]","[9.949647846, 7.193252524]","[10.30721283, 7.156347754]","[10.66853277, 7.132156758]","[11.03404586, 7.120189957]","[11.40418113, 7.119994436]","[11.77935947, 7.131151925]","[12.15999448, 7.153276953]","[12.54649345, 7.18601498]"
880958,1485018,582.2810279,0,1,2,"[1.428571429, 3.571428571]","[1.485798581, 3.796015286]","[1.547975834, 4.031532109]","[1.615254257, 4.2787224]","[1.687802884, 4.53836188]","[1.765809018, 4.811261153]","[1.849478613, 5.098268323]","[1.939036719, 5.40027168]","[2.034727997, 5.718202506]","[2.136817313, 6.053038045]","[2.245590384, 6.405804503]","[2.361354512, 6.77758024]","[2.484439396, 7.169499169]","[2.61519799, 7.58275413]"
1207173,949736,847.818114,1,0,1,"[7.142857143, 1.714285714]","[7.3555939, 1.964056501]","[7.590196007, 2.228633602]","[7.848060812, 2.509135401]","[8.130688299, 2.806758047]","[8.439688261, 3.122781001]","[8.776787997, 3.458572957]","[9.143840532, 3.815598189]","[9.542833439, 4.195423337]","[9.975898256, 4.599724669]","[10.44532059, 5.03029586]","[10.95355096, 5.48905633]","[11.50321631, 5.978060121]","[12.09713239, 6.499505419]"
1353105,704312,348.2229395,1,0,1,"[4.285714286, 2.0]","[4.867666255, 2.251435516]","[5.528004118, 2.535819534]","[6.277254541, 2.857534739]","[7.127355696, 3.221549604]","[8.09184621, 3.633496733]","[9.18607937, 4.099761684]","[10.42746593, 4.627583649]","[11.83574908, 5.22516949]","[13.43331643, 5.901823107]","[15.24555314, 6.668091913]","[17.30124199, 7.535932775]","[19.63301687, 8.518900152]","[22.27787611, 9.632359068]"
1246696,1622147,1019.371459,0,1,2,"[4.571428571, 7.857142857]","[5.869570199, 9.338126479]","[7.464503698, 11.12606416]","[9.421035734, 13.28632603]","[11.8179552, 15.89829666]","[14.7510364, 19.05838108]","[18.33668427, 22.88365365]","[22.7163579, 27.51628655]","[28.06193683, 33.12892293]","[34.58222852, 39.93119417]","[42.5308559, 48.17762168]","[52.21581234, 58.17719268]","[64.01102836, 70.30495787]","[78.3703619, 85.01606766]"
844662,1777269,449.1511309,0,1,2,"[2.714285714, 3.714285714]","[3.26510955, 4.40495472]","[3.923766957, 5.228359312]","[4.711208921, 6.210190112]","[5.652448742, 7.381116005]","[6.777348591, 8.777748347]","[8.121558013, 10.44379165]","[9.727633556, 12.4314166]","[11.64637429, 14.8028983]","[13.93841449, 17.63257043]","[16.67612253, 21.00915617]","[19.94586441, 25.03854766]","[23.85070077, 29.84711981]","[28.51359958, 35.58567982]"
1418850,704702,693.8447964,1,0,1,"[5.142857143, 1.571428571]","[5.126274781, 1.707713928]","[5.117983808, 1.837837993]","[5.117450528, 1.962372214]","[5.124185773, 2.081844169]","[5.137741416, 2.196741076]","[5.157707152, 2.307513012]","[5.183707545, 2.414575889]","[5.215399283, 2.5183142]","[5.252468682, 2.619083536]","[5.294629401, 2.717212883]","[5.341620271, 2.813006799]","[5.393203361, 2.906747367]","[5.449162217, 2.998695967]"
1268893,1756507,1170.409044,0,1,2,"[7.428571429, 3.0]","[7.771320021, 3.667765328]","[8.16026926, 4.40888384]","[8.600688975, 5.231901907]","[9.098460008, 6.146354515]","[9.660144866, 7.162879592]","[10.29306645, 8.293345399]","[11.00539593, 9.550992744]","[11.80625074, 10.95059348]","[12.70580378, 12.50862721]","[13.7154052, 14.24347836]","[14.84771822, 16.17565582]","[16.11687053, 18.32803785]","[17.53862298, 20.72614498]"
1231829,918316,796.3998563,0,1,2,"[5.142857143, 7.142857143]","[5.896644326, 7.956361447]","[6.746476671, 8.867673245]","[7.704225535, 9.888710923]","[8.783217619, 11.03284829]","[9.998412615, 12.31509189]","[11.36660243, 13.75227988]","[12.90663466, 15.36330493]","[14.63966298, 17.16936406]","[16.58942782, 19.19423842]","[18.78257107, 21.4646071]","[21.24898856, 24.01039826]","[24.02222491, 26.86518242]","[27.13991561, 30.06661263]"
715626,1190713,811.9219651,0,1,2,"[2.0, 6.714285714]","[2.441172552, 7.408396598]","[2.925659061, 8.182284194]","[3.458507476, 9.044859293]","[4.045326929, 10.00603404]","[4.692350763, 11.07683403]","[5.4065065, 12.26952284]","[6.195493622, 13.59774038]","[7.067870035, 15.07665675]","[8.03314807, 16.72314304]","[9.101901146, 18.55596113]","[10.28588223, 20.59597446]","[11.59815539, 22.86638203]","[13.05324184, 25.39297833]"
1559121,854232,947.6435407,0,1,2,"[5.857142857, 7.857142857]","[5.883586951, 8.484672224]","[5.959337993, 9.150067505]","[6.082268111, 9.856930015]","[6.250776042, 10.60901426]","[6.463743525, 11.41025141]","[6.720498285, 12.2647729]","[7.020782941, 13.17693446]","[7.36472923, 14.15134052]","[7.752837007, 15.19286948]","[8.185957595, 16.30669968]","[8.66528105, 17.4983365]","[9.19232704, 18.77364059]","[9.768939009, 20.13885747]"
1184638,996978,281.799132,0,1,2,"[2.142857143, 2.571428571]","[2.313038954, 2.876503486]","[2.502254549, 3.215468402]","[2.7126198, 3.592090561]","[2.946485716, 4.010555746]","[3.206464538, 4.475514698]","[3.495458748, 4.99213471]","[3.816693282, 5.566156925]","[4.17375131, 6.203959944]","[4.570613975, 6.91263048]","[5.011704526, 7.70004181]","[5.501937341, 8.574940879]","[6.04677235, 9.547044997]","[6.652275479, 10.6271492]"
1545652,1590145,807.3432078,1,0,1,"[5.857142857, 6.0]","[6.413565104, 5.437123174]","[6.999196103, 4.95012823]","[7.61776718, 4.530960182]","[8.273115814, 4.172561674]","[8.96921421, 3.868761211]","[9.710197603, 3.61417486]","[10.50039258, 3.404119737]","[11.3443457, 3.23453792]","[12.24685256, 3.101929685]","[13.21298764, 3.003294964]","[14.24813504, 2.936082108]","[15.35802044, 2.898143145]","[16.54874442, 2.887694807]"
618112,1677414,1221.99129,1,0,1,"[4.857142857, 2.0]","[5.62304519, 2.104253016]","[6.496555492, 2.229883545]","[7.493200025, 2.379737347]","[8.630727105, 2.557076289]","[9.929424497, 2.765637636]","[11.41248215, 3.009701877]","[13.10640587, 3.294170136]","[15.04148985, 3.624652694]","[17.25235561, 4.007570061]","[19.77856645, 4.450268354]","[22.66532866, 4.96115116]","[25.96428984, 5.549829883]","[29.7344484, 6.227295373]"
906080,968809,692.2849853,1,0,1,"[4.428571429, 7.714285714]","[5.289080712, 8.17647892]","[6.214263256, 8.705572613]","[7.212152835, 9.307300467]","[8.291525249, 9.98805076]","[9.461978926, 10.75492942]","[10.73402342, 11.61582967]","[12.11917658, 12.57950898]","[13.63007131, 13.65567397]","[15.28057289, 14.85507414]","[17.08590787, 16.18960519]","[19.06280574, 17.67242295]","[21.22965462, 19.31806894]","[23.60667228, 21.1426086]"
1357350,754735,1085.021043,0,1,2,"[1.0, 7.428571429]","[1.447682162, 7.48593678]","[1.88202263, 7.586892348]","[2.306381146, 7.729888346]","[2.723887735, 7.913712772]","[3.137473584, 8.137466972]","[3.549899096, 8.400544376]","[3.963779509, 8.702612101]","[4.38160832, 9.043595148]","[4.805778781, 9.423662994]","[5.238603692, 9.84321834]","[5.682333704, 10.30288787]","[6.139174351, 10.80351482]","[6.611301888, 11.34615327]"
606201,1238904,994.06287,1,0,1,"[2.714285714, 3.428571429]","[3.21868481, 3.246364962]","[3.766174311, 3.093882376]","[4.363230158, 2.970148247]","[5.01696455, 2.874462897]","[5.735211174, 2.806400638]","[6.526619455, 2.765810798]","[7.400758852, 2.75282156]","[8.368234501, 2.767846736]","[9.440815547, 2.811595571]","[10.63157771, 2.885085758]","[11.9550617, 2.98965983]","[13.42744934, 3.127005171]","[15.06675947, 3.299177898]"
833977,819283,833.1808712,0,1,2,"[6.142857143, 5.571428571]","[6.918178591, 6.522818023]","[7.80722001, 7.619106487]","[8.826995048, 8.882069817]","[9.997066173, 10.3367471]","[11.33992576, 12.01192829]","[12.88143361, 13.94071396]","[14.65131978, 16.16115849]","[16.68376152, 18.71700775]","[19.018046, 21.65854645]","[21.69933021, 25.04356921]","[24.77951357, 28.93849533]","[28.31823741, 33.41964502]","[32.38403182, 38.57470317]"
1001338,895008,514.5243257,0,1,2,"[4.857142857, 2.0]","[5.095868606, 2.58156317]","[5.35947899, 3.236354117]","[5.650910466, 3.973167035]","[5.973450012, 4.801846929]","[6.330776947, 5.733414793]","[6.727009757, 6.780207774]","[7.166758466, 7.956035818]","[7.655183218, 9.276356857]","[8.198059878, 10.75847284]","[8.80185335, 12.42174874]","[9.473799612, 14.2878574]","[10.22199745, 16.38105314]","[11.05551106, 18.72847756]"
1540722,1076480,756.17203,1,0,1,"[7.285714286, 3.285714286]","[8.68041412, 4.446265877]","[10.40206464, 5.883645643]","[12.5278284, 7.663220248]","[15.15307202, 9.865776505]","[18.39565498, 12.59115347]","[22.40122618, 15.96272759]","[27.34976288, 20.13294909]","[33.46364121, 25.29017415]","[41.01759318, 31.6670924]","[50.35098582, 39.55111727]","[61.8829549, 49.29718783]","[76.13104347, 61.34352953]","[93.73413692, 76.23103869]"
831438,1111931,1245.505628,0,1,2,"[0.571428571, 8.142857143]","[0.89583485, 8.626904046]","[1.207443694, 9.153525941]","[1.50969429, 9.724498244]","[1.80573038, 10.34185894]","[2.098445371, 11.00790917]","[2.390522508, 11.72521592]","[2.684470708, 12.49661683]","[2.982656686, 13.32522693]","[3.287333839, 14.21444721]","[3.600668356, 15.16797511]","[3.924762925, 16.18981674]","[4.261678407, 17.2843009]","[4.613453769, 18.45609489]"
1405964,870088,1227.078792,1,0,1,"[3.714285714, 7.571428571]","[4.151168339, 7.553140678]","[4.617861174, 7.556050605]","[5.116929723, 7.581027887]","[5.651137433, 7.629041323]","[6.223461686, 7.701165796]","[6.837111065, 7.798589674]","[7.495543974, 7.922622844]","[8.202488727, 8.074705414]","[8.961965203, 8.256417126]","[9.778308215, 8.469487572]","[10.65619271, 8.715807221]","[11.60066098, 8.997439381]","[12.61715199, 9.316633125]"
1136528,1421269,456.0512445,0,1,2,"[6.285714286, 7.714285714]","[6.640318598, 8.297768925]","[7.01976777, 8.921414976]","[7.425777701, 9.588000048]","[7.860182683, 10.3004918]","[8.32494355, 11.06206252]","[8.822156365, 11.87610316]","[9.354061709, 12.74623837]","[9.92305459, 13.67634246]","[10.53169507, 14.67055661]","[11.18271957, 15.73330708]","[11.87905293, 16.8693247]","[12.62382129, 18.0836657]","[13.42036597, 19.38173401]"
1001894,1746875,289.7963738,1,0,1,"[2.714285714, 1.857142857]","[2.920410347, 1.791452025]","[3.13373362, 1.740437249]","[3.35520031, 1.702996737]","[3.585755395, 1.678172126]","[3.826349913, 1.665134848]","[4.077946554, 1.66317403]","[4.34152501, 1.671685775]","[4.618087161, 1.690163682]","[4.908662099, 1.718190475]","[5.214311068, 1.755430635]","[5.536132327, 1.801623939]","[5.875265984, 1.856579801]","[6.232898819, 1.920172376]"
812446,958192,1241.212021,0,1,2,"[4.857142857, 6.428571429]","[5.856225098, 7.44127583]","[7.030124619, 8.628911857]","[8.409190398, 10.02183022]","[10.02903234, 11.65564342]","[11.93143099, 13.57213589]","[14.16540376, 15.82033092]","[16.78845414, 18.45774075]","[19.86803526, 21.55183146]","[23.48326321, 25.18173824]","[27.72692262, 29.44027351]","[32.7078134, 34.43627742]","[38.55349374, 40.29736608]","[45.41348571, 47.17314434]"
1728649,687576,258.2723649,0,1,2,"[6.571428571, 5.0]","[7.06266522, 5.599481647]","[7.600287429, 6.258101629]","[8.188782006, 6.981599532]","[8.833070255, 7.776270182]","[9.538549961, 8.649017129]","[10.31114141, 9.607411242]","[11.15733784, 10.65975491]","[12.08426073, 11.81515232]","[13.09972036, 13.08358645]","[14.21228221, 14.47600334]","[15.43133972, 16.00440431]","[16.76719391, 17.68194692]","[18.23114067, 19.52305542]"
1353708,1267259,425.2064878,1,0,1,"[2.142857143, 8.428571429]","[3.246918086, 7.671735573]","[4.463661997, 7.060167855]","[5.824485308, 6.58534048]","[7.365147347, 6.241492584]","[9.126728884, 6.025599873]","[11.15674391, 5.937404569]","[13.51043464, 5.979508424]","[16.25228491, 6.157533094]","[19.45779348, 6.480353822]","[23.21555497, 6.960414136]","[27.62970461, 7.614131274]","[32.82279407, 8.462404618]","[38.93917424, 9.531241618]"
1030503,689848,1298.687153,1,0,1,"[7.571428571, 4.714285714]","[7.759081114, 4.928617743]","[7.959566498, 5.148298639]","[8.172979612, 5.37368935]","[8.399442951, 5.605153564]","[8.639106081, 5.843058475]","[8.892145194, 6.087775517]","[9.158762687, 6.339681151]","[9.439186901, 6.599157515]","[9.733671816, 6.866593244]","[10.04249693, 7.142384062]","[10.36596711, 7.426933619]","[10.70441255, 7.720654059]","[11.05818877, 8.023966837]"
1619431,946153,646.5683648,1,0,1,"[4.857142857, 3.428571429]","[5.215736541, 3.566189607]","[5.591709291, 3.717912776]","[5.98648764, 3.884169964]","[6.401557802, 4.065450288]","[6.838471457, 4.262304016]","[7.298851741, 4.475343898]","[7.784399464, 4.705246773]","[8.296899507, 4.952755426]","[8.838227502, 5.218680724]","[9.410356863, 5.503904043]","[10.01536606, 5.80937996]","[10.65544616, 6.136139212]","[11.33290896, 6.485292003]"
1798893,1714228,337.8908277,0,1,2,"[2.714285714, 4.142857143]","[3.047950923, 4.581745956]","[3.419408591, 5.069235416]","[3.832887771, 5.610744701]","[4.293089704, 6.212297647]","[4.805240467, 6.88059014]","[5.375149524, 7.623065056]","[6.009274752, 8.44799549]","[6.714794711, 9.364577248]","[7.499688944, 10.38303161]","[8.372827221, 11.51471951]","[9.344068683, 12.7722684]","[10.42437199, 14.16971317]","[11.62591768, 15.72265264]"
1230002,830134,1208.08081,0,1,2,"[2.0, 5.285714286]","[2.181265998, 5.704326556]","[2.377598476, 6.157621848]","[2.590246922, 6.648474639]","[2.820564348, 7.179997294]","[3.07001586, 7.755559687]","[3.340187916, 8.378810438]","[3.632798365, 9.053699885]","[3.949707296, 9.784504937]","[4.292928794, 10.57585596]","[4.664643649, 11.43276585]","[5.067213113, 12.36066145]","[5.503193786, 13.36541761]","[5.975353721, 14.45339388]"
732610,633011,508.2045917,0,1,2,"[1.714285714, 5.857142857]","[1.899073684, 6.806965373]","[2.123549159, 7.904978296]","[2.392770141, 9.174958678]","[2.712742428, 10.64441133]","[3.090551922, 12.3451609]","[3.534519796, 14.31403601]","[4.054383795, 16.59365983]","[4.661509647, 19.23336378]","[5.369136744, 22.29024211]","[6.192663627, 25.83037049]","[7.149978635, 29.93021094]","[8.261843138, 34.67823366]","[9.552334315, 40.17678427]"
708710,954262,229.6255744,0,1,2,"[3.857142857, 5.285714286]","[3.949560641, 5.957891512]","[4.09463352, 6.690987764]","[4.292582098, 7.493248961]","[4.544366341, 8.373610507]","[4.851673238, 9.341799154]","[5.21691512, 10.40844231]","[5.643238232, 11.58518609]","[6.13454129, 12.88482349]","[6.695503939, 14.32143403]","[7.331625127, 15.91053638]","[8.049271584, 17.66925565]","[8.855736669, 19.616507]","[9.759310049, 21.77319756]"
1118346,1310727,1099.825438,1,0,1,"[4.571428571, 3.857142857]","[4.983940973, 4.258667282]","[5.436646292, 4.700218998]","[5.933509388, 5.185761007]","[6.478886705, 5.719647998]","[7.077564884, 6.306664975]","[7.73480317, 6.952069709]","[8.456379994, 7.661639344]","[9.24864412, 8.441721595]","[10.11857081, 9.299290957]","[11.07382347, 10.24201044]","[12.12282137, 11.27829931]","[13.27481395, 12.41740754]","[14.53996238, 13.66949744]"
1264599,1323234,1121.411504,1,0,1,"[6.714285714, 0.142857143]","[7.173618902, 0.341009205]","[7.681322778, 0.548283226]","[8.241431661, 0.765916049]","[8.858358751, 0.99523643]","[9.536929463, 1.237674247]","[10.28241776, 1.49477047]","[11.10058577, 1.768187997]","[11.99772697, 2.059723415]","[12.98071331, 2.371319782]","[14.05704642, 2.705080512]","[15.23491359, 3.063284467]","[16.5232486, 3.448402371]","[17.93179807, 3.863114651]"
1714010,884994,549.9619881,0,1,2,"[5.142857143, 1.714285714]","[5.104015625, 2.028932488]","[5.078879993, 2.361083526]","[5.067876315, 2.712361462]","[5.071488037, 3.08450465]","[5.0902595, 3.4793765]","[5.124799764, 3.898975523]","[5.175786766, 4.345446127]","[5.243971822, 4.821090233]","[5.33018452, 5.328379774]","[5.435338007, 5.869970128]","[5.560434718, 6.448714585]","[5.706572581, 7.067679904]","[5.874951725, 7.73016308]"
681100,1084679,1151.784657,0,1,2,"[2.857142857, 6.285714286]","[2.986092386, 6.319194539]","[3.115152537, 6.355440959]","[3.244385509, 6.394441977]","[3.373852909, 6.436187495]","[3.503615794, 6.480668854]","[3.633734702, 6.527878822]","[3.764269677, 6.577811578]","[3.895280328, 6.630462679]","[4.026825843, 6.685829054]","[4.158965011, 6.743908993]","[4.291756288, 6.804702114]","[4.425257809, 6.868209355]","[4.559527407, 6.934432971]"
796029,1001062,1399.188057,1,0,1,"[6.0, 7.0]","[7.382557175, 7.191469718]","[9.030677717, 7.478925922]","[10.99754442, 7.878641805]","[13.34686702, 8.410255615]","[16.15496516, 9.097430836]","[19.51326065, 9.96864694]","[23.53125829, 11.05814622]","[28.3401095, 12.40706705]","[34.09687006, 14.06479971]","[40.98958413, 16.09060782]","[49.24334993, 18.55556619]","[59.12754975, 21.54487546]","[70.96445696, 25.16062433]"
1734612,801528,548.6012254,0,1,2,"[7.714285714, 4.142857143]","[8.036379465, 5.059011498]","[8.448079301, 6.130457914]","[8.96410651, 7.384702243]","[9.601804259, 8.854078129]","[10.38159696, 10.57659378]","[11.32753003, 12.59692648]","[12.46790428, 14.96759062]","[13.83602091, 17.75030863]","[15.47105654, 21.01761983]","[17.41909105, 24.85476842]","[19.73431349, 29.36191639]","[22.48043768, 34.65673776]","[25.73236271, 40.87745736]"
925316,1329187,1259.563166,1,0,1,"[5.285714286, 2.0]","[5.823729484, 2.560647395]","[6.437147973, 3.196558047]","[7.136342063, 3.918108901]","[7.933111079, 4.737104777]","[8.840877408, 5.666974622]","[9.874909262, 6.722994555]","[11.05257412, 7.922541653]","[12.39362648, 9.28538217]","[13.92053529, 10.83399948]","[15.65885561, 12.59396652]","[17.63765101, 14.5943691]","[19.88997359, 16.86828703]","[22.4534086, 19.45334033]"
1029712,1512238,1042.666701,1,0,1,"[0.428571429, 4.285714286]","[0.832036668, 4.315104447]","[1.271920882, 4.379034245]","[1.754244252, 4.480566383]","[2.285794908, 4.623274296]","[2.874237086, 4.811307065]","[3.5282339, 5.049463484]","[4.257586703, 5.343276504]","[5.07339334, 5.699109465]","[5.988227786, 6.124265671]","[7.01634428, 6.627113215]","[8.173908892, 7.217226905]","[9.479262762, 7.90554989]","[10.95322088, 8.704577414]"
1408672,1165741,90.11322003,1,0,1,"[6.285714286, 3.285714286]","[6.48228049, 3.458975226]","[6.688474923, 3.638033504]","[6.904635792, 3.823158251]","[7.13111639, 4.014628385]","[7.368285639, 4.212733027]","[7.616528683, 4.417771943]","[7.876247501, 4.630056004]","[8.147861517, 4.849907639]","[8.431808299, 5.077661356]","[8.728544191, 5.313664211]","[9.038545087, 5.558276379]","[9.36230712, 5.811871662]","[9.700347471, 6.074838079]"
1166985,1690919,840.262097,0,1,2,"[0.571428571, 5.571428571]","[0.770139971, 5.949932425]","[0.996179572, 6.366996236]","[1.252943818, 6.827116737]","[1.544243244, 7.335331689]","[1.874352734, 7.897285362]","[2.248067873, 8.51930195]","[2.670768106, 9.20846785]","[3.14848758, 9.972723941]","[3.687994484, 10.82096893]","[4.296880052, 11.76317529]","[4.983658309, 12.81051915]","[5.757877825, 13.97552588]","[6.630246962, 15.27223318]"
1392235,1376498,625.9065264,1,0,1,"[0.285714286, 3.142857143]","[0.534338504, 2.842304654]","[0.795852618, 2.588989962]","[1.075135321, 2.378971808]","[1.377449266, 2.209036847]","[1.708540851, 2.076651326]","[2.074749973, 1.979924386]","[2.483131923, 1.917582426]","[2.941593716, 1.888954262]","[3.459047529, 1.893966921]","[4.045584148, 1.933152147]","[4.712669973, 2.007663867]","[5.473371069, 2.119307063]","[6.342609126, 2.270578752]"
1641080,626042,409.6645239,0,1,2,"[0.857142857, 3.285714286]","[1.04213936, 3.988376197]","[1.266811595, 4.841476996]","[1.539658223, 5.877221841]","[1.870997372, 7.134705345]","[2.273355853, 8.661382945]","[2.761941491, 10.51485541]","[3.355216265, 12.7650325]","[4.075591643, 15.49675553]","[4.950272061, 18.81297508]","[6.012277856, 22.83859944]","[7.301685531, 27.72515293]","[8.867131062, 33.6564107]","[10.76763134, 40.8552089]"
1415531,604009,845.60373,1,0,1,"[5.857142857, 7.428571429]","[6.346916451, 7.342182524]","[6.858268609, 7.27205558]","[7.392697617, 7.218240868]","[7.951776117, 7.180827883]","[8.537155768, 7.159946066]","[9.150572189, 7.155765637]","[9.793850127, 7.168498531]","[10.46890885, 7.19839943]","[11.17776797, 7.245766936]","[11.92255346, 7.310944839]","[12.7055039, 7.39432349]","[13.52897742, 7.496341369]","[14.39545849, 7.617486677]"
1139864,859161,1393.628799,1,0,1,"[5.714285714, 6.142857143]","[6.335314188, 6.594069248]","[7.007877216, 7.093236637]","[7.737022262, 7.644387259]","[8.528241267, 8.251939711]","[9.387512307, 8.920737683]","[10.32134498, 9.656087617]","[11.33682985, 10.46379984]","[12.44169231, 11.35023349]","[13.64435129, 12.32234553]","[14.95398317, 13.3877443]","[16.38059151, 14.55474791]","[17.93508287, 15.83244787]","[19.62934955, 17.23077864]"
1300816,1007917,455.816039,1,0,1,"[5.142857143, 0.857142857]","[5.599418496, 1.231382978]","[6.103493003, 1.643174399]","[6.659990673, 2.096403605]","[7.274328654, 2.595358499]","[7.952483534, 3.144769807]","[8.701048987, 3.749856699]","[9.527299399, 4.416377162]","[10.43925996, 5.15068348]","[11.44578398, 5.959783428]","[12.55663808, 6.851407721]","[13.78259619, 7.834084389]","[15.13554303, 8.917220733]","[16.62858828, 10.11119366]"
1450072,1076167,983.7532839,1,0,1,"[5.142857143, 5.428571429]","[6.480726224, 6.380259939]","[8.130488261, 7.515863687]","[10.16185955, 8.87300402]","[12.65985643, 10.49722486]","[15.72812195, 12.44368315]","[19.4929709, 14.77920135]","[24.10830671, 17.5847594]","[29.76159639, 20.95851961]","[36.68112801, 25.01949793]","[45.14482213, 29.91201825]","[55.4909234, 35.81111483]","[68.13096497, 42.92908174]","[83.56547551, 51.52340794]"
800962,1418437,1311.042886,1,0,1,"[8.285714286, 1.142857143]","[8.82961802, 1.243705426]","[9.411287091, 1.348394947]","[10.0330834, 1.45753232]","[10.69754565, 1.571722675]","[11.40739865, 1.691574587]","[12.16556362, 1.817704725]","[12.9751693, 1.950742279]","[13.83956411, 2.091333233]","[14.76232917, 2.240144461]","[15.74729235, 2.397867756]","[16.79854345, 2.565223816]","[17.92045049, 2.74296622]","[19.11767697, 2.931885352]"
1550323,737674,1230.094632,1,0,1,"[8.285714286, 7.857142857]","[9.972817324, 7.915853753]","[11.86875911, 8.069631706]","[14.00704148, 8.325505446]","[16.42581707, 8.692073666]","[19.16858526, 9.179690629]","[22.28498674, 9.80068195]","[25.83171257, 10.56959501]","[29.87354185, 11.50348811]","[34.48452903, 12.62226445]","[39.74935979, 13.94905629]","[45.7649003, 15.51066666]","[52.6419681, 17.33807687]","[60.50735224, 19.46702773]"
1305413,878753,515.6148501,1,0,1,"[3.0, 5.571428571]","[3.974806064, 5.346807242]","[5.119145015, 5.250126375]","[6.474572347, 5.287144932]","[8.090974075, 5.467560643]","[10.02843615, 5.805524285]","[12.35950577, 6.320305689]","[15.17192954, 7.037138867]","[18.57197103, 7.988280055]","[22.68843207, 9.214320202]","[27.67752765, 10.76580262]","[33.72879558, 12.70520752]","[41.0722592, 15.10937846]","[49.98710581, 18.07248125]"
888004,1505172,704.2613755,1,0,1,"[4.428571429, 5.428571429]","[5.701910351, 5.743247266]","[7.222618653, 6.172994757]","[9.043866488, 6.739100629]","[11.22991357, 7.467493635]","[13.8584363, 8.389708057]","[17.02333997, 9.544049317]","[20.83815603, 10.97700362]","[25.44014482, 12.74494217]","[30.99524813, 14.91618082]","[37.70406422, 17.57346816]","[45.80905206, 20.81698997]","[55.60321043, 24.76799495]","[67.4405239, 29.57316758]"
673173,1259444,877.0686769,0,1,2,"[7.857142857, 6.285714286]","[8.861701551, 7.928464491]","[10.02709349, 9.959900411]","[11.38391066, 12.46898112]","[12.96913835, 15.56476762]","[14.82754714, 19.38093612]","[17.01339188, 24.08129825]","[19.59248567, 29.86655035]","[22.64473099, 36.98252191]","[26.26720826, 45.73025085]","[30.57794317, 56.47828178]","[35.72049993, 69.67766595]","[41.8695781, 85.88023804]","[49.23782681, 105.7608588]"
1050204,1535234,802.4527857,0,1,2,"[5.714285714, 6.857142857]","[5.466375977, 7.610713462]","[5.25350673, 8.426841264]","[5.074631555, 9.312000847]","[4.928927989, 10.27322828]","[4.815794563, 11.31817692]","[4.734849343, 12.45517818]","[4.685929977, 13.6933077]","[4.669095257, 15.04245743]","[4.68462824, 16.51341424]","[4.733040955, 18.11794553]","[4.815080753, 19.86889272]","[4.931738351, 21.78027309]","[5.084257662, 23.86739089]"
1690040,1535111,843.7055077,0,1,2,"[1.714285714, 4.571428571]","[1.728544148, 5.50197459]","[1.771566274, 6.600438365]","[1.846518594, 7.898794564]","[1.957349036, 9.434955178]","[2.108917076, 11.25388321]","[2.307149531, 13.40891367]","[2.559226663, 15.96332042]","[2.873804184, 18.99217455]","[3.261277637, 22.58454775]","[3.734096987, 26.84612461]","[4.307140643, 31.90229907]","[4.998159784, 37.90184375]","[5.828305774, 45.02125547]"
1757685,1792814,1167.602001,0,1,2,"[6.428571429, 4.142857143]","[6.43784292, 4.558033376]","[6.476200281, 4.984732598]","[6.543171913, 5.424639404]","[6.63842676, 5.879460909]","[6.76176966, 6.350933986]","[6.913137436, 6.840832474]","[7.092595645, 7.350974388]","[7.300335993, 7.883229216]","[7.536674401, 8.43952519]","[7.802049651, 9.021856692]","[8.097022599, 9.632291881]","[8.42227601, 10.27298037]","[8.778614904, 10.94616104]"
1718688,1182876,909.8937197,1,0,1,"[1.285714286, 6.714285714]","[2.034512272, 6.615341502]","[2.878884719, 6.583053877]","[3.837761313, 6.623472265]","[4.933212558, 6.744065675]","[6.191005797, 6.953945242]","[7.641257106, 7.264127023]","[9.319195692, 7.687841918]","[11.26606013, 8.240900724]","[13.53014941, 8.942123808]","[16.16805571, 9.813846568]","[19.24610932, 10.88251331]","[22.84207342, 12.17937519]","[27.04713078, 13.74130965]"
